episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
72,0,-0.20522551733111227,72.39385223388672,0.005957647515824623,0.03763103485107422,30.21560087800026,56,0.0,0.011734758759752413,0.0,0.0,0.0,0.0,0.0,0.08,0.07708803623914719,0.02640272233221266,0.0,inf,inf,True,False,0,False,False,False,False
72,1,-0.17928220747391999,72.39385223388672,0.0030941913093088234,0.03762589395046234,28.4941229224205,56,0.0,0.010214880281866758,0.0,0.0,0.0,0.0,0.0,0.08,0.07771903562545776,0.0013482915665954352,0.0,inf,inf,True,False,0,False,False,False,False
72,2,-0.17862081577148897,72.39385223388672,0.006174887027903486,0.03755024075508118,28.69800567626953,56,0.0,0.010388246161720299,0.0,0.0,0.0,0.0,0.0,0.08,0.07789747023582458,0.0003350993739441037,0.0,inf,inf,True,False,0,False,False,False,False
72,3,-0.17829869511600746,72.39385223388672,0.006530851549355792,0.03745746612548828,28.66213046014309,56,0.0,0.010308145673183451,0.0,0.0,0.0,0.0,0.0,0.08,0.0778758134841919,0.00011473595863208176,0.0,inf,inf,True,False,0,False,False,False,False
72,4,-0.17828089700042438,72.39385223388672,0.005767400120087019,0.03737068176269531,28.65655280649662,56,0.0,0.0103197090393787,0.0,0.0,0.0,0.0,0.0,0.08,0.07784788972139359,0.00011329823965206741,0.0,inf,inf,True,False,0,False,False,False,False
72,5,-0.1782695524250008,72.39385986328125,0.004673933655102937,0.03729847073554993,28.639530837535858,56,-7.62939453125e-06,0.010317985279470655,0.0,0.0,0.0,0.0,0.0,0.08,0.07782362538576126,0.00012031236523762345,0.0,inf,inf,True,False,0,False,False,False,False
72,6,-0.17824098118379583,72.39385986328125,0.003594026420446291,0.03724166750907898,28.62056963145733,56,0.0,0.010319931737928278,0.0,0.0,0.0,0.0,0.0,0.08,0.07779817920923233,0.00012287023663520814,0.0,29.27769660949707,504.60204725653114,True,False,0,False,False,False,False
72,7,-0.1782162263336966,72.39385986328125,0.0026649145217183044,0.03719894587993622,28.599188402295113,56,0.0,0.010319719249326936,0.0,0.0,0.0,0.0,0.0,0.08,0.0777712516784668,0.00012525540590286254,0.0,29.274763107299805,497.1725176374364,True,False,0,False,False,False,False
72,8,-0.17819561083316177,72.39385986328125,0.0008724603059270344,0.03718571364879608,28.573730885982513,56,0.0,0.010322287598897934,0.0,0.0,0.0,0.0,0.0,0.08,0.07774568861722946,0.00012763461703434585,0.0,29.2717342376709,462.8190390744716,True,False,0,False,False,False,False
72,9,-0.1781236130639354,72.39385986328125,0.0011767389060242308,0.03717014193534851,28.557826057076454,56,0.0,0.010309227470997927,0.0,0.0,0.0,0.0,0.0,0.08,0.07769127184152602,0.00012311375141143798,0.0,29.268545150756836,472.1329466874861,True,False,0,False,False,False,False
72,10,-0.17263779644082064,72.3890380859375,2.0791151890323127,0.03726126253604889,28.522075563669205,56,0.00482177734375,0.009642270457192738,0.0,0.0,0.0,0.0,0.0,0.08,0.07767743700742723,0.00013986631995066998,0.0,29.25318145751953,45.27841374463365,True,False,0,False,False,False,False
72,11,-0.15965906084729153,72.36962127685547,4.682120069029457,0.0375269316136837,28.21888066828251,56,0.01941680908203125,0.009214973628798282,0.0,0.0,0.0,0.0,0.0,0.08,0.07909099537134172,0.0007699009291827678,0.0,29.19871711730957,21.24536043844428,True,False,0,False,False,False,False
72,12,-0.07238619123722119,72.33905029296875,6.584255328646253,0.037836953997612,27.901687659323215,56,0.03057098388671875,0.0083463831474811,0.0,0.002716209686256477,0.0,0.0,0.0,0.0,0.0809110116958618,0.000983570594340563,0.0,29.113834381103516,15.173673824023327,True,False,0,False,False,False,False
72,13,-0.13962281876919425,72.29949188232422,8.09558706441368,0.03821862116456032,27.716720513999462,56,0.03955841064453125,0.007718276983470236,0.0,0.07863736370847328,0.0,0.0,0.0,0.0,0.08216944116353989,0.0006561475582420826,0.0,29.002761840820312,12.285749230186408,True,False,0,False,False,False,False
