episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,lane_end_urgency_penalty,longitudinal_smooth_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
3,0,-0.1231139199435711,72.39385223388672,0.00595044203587908,0.03763110935688019,21.189504023641348,56,0.0,0.0031139199435710908,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.5751129645789,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,1,-0.12106136508286,72.39385223388672,0.003101260678796097,0.03762607276439667,18.95431648939848,56,0.0,0.001061365082859993,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,566.6869862714292,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,2,-0.12498541854321957,72.39385223388672,0.006177060399902439,0.03755047917366028,22.21735216677189,56,0.0,0.004985418543219567,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570.7863993497975,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,3,-0.12501458160579204,72.39385223388672,0.006531719449206384,0.03745758533477783,18.461187332868576,56,0.0,0.005014581605792046,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.9779578592713,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,4,-0.12435685716569425,72.39385223388672,0.005766638791112299,0.03737083077430725,23.04808409884572,56,0.0,0.0043568571656942365,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,580.9668730926334,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,5,-0.12523325733840465,72.39385986328125,0.004668474904237001,0.03729851543903351,19.518978483974934,56,-9.1552734375e-06,0.005224102064967156,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.8798071012935,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,6,-0.12477589808404446,72.39385986328125,0.003591715318898347,0.03724171221256256,21.824630247429013,56,0.0,0.004775898084044457,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.7905832130322,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,7,-0.12522410206496715,72.39385986328125,0.0026627312021973723,0.03719902038574219,18.635239228606224,56,0.0,0.005224102064967156,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,593.5817077959933,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,8,-0.12477589808404446,72.39385986328125,0.0008744738808853485,0.03718574345111847,21.653436329215765,56,0.0,0.004775898084044457,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,613.5384767155497,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,9,-0.12677589789032936,72.39385986328125,0.0011779846742898032,0.03717011213302612,20.806110743433237,56,0.0,0.006775897890329362,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.0072193285749,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,10,-0.11634238198399544,72.38821411132812,2.070652500650737,0.03726852312684059,23.320027319714427,56,0.00677490234375,0.0031172843277454377,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.307394183289894,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,11,0.0007608008757233609,72.36721801757812,4.543078974847213,0.03756098821759224,20.38595074787736,56,0.0251953125,0.0044345116242766386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.393788494673373,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,12,0.015551572367548939,72.33222961425781,6.571088415126946,0.038086358457803726,23.259386932477355,56,0.041986083984375,0.006434511616826058,0.0,0.0008802857682282106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.873456590977263,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,13,0.02807098153978586,72.2884750366211,7.923003959278399,0.08024801313877106,20.14960253611207,56,0.0525054931640625,0.0044345116242766386,0.0,0.023936254052835147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.1792743575933,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,14,0.03867553018033504,72.23701477050781,9.18309581314877,0.11069672554731369,21.22703080996871,56,0.0617523193359375,0.0030767891556024553,0.0,0.04288979437799994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.323726564277962,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,15,0.04923345714807509,72.17800903320312,10.246218251161292,0.14724980294704437,21.8335485085845,56,0.070806884765625,0.0015734276175498963,0.0,0.05720158961268011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.101671515211281,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,16,0.04977876428514717,72.11602783203125,11.284840504795396,0.18791596591472626,19.226984158158302,56,0.07437744140625,0.004598677121102811,0.0,0.08359716561289375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.11724039437121,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,17,0.05662992678582668,72.04766845703125,12.262431825798386,0.04563920199871063,22.541568372398615,56,0.08203125,0.0054013232141733175,0.0,0.0914647391125733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.343078872677138,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
3,18,0.06164399866014718,71.97579956054688,13.174123947778966,0.045768242329359055,19.285075441002846,56,0.08624267578125,0.004598677121102811,0.0,0.11855444934816901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.715818920118658,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,19,0.06822847850620746,71.89926147460938,14.01578614238875,0.04359588399529457,22.18309356831014,56,0.091845703125,0.0036172246187925338,0.0,0.13041115429850164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.206667665632552,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,20,0.06883128188550472,71.82090759277344,14.834727170711071,0.04046886786818504,18.808457292616367,56,0.094024658203125,0.005193376317620278,0.0,0.1544369342610413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.762217403932535,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,21,0.07499501228332518,71.73773956298828,15.630607244073365,0.03991740196943283,22.86599320359528,56,0.09980163574218749,0.004806623458862305,0.0,0.16082682517023628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.366973531448354,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,22,0.07757456801831722,71.652099609375,16.409723217771038,0.03999738767743111,19.813802037388086,56,0.1027679443359375,0.005193376317620278,0.0,0.18547161605806892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.017494444692808,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,23,0.08394886970520019,71.56147003173828,17.190722804897398,0.04265246167778969,22.214152165688574,56,0.1087554931640625,0.004806623458862305,0.0,0.19357118990870062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.694129467734566,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,24,0.08929944742470979,71.46753692626953,17.983638000083992,0.04543100669980049,17.837652191519737,56,0.1127197265625,0.0034202791377902033,0.0,0.21365071084948126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.39354110942129,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,25,0.09490263678133487,71.3672866821289,18.741701586123245,0.05138982832431793,24.427717197686434,56,0.12030029296875,0.005397656187415123,0.0,0.21815981533976142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.126125266599356,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,26,0.09758393514901398,71.26546478271484,18.82909593549069,0.05755334720015526,20.28048226609826,56,0.12218627929687499,0.004602344147861004,0.0,0.23141405847521368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.051792527199966,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,27,0.09765492253005503,71.16304779052734,19.04113315738363,0.06474973261356354,20.494809709489346,56,0.122900390625,0.005245468094944954,0.0,0.24022917058916632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.946680625445214,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
3,28,0.0778811065107584,71.0609359741211,19.13689249526005,0.07143409550189972,18.023063577711582,56,0.1225341796875,0.024653073176741598,0.0,0.2557099476143891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.872068305605515,0.0,0.0,0.0,0.0,False,False,0,False,False,False,False
