episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
2,highway_merge,-295.5734087771867,False,True,False,False,327,48.693580627441406,1.310899019241333,35.55989295244217,lane_departure_early_collision,2.90396785736084,48.693580627441406,0.5963302752293578,0.08868501529051988,max_lane_offset=2.904; final_goal_distance=48.694; low_speed_ratio=0.596; high_traffic_ratio=0.089
8,highway_merge,-287.5374861973181,False,True,False,False,299,47.497962951660156,1.683989405632019,34.524565637111664,lane_departure_early_collision,2.372404098510742,47.497962951660156,0.5384615384615384,0.14381270903010032,max_lane_offset=2.372; final_goal_distance=47.498; low_speed_ratio=0.538; high_traffic_ratio=0.144
12,highway_merge,-341.4614982153877,False,True,False,False,405,37.742637634277344,1.2737847566604614,35.65718740224838,lane_departure_early_collision,2.6459264755249023,37.742637634277344,0.5950617283950618,0.0962962962962963,max_lane_offset=2.646; final_goal_distance=37.743; low_speed_ratio=0.595; high_traffic_ratio=0.096
16,highway_merge,-329.7155637107244,False,True,False,False,293,50.21541213989258,1.534537672996521,33.082612082362175,lane_departure_early_collision,2.9922351837158203,50.21541213989258,0.5733788395904437,0.11604095563139932,max_lane_offset=2.992; final_goal_distance=50.215; low_speed_ratio=0.573; high_traffic_ratio=0.116
22,highway_merge,-689.5165854691986,False,True,False,False,727,44.81734085083008,1.5783016681671143,36.283070147037506,lane_departure_early_collision,2.389955520629883,44.81734085083008,0.8225584594222833,0.14167812929848694,max_lane_offset=2.390; final_goal_distance=44.817; low_speed_ratio=0.823; high_traffic_ratio=0.142
24,highway_merge,-308.00595215721717,False,True,False,False,329,49.47562026977539,1.5116499662399292,34.874630123376846,lane_departure_early_collision,2.7264811992645264,49.47562026977539,0.5957446808510638,0.1033434650455927,max_lane_offset=2.726; final_goal_distance=49.476; low_speed_ratio=0.596; high_traffic_ratio=0.103
33,highway_merge,-342.381778086175,False,True,False,False,321,41.94996643066406,1.5443333387374878,45.0,lane_departure_early_collision,3.0703415870666504,41.94996643066406,0.5451713395638629,0.20249221183800623,max_lane_offset=3.070; final_goal_distance=41.950; low_speed_ratio=0.545; high_traffic_ratio=0.202
34,highway_merge,-202.242881707992,False,True,False,False,174,49.776817321777344,1.679106593132019,34.499771296978,lane_departure_early_collision,2.8536388874053955,49.776817321777344,0.3448275862068966,0.21264367816091953,max_lane_offset=2.854; final_goal_distance=49.777; low_speed_ratio=0.345; high_traffic_ratio=0.213
35,highway_merge,-268.8185125703235,False,False,False,True,334,53.74300765991211,0.3515240550041199,44.17050540447235,lane_departure_early_collision,2.158919095993042,53.74300765991211,0.7065868263473054,0.26047904191616766,max_lane_offset=2.159; final_goal_distance=53.743; low_speed_ratio=0.707; high_traffic_ratio=0.260
38,highway_merge,-162.94742808243143,False,True,False,False,119,67.17716979980469,1.009583592414856,30.03068871796131,lane_departure_early_collision,1.0099509954452515,67.17716979980469,0.6302521008403361,0.0,max_lane_offset=1.010; final_goal_distance=67.177; low_speed_ratio=0.630; high_traffic_ratio=0.000
43,highway_merge,-332.8553307699047,False,True,False,False,310,41.91647720336914,1.5510177612304688,37.781623005867004,lane_departure_early_collision,3.128695249557495,41.91647720336914,0.5483870967741935,0.22258064516129034,max_lane_offset=3.129; final_goal_distance=41.916; low_speed_ratio=0.548; high_traffic_ratio=0.223
47,highway_merge,-217.56509791079935,False,True,False,False,199,45.219520568847656,1.619167447090149,34.444545954465866,lane_departure_early_collision,1.9581425189971924,45.219520568847656,0.34673366834170855,0.27638190954773867,max_lane_offset=1.958; final_goal_distance=45.220; low_speed_ratio=0.347; high_traffic_ratio=0.276
55,highway_merge,-401.0406495267277,False,True,False,False,413,47.676597595214844,1.7380380630493164,34.801412522792816,lane_departure_early_collision,1.8273919820785522,47.676597595214844,0.6924939467312349,0.17191283292978207,max_lane_offset=1.827; final_goal_distance=47.677; low_speed_ratio=0.692; high_traffic_ratio=0.172
58,highway_merge,-531.8563045689048,False,True,False,False,532,42.99332046508789,1.517354965209961,33.82037177681923,lane_departure_early_collision,1.9381455183029175,42.99332046508789,0.7349624060150376,0.20676691729323307,max_lane_offset=1.938; final_goal_distance=42.993; low_speed_ratio=0.735; high_traffic_ratio=0.207
65,highway_merge,-289.64413638829444,False,False,False,True,372,48.57976150512695,1.0042660236358643,44.743840992450714,lane_departure_early_collision,2.8255250453948975,48.57976150512695,0.6666666666666666,0.18548387096774194,max_lane_offset=2.826; final_goal_distance=48.580; low_speed_ratio=0.667; high_traffic_ratio=0.185
68,highway_merge,-225.438896664632,False,True,False,False,237,49.85462188720703,1.3362256288528442,35.85883989930153,lane_departure_early_collision,1.8400707244873047,49.85462188720703,0.4767932489451477,0.1940928270042194,max_lane_offset=1.840; final_goal_distance=49.855; low_speed_ratio=0.477; high_traffic_ratio=0.194
76,highway_merge,-300.58698764837834,False,False,False,True,313,64.18756866455078,1.1677875518798828,37.77455538511276,lane_departure_early_collision,1.1743839979171753,64.18756866455078,0.7507987220447284,0.14057507987220447,max_lane_offset=1.174; final_goal_distance=64.188; low_speed_ratio=0.751; high_traffic_ratio=0.141
81,highway_merge,-376.49996102613875,False,True,False,False,233,45.95516586303711,3.3302857875823975,32.41723984479904,lane_departure_early_collision,3.3302857875823975,45.95516586303711,0.4678111587982833,0.18454935622317598,max_lane_offset=3.330; final_goal_distance=45.955; low_speed_ratio=0.468; high_traffic_ratio=0.185
83,highway_merge,-143.55585294559353,False,True,False,False,169,51.853660583496094,1.3579844236373901,33.52579548954964,lane_departure_early_collision,2.343914270401001,51.853660583496094,0.35502958579881655,0.17159763313609466,max_lane_offset=2.344; final_goal_distance=51.854; low_speed_ratio=0.355; high_traffic_ratio=0.172
