episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
10,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.65763527543783,16.575885772705078,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,21.810907980455553,13.552588722006838,15.011873307441602,-58.30615692478185,2.5376877254783974,1236.3761732808848,52.505544239398326,35.89053235338005
11,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-150.69836551030295,17.55953025817871,CLEAR,120,6.0,nan,11,0.6000000000000001,0.6000000000000001,25.16952768494021,13.156241403938143,14.995619156484238,-71.47602149517496,4.145958344220403,1515.236873671537,90.55019785454706,57.49108037292038
12,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.4574636224542,16.21487808227539,CLEAR,121,6.050000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.273746562639708,13.971174587928347,14.838885447266529,-74.14795180923835,3.861514708586525,1512.6098118541302,82.95342784908941,50.875485992577616
13,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-135.06705643936948,15.29530143737793,CLEAR,124,6.2,nan,11,0.6000000000000001,0.6000000000000001,25.905229165408475,14.284165946990127,14.913887533782788,-38.009946693736495,3.5485875227760206,452.2626763150953,69.78241632824466,38.17494671608468
14,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.61099543324178,16.590909957885742,CLEAR,116,5.800000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.158129286999312,14.311920535679318,14.963500656065378,-108.64901207371761,4.029185168687826,2156.234042611775,66.08615036376884,50.44186433782062
15,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.83087660239488,15.935550689697266,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.130828992978838,14.139774302010665,14.979357599170777,-57.53646080508844,2.4558443692852596,1190.3711525912126,37.62250144424027,27.315525001572663
16,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.5081973712207,16.13030433654785,CLEAR,125,6.25,nan,11,0.6000000000000001,0.6000000000000001,21.76416334917529,13.55921336118691,14.912098605212105,-73.64443964206424,2.919977942858428,1482.5182810080996,71.33221306560402,45.54596968183355
17,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-135.91575375298947,15.493889808654785,CLEAR,128,6.4,nan,11,0.6000000000000001,0.6000000000000001,26.546251287425406,13.677424170583983,14.919858404867195,-68.86619739788463,3.1547202101279033,1463.5972564214717,51.7386628614263,39.347642475512735
18,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-144.53727509812546,16.68161964416504,CLEAR,130,6.5,nan,11,0.6000000000000001,0.6000000000000001,23.665864701703747,12.61944782892725,14.91821474841888,-85.24260640464533,4.5751831312173,1687.2164444175257,67.74539781882723,50.346008718686925
19,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-147.79737787937682,17.202821731567383,CLEAR,118,5.9,nan,11,0.6000000000000001,0.6000000000000001,20.87862376671659,13.544534445752939,14.92264707405361,-90.83706899505297,3.279858294569698,1785.1710131067116,62.05406848244563,42.039608194610494
20,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-133.83336469385026,14.491243362426758,CLEAR,127,6.3500000000000005,nan,11,0.6000000000000001,0.6000000000000001,26.002658892606075,14.452594431003407,14.47752034022853,-47.38616545647746,3.2982303641477917,993.4915904413373,61.54566177405691,42.240108534024834
21,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-116.64305854296694,4.824795722961426,DECISION,150,7.5,nan,11,0.6000000000000001,0.6000000000000001,33.35208403047867,17.057594856473724,14.041405989421603,-21.080763429195652,3.0496176736354426,451.69297925747856,53.0315771193856,33.17127229959216
22,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.81076688667287,16.63119888305664,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,23.13915135714148,13.595918685663856,15.003386028106776,-73.54293316923244,3.214759677904535,1494.0808490226862,85.30649869384494,45.6676721204371
23,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-127.05312068929611,4.58741569519043,DECISION,150,7.5,nan,11,0.6000000000000001,0.6000000000000001,33.05416479723636,17.097758123293037,14.908639255210119,-19.191401941317128,2.526464779166733,395.37394543044496,60.99353264601554,27.33723726477652
24,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-136.62479537933768,15.762042045593262,CLEAR,124,6.2,nan,11,0.6000000000000001,0.6000000000000001,26.637715150598094,13.875696063804053,14.577283474676742,-77.87311526365454,3.295799927252964,1657.2252914096475,55.33190683879278,41.17263242099901
25,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-139.09941512306915,15.732656478881836,CLEAR,120,6.0,nan,11,0.6000000000000001,0.6000000000000001,25.652954842480753,14.465446835444471,14.989118785101955,-55.8382729994765,2.8487594916611876,699.1358016385994,43.19495825132643,27.363988378665272
26,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-116.51307661451668,4.831414699554443,DECISION,153,7.65,nan,11,0.6000000000000001,0.6000000000000001,33.40523563618503,16.7276408605938,13.998518592415165,-20.97327842044077,2.9227615725874623,455.2532142031147,43.167132916552475,28.364894419330447
27,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-148.84175657680007,16.85755157470703,CLEAR,128,6.4,nan,11,0.6000000000000001,0.6000000000000001,24.349688857319848,12.666990527905773,14.790079889090096,-94.44851800236947,3.613529567003161,1943.712695019858,57.7077219244444,40.58057309318346
28,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-150.97031433012722,17.448537826538086,CLEAR,123,6.15,nan,11,0.6000000000000001,0.6000000000000001,20.485730181028707,12.879173033503653,14.456515439117354,-70.0710377972144,3.571013945648971,1435.6000042582482,61.288322538445605,40.504864287486235
29,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-152.18028188315046,17.371135711669922,CLEAR,118,5.9,nan,11,0.6000000000000001,0.6000000000000001,25.653336407831855,13.501073271921522,14.932258076263075,-26.700913548610313,2.9257675554036235,453.7169784780488,70.78103178204522,33.0996051103615
30,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-147.13633609121115,17.46013832092285,CLEAR,117,5.8500000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.202853080854986,13.566362138112448,14.977598323021619,-68.05353905576852,3.427231276904245,1436.3242517712672,70.10040432098361,46.77024716992605
31,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-145.6343358348258,17.59528923034668,CLEAR,113,5.65,nan,11,0.6000000000000001,0.6000000000000001,26.41634661437068,14.00010739477661,14.994251994880141,-54.352454950999395,3.0145208765984637,651.9245287262027,49.800779240291604,28.862383324767812
32,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-145.28622442706762,17.728260040283203,CLEAR,117,5.8500000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.835790307050512,13.297848049411385,14.964686448401354,-94.09749870407583,4.331986679501988,1653.506831178047,84.95858560902782,51.638440106457125
33,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-144.68243478199543,17.33185386657715,CLEAR,112,5.6000000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.175991986533987,14.218536892497685,14.992036636842109,-101.28516524511667,2.879449197387209,2046.0160753210778,38.02928743084445,36.547986300642876
34,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.77913971907148,14.496902465820312,CLEAR,125,6.25,nan,11,0.6000000000000001,0.6000000000000001,25.506638143760487,14.688102833918176,14.894118104001166,-81.86435654454921,3.3293950425890366,1657.8074969717004,58.54415061251313,44.403053866330275
35,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-134.5600241644515,16.259410858154297,CLEAR,121,6.050000000000001,nan,11,0.6000000000000001,0.6000000000000001,26.24323542250255,13.936674479166761,14.980238396567435,-40.390587341368594,3.6487374323619908,892.8000977725324,87.89707298395597,45.41219873148895
36,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-109.84875350328048,4.772688865661621,DECISION,149,7.45,nan,11,0.6000000000000001,0.6000000000000001,32.23961153400852,17.19910539132231,14.46867215990921,-3.3953046164465306,2.067216268990524,227.99122913098677,45.2017207820257,19.0301072803795
37,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.77859198055722,15.138715744018555,CLEAR,126,6.300000000000001,nan,11,0.6000000000000001,0.6000000000000001,27.052917931335074,14.095250034122357,14.574105865276938,-72.31142463224607,3.64957529554707,1436.6650285823334,46.826561581690456,38.5257002494486
38,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-147.82535323263238,17.57317352294922,CLEAR,116,5.800000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.71025028436354,13.594661480515546,14.971349365803565,-65.7801442916265,3.358714743379565,1398.1135642814183,74.31602428883119,44.76108365458262
39,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-139.84977066737721,15.64315128326416,CLEAR,123,6.15,nan,11,0.6000000000000001,0.6000000000000001,26.99311861659065,14.283003415962243,14.929731721495166,-98.17832978435287,3.420825834024004,1937.1456695118002,61.971593886087994,45.54126321724335
40,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-144.28385974015333,17.133827209472656,CLEAR,119,5.95,nan,12,0.65,0.65,21.549865397755298,13.420959666565373,14.543287134493324,-89.59849036512314,3.3783755918654754,1835.3741211224524,69.92053041525766,49.729558884012874
41,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-142.62874483193113,16.854419708251953,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,25.65017262426056,13.309033256216413,14.895742327639706,-78.94279472127411,4.36597408560195,1668.4767369439671,72.60437826520385,52.20620598365322
42,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-118.02399662342835,4.625926971435547,DECISION,151,7.550000000000001,nan,12,0.65,0.65,33.099709664343685,17.05048577083323,14.502619273242926,-27.040134770868605,3.01720271822616,582.7116610685865,54.614524029078694,36.388889599731506
43,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-163.80296344156548,18.78986358642578,CLEAR,115,5.75,nan,11,0.6000000000000001,0.6000000000000001,33.74368338138744,12.873092051705422,83.25034163016345,-26.991975342246153,3.9859663359899384,1699.1124444809675,48.08768364430961,43.06863228657613
44,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-153.3210462118842,17.544784545898438,CLEAR,115,5.75,nan,11,0.6000000000000001,0.6000000000000001,21.301312894892316,13.691363511069143,14.935106354072873,-19.279059402696888,1.975441379777936,438.32111410758506,36.8249160747468,21.43773058172866
45,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-139.8398812936814,16.226280212402344,CLEAR,120,6.0,nan,11,0.6000000000000001,0.6000000000000001,24.963017614377804,14.050154820459857,14.924237841169074,-87.38122466652608,3.6736921442619437,1742.0261968023358,58.61654660086012,45.62666038709612
46,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-128.8100051119852,4.9737348556518555,DECISION,150,7.5,nan,11,0.6000000000000001,0.6000000000000001,32.44140564634586,16.946510302864613,14.827132079562865,-19.826950332149185,2.6370775621459437,387.66436250268083,67.54295975293789,29.080662704564954
47,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.9631266139577,16.60586929321289,CLEAR,118,5.9,nan,11,0.6000000000000001,0.6000000000000001,27.05010008808162,14.058029949765615,14.996667109863994,-37.10536828169751,2.863474596601164,812.5013553664602,41.67891191176434,30.376221804887194
48,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-103.53773095266754,4.859548091888428,DECISION,150,7.5,nan,11,0.6000000000000001,0.6000000000000001,34.03752827727898,17.039104016711928,14.90892264278616,-27.021363177609086,3.20138497417464,597.3825467580004,52.8454938113752,36.59700129178863
49,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-118.65009298466619,4.824673175811768,DECISION,155,7.75,nan,11,0.6000000000000001,0.6000000000000001,33.24133810149331,16.508523082043254,14.43669947505295,-26.847972883545417,3.2038416556446223,602.0455292679427,55.473772572573964,34.35442524682634
50,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.28573268305263,15.430340766906738,CLEAR,124,6.2,nan,11,0.6000000000000001,0.6000000000000001,25.20374580487886,14.193865928332169,14.657743920405434,-76.57405121062074,3.5584453071627085,1529.945981814032,64.38087159599664,47.62695980327141
51,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-144.06055523554232,15.493182182312012,CLEAR,129,6.45,nan,11,0.6000000000000001,0.6000000000000001,26.32451489031487,13.61130595711817,14.911574860646025,-43.08794139794779,3.902685283588068,894.4662055302132,91.00642213546578,50.86157600680993
52,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.05246719695685,16.6429443359375,CLEAR,114,5.7,nan,11,0.6000000000000001,0.6000000000000001,25.567550533178345,14.542049588367012,14.995468840026902,-96.76926844056877,2.8720136326050856,1931.0866206113965,35.42412107372482,35.63386104440182
53,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-136.90311937000888,15.234487533569336,CLEAR,123,6.15,nan,11,0.6000000000000001,0.6000000000000001,25.722374031089863,14.44384231555877,14.905410650816696,-79.46198936734851,3.8017704934573455,1563.2436459821022,70.28144792499887,50.08109251434074
54,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-146.98904798484403,17.457639694213867,CLEAR,120,6.0,nan,11,0.6000000000000001,0.6000000000000001,25.816913710520417,13.29014952208531,14.926399651390682,-69.29744022865056,4.523314091489134,1405.4655849828077,133.84572694368399,57.91747526450112
55,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-115.6488312740065,4.865965366363525,DECISION,155,7.75,nan,11,0.6000000000000001,0.6000000000000001,34.15107256754491,16.487348476735697,13.990405856407797,-26.87335167173054,2.7194360896639154,569.6785786502136,49.35310739193157,26.60273909363722
56,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-147.89549313177702,17.074993133544922,CLEAR,120,6.0,nan,12,0.65,0.65,21.303269071377937,13.529354696454876,14.93473548908927,-102.55179647313095,3.1749636761048445,2068.7899269885825,74.33018250887012,48.52941724691583
57,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-139.17672123145434,15.168740272521973,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,26.076773734036436,14.666149299431632,14.918556931966684,-87.77998270310059,3.3954011923639604,1822.0162992233873,59.64585178010827,42.74082457949333
58,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-120.46432328680788,4.606457233428955,DECISION,157,7.8500000000000005,nan,11,0.6000000000000001,0.6000000000000001,32.96989532008903,16.377681576979544,14.5095264888486,-26.833844797514928,3.274295339311857,575.235391512983,61.87565920479426,33.55420339812286
59,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-140.1112122332304,16.621475219726562,CLEAR,119,5.95,nan,11,0.6000000000000001,0.6000000000000001,25.934265277526418,14.009103205327108,14.526758939835524,-125.31567844065133,4.243680538991969,2546.0081185633117,86.93907978060588,56.839381966314974
60,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-147.899024227636,17.590261459350586,CLEAR,116,5.800000000000001,nan,12,0.65,0.65,25.38383913012623,13.4517882433026,15.009999858828342,-69.8109048573478,3.867217927747582,1482.3372619519666,152.24737346954092,54.39304536074079
61,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-146.31980659646075,16.25347328186035,CLEAR,122,6.1000000000000005,nan,11,0.6000000000000001,0.6000000000000001,22.096212772821886,13.813110930494993,14.917917477871129,-57.187576654443255,2.878644438771253,1091.2101927871017,63.78455538933647,37.33181233688866
62,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-100.24552903351609,4.82654333114624,DECISION,147,7.3500000000000005,nan,11,0.6000000000000001,0.6000000000000001,33.96533660631831,17.386861764295755,14.00459404227791,-11.882106190763455,2.5478362705019713,286.8188048114941,44.766306487640364,22.32119627996784
63,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-138.0730527541849,15.831608772277832,CLEAR,121,6.050000000000001,nan,11,0.6000000000000001,0.6000000000000001,25.157342892497486,14.265489824193835,14.962545493530694,-86.17145459475573,3.6351809401046506,1733.4018759542273,78.3099311568619,50.288793442205645
64,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-137.90412068372336,14.388606071472168,CLEAR,135,6.75,nan,11,0.6000000000000001,0.6000000000000001,25.82545846556811,13.644638707455208,14.935169343481597,-58.59543660484752,4.352561810222929,1249.505480841395,82.31448643209704,53.56059255689471
65,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,False,True,False,-146.76769163570515,15.947562217712402,CLEAR,125,6.25,nan,11,0.6000000000000001,0.6000000000000001,25.643214383396593,13.649163787415814,14.968495415154011,-81.20865545218504,3.419974908498218,1662.0208200908696,55.621450804441324,41.988191091090734
66,left_no_idle_30k_det,ppo_env_left_no_idle,CarlaPPOEnvTouchPhase,results/ppo/left_no_idle_30k/ppo_left_no_idle_30k.zip,True,False,False,-131.9725247147217,4.699018955230713,DECISION,150,7.5,nan,11,0.6000000000000001,0.6000000000000001,32.67473480936363,17.08209388031696,14.922454003032259,-26.953203077292276,2.957133294662025,596.9742585491625,48.12914280339158,28.096969896483078
