episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
26,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-154.20921642404127,4.875126838684082,DECISION,206,10.3,nan,11,0.6000000000000001,0.6000000000000001,35.55650231604976,12.274956813415773,14.031529591364324,-26.95039619321884,3.677209390090404,580.0440794591638,119.70503162777047,49.35094423062685
27,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-172.28485616226828,15.597783088684082,CLEAR,188,9.4,nan,11,0.6000000000000001,0.6000000000000001,24.643495846869428,9.128500856486223,14.258063397809591,-61.04968413119082,3.4013350877596165,1308.2639888332783,85.67988893672566,52.211204656338204
28,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-171.53403921363324,14.65803050994873,CLEAR,193,9.65,nan,11,0.6000000000000001,0.6000000000000001,24.847583716916443,9.340045567155714,14.028408806837756,-68.6081576770648,3.6310822556597464,1427.220418122767,156.15392427819984,56.4507645607415
29,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-135.73756076520135,4.961820602416992,DECISION,209,10.450000000000001,nan,11,0.6000000000000001,0.6000000000000001,35.894276981766716,12.08071606960847,14.19282620318656,-22.80524589567726,3.4795734156466347,509.84184098654663,138.54071935063763,48.00459782410366
30,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-174.18213316135737,16.58383560180664,CLEAR,189,9.450000000000001,nan,11,0.6000000000000001,0.6000000000000001,23.973382776946004,8.678153685703698,14.19597859292797,-66.49954456328128,4.214932223921751,1415.8225140540826,304.8836505773654,76.63993706184874
31,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-148.7130727021247,4.801631927490234,DECISION,218,10.9,nan,11,0.6000000000000001,0.6000000000000001,35.646920678475155,11.627320246720286,14.02892528347091,-26.79568285521773,3.4171754171906303,578.3308486880342,90.84885221716749,43.333594625538026
32,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-136.43979613347904,4.989652156829834,DECISION,214,10.700000000000001,nan,11,0.6000000000000001,0.6000000000000001,31.263331072208366,11.78423553182737,14.000076857726393,-22.969701019048053,2.80212421601326,453.04553832660685,68.34436335234315,37.78407953217398
33,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-131.7531514870029,4.809821128845215,DECISION,200,10.0,nan,12,0.65,0.65,35.709144545801266,12.718495295626651,14.242057630455768,-23.06093074319062,3.116229979037549,481.0651259573142,72.44253547471257,41.87185211292747
34,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-170.49719511005225,16.452880859375,CLEAR,197,9.850000000000001,nan,11,0.6000000000000001,0.6000000000000001,24.24119389952312,8.37590462086395,14.220888644091673,-71.72350345848034,3.359229683694858,1497.833820026466,212.1384909493625,60.05540135319503
35,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-173.2008158067464,16.367813110351562,CLEAR,177,8.85,nan,11,0.6000000000000001,0.6000000000000001,25.540122117369794,9.303285664503255,14.396329180626461,-89.32753500542492,3.1554905931077837,1724.252643890478,91.3677012571275,47.79668506206162
36,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-135.42690489925556,4.595522403717041,DECISION,194,9.700000000000001,nan,11,0.6000000000000001,0.6000000000000001,33.13368384178747,13.119929675898366,14.184639302928325,-26.408594480152257,2.9097559206168735,544.1505681531288,47.824022625645014,31.229758604313215
37,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-175.04607176723042,17.692014694213867,CLEAR,184,9.200000000000001,nan,11,0.6000000000000001,0.6000000000000001,23.863584572194696,8.389350420921955,14.018698963044077,-71.72742190095182,3.65433322359028,1332.4486186111055,168.46740128084616,53.901088694197384
38,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-173.14494974579682,15.844677925109863,CLEAR,177,8.85,nan,11,0.6000000000000001,0.6000000000000001,21.741791592972774,9.615417554481645,14.00112772044647,-94.60210911713477,3.403621321759062,1948.6969141473883,92.18256642316285,49.955021251037394
39,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-150.0647629965319,4.657912731170654,DECISION,216,10.8,nan,11,0.6000000000000001,0.6000000000000001,36.261135220140325,11.78884660995335,14.034953047774176,-26.24133589016282,3.2660730190527296,502.24195526890895,98.04150572931604,57.04451685850287
40,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-171.14050550212318,16.72311782836914,CLEAR,173,8.65,nan,11,0.6000000000000001,0.6000000000000001,25.271490105821744,9.39024339264435,14.036090008754503,-68.84953732155148,3.8493629192241827,1151.7205116100304,158.03564492425684,50.123101709580745
41,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-173.66505596075118,16.29342269897461,CLEAR,175,8.75,nan,11,0.6000000000000001,0.6000000000000001,25.850428551189733,9.480004075007212,14.126171632419112,-87.83763051054838,3.1568667596299673,1684.2230243753552,84.8994433325394,44.30966965606062
42,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-172.64526325515007,15.842841148376465,CLEAR,185,9.25,nan,11,0.6000000000000001,0.6000000000000001,26.030190053585045,9.168374142822966,14.319686709125522,-74.25100015811701,3.3732093096560645,1552.1522210642872,128.37048579720715,56.87968462039008
43,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,True,False,False,-148.26864963637902,4.686119556427002,DECISION,203,10.15,nan,11,0.6000000000000001,0.6000000000000001,34.72327064927774,12.548401634853512,14.099192734118146,-25.085963661468334,2.902190234537057,528.1109676641315,61.248268206670176,38.39802444686872
44,left_full_30k_det,ppo_env_left_full,CarlaPPOEnvTouchPhase,results/ppo/left_full_30k/ppo_left_full_30k.zip,False,True,False,-167.84860926949366,15.832441329956055,CLEAR,188,9.4,nan,11,0.6000000000000001,0.6000000000000001,26.149179666636794,9.016365505899174,14.392016662287968,-54.55432430105061,3.433260681890381,1026.1167982903032,161.04965998538137,51.97148241507039
