episode,tag,env_module,env_class,model,success,crashed,timed_out,reward,goal_distance,final_phase,steps,completion_time_s,min_ttc,commit_step,commit_time_s,wait_time_before_commit_s,max_speed_kmh,mean_speed_kmh,max_accel_mps2,min_accel_mps2,mean_abs_accel_mps2,max_abs_jerk_mps3,p90_abs_jerk_mps3,mean_abs_jerk_mps3
14,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,False,True,False,-152.2758795846044,17.776235580444336,CLEAR,147,7.3500000000000005,nan,11,0.6000000000000001,0.6000000000000001,27.28557324020836,10.459717238947897,14.74397540653243,-85.53944221939847,3.7608558930941967,1664.754217610271,84.02949497595779,55.31842896984906
15,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-131.877365647313,4.764163970947266,DECISION,178,8.9,nan,11,0.6000000000000001,0.6000000000000001,31.96806105485974,14.333185160787973,14.024415838943463,-24.48617165410024,2.8247775071341055,552.902542841895,57.1481925718782,34.170048223763004
16,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-130.0097959911035,4.900852203369141,DECISION,165,8.25,nan,11,0.6000000000000001,0.6000000000000001,33.135430928978245,15.393937472228169,14.040422256945632,-25.543982062373537,2.5715426434832804,399.8533263467157,50.40912285835794,27.431585982970258
17,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-126.15853971200627,4.998753070831299,DECISION,186,9.3,nan,11,0.6000000000000001,0.6000000000000001,32.606405737040674,13.64435240840254,13.972440401355062,-22.86429736019392,2.9695057168864047,454.3345045973559,73.0381916460515,38.80373149454533
18,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-127.41891319340526,4.965744972229004,DECISION,188,9.4,nan,11,0.6000000000000001,0.6000000000000001,30.88539145716883,13.552079634570926,13.796823888147378,-21.493773460140428,2.8944536071707514,431.1781100427284,66.96107073420549,38.72654252705508
19,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.7806852628664,4.8599019050598145,DECISION,186,9.3,nan,11,0.6000000000000001,0.6000000000000001,32.401692336129166,13.705884244353904,13.850332937999001,-25.635580961676894,3.2279482975464067,441.57491360413195,73.99319326337435,42.211618048641895
20,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-125.87299392206069,4.6831793785095215,DECISION,175,8.75,nan,11,0.6000000000000001,0.6000000000000001,33.0842438627619,14.634208192187554,14.086654173239644,-26.264964678873294,3.178385027917073,604.6811521192967,48.64487079285824,28.879629056043374
21,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.52835472463147,4.797993183135986,DECISION,182,9.1,nan,11,0.6000000000000001,0.6000000000000001,29.98336895922955,13.975991751710495,14.047563915013601,-23.090148444762615,3.0940972113873566,536.9488758863372,60.92069739515949,38.45062209881436
22,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-128.21143725486465,4.913918495178223,DECISION,179,8.950000000000001,nan,11,0.6000000000000001,0.6000000000000001,33.042417813679464,14.218261647539233,14.068689050476781,-26.412986790027738,3.074244291581475,548.177269764397,57.876154064277955,36.983001177699656
23,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-126.70700910542433,4.646681308746338,DECISION,168,8.4,nan,12,0.65,0.65,32.82250632897523,15.225480810195146,14.089030935410856,-19.05669146534127,2.9534277780132787,437.21663766159895,47.416690676497986,29.698015775113618
24,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-131.7697000696927,4.906074047088623,DECISION,174,8.700000000000001,nan,11,0.6000000000000001,0.6000000000000001,33.55514781106678,14.609198545404164,14.076200706850914,-22.85817094502692,2.641282696938956,557.1817197127496,64.62888598620194,35.02405230987735
25,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-132.58882915988949,4.610620975494385,DECISION,175,8.75,nan,11,0.6000000000000001,0.6000000000000001,31.578202583180207,14.646944087349638,14.059901445639081,-20.87941723646797,2.7353790934254207,401.771961629364,62.701726158942925,30.098535845497366
26,left_reward_tuned_30k_det,ppo_env_left_reward_tuned,CarlaPPOEnvTouchPhase,results/ppo/left_reward_tuned_30k/ppo_left_reward_tuned_30k.zip,True,False,False,-132.85465029083775,4.797443389892578,DECISION,182,9.1,nan,12,0.65,0.65,32.50212282489185,14.003148260278213,14.07565677932641,-23.502595768738743,2.6370441343057025,416.9327578233226,65.2522546678199,31.455994370542395
