episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,success,crashed,timed_out,stuck
41,0,-0.1966118569745775,72.39385223388672,0.005958425753545045,0.03763100504875183,32.3627507686615,56,0.0,0.012215507511379573,0.0,0.0,0.0,0.08,0.07031784671545029,0.024078502747747636,False,False,False,False
41,1,-0.17279078464638453,72.39385223388672,0.00310059841692365,0.03762584924697876,30.360047221183777,56,0.0,0.010739007790200511,0.0,0.0,0.0,0.08,0.07070383548736572,0.0013479413688182833,False,False,False,False
41,2,-0.17214680638933694,72.39385223388672,0.006170055098442764,0.03755016624927521,30.56662291288376,56,0.0,0.010888391520140199,0.0,0.0,0.0,0.08,0.07092475777864457,0.0003336570905521512,False,False,False,False
41,3,-0.1718472258364835,72.39385223388672,0.006532161713475672,0.03745739161968231,30.494869127869606,56,0.0,0.010808948956668101,0.0,0.0,0.0,0.08,0.07089769661426545,0.00014058026554994283,False,False,False,False
41,4,-0.1717888650066231,72.39385223388672,0.005762433816039686,0.03737060725688934,30.468334704637527,56,0.0,0.010803238604777705,0.0,0.0,0.0,0.08,0.07085975998640061,0.00012586641544476152,False,False,False,False
41,5,-0.1717179357765771,72.39385986328125,0.004669928438728485,0.037298351526260376,30.447680354118347,56,-7.62939453125e-06,0.010800073898869333,0.0,0.0,0.0,0.08,0.07079548269510269,0.00011474978807382286,False,False,False,False
41,6,-0.17162091290712253,72.39385986328125,0.003588023999037296,0.03724163770675659,30.433575958013535,56,0.0,0.010798736807134845,0.0,0.0,0.0,0.08,0.0707155783176422,0.00010659778234548867,False,False,False,False
41,7,-0.1715235906471116,72.39385986328125,0.0026606348094019806,0.03719894587993622,30.42433574795723,56,0.0,0.010799820089441647,0.0,0.0,0.0,0.08,0.07062342661619186,0.0001003439414780587,False,False,False,False
41,8,-0.17141087502653496,72.39385986328125,0.0008680510493196922,0.03718571364879608,30.42429618537426,56,0.0,0.010797960732530485,0.0,0.0,0.0,0.08,0.07051696676015855,9.59475338459015e-05,False,False,False,False
41,9,-0.17129032703633307,72.39385986328125,0.0011769636568709659,0.03717018663883209,30.420803278684616,56,0.0,0.010804285042266142,0.0,0.0,0.0,0.08,0.07039648354053497,8.955845353193581e-05,False,False,False,False
41,10,-0.16569339486581472,72.38903045654297,2.0787830805253504,0.037261106073856354,30.41291020810604,56,0.00482940673828125,0.010124919800527508,0.0,0.0,0.0,0.08,0.07030073720216751,9.71446014009416e-05,False,False,False,False
41,11,-0.15270424749806527,72.36954498291016,4.6239942392706315,0.03752411529421806,30.145483911037445,56,0.0194854736328125,0.009751013440191764,0.0,0.0,0.0,0.08,0.07168766975402832,0.0007510379366576671,False,False,False,False
41,12,-0.06244618214844957,72.3386459350586,6.556612042954698,0.03783365711569786,29.864388406276703,56,0.0308990478515625,0.008911017833196078,0.0,0.0,0.0,0.0,0.0734761819243431,0.0009580302424728869,False,False,False,False
