episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
10,highway_merge,-85.22930572679033,False,True,False,False,119,51.40142822265625,1.6191363334655762,31.221493631601334,lane_departure_early_collision,2.021486282348633,51.40142822265625,0.12605042016806722,0.47058823529411764,max_lane_offset=2.021; final_goal_distance=51.401; low_speed_ratio=0.126; high_traffic_ratio=0.471
14,highway_merge,-84.5857918948835,False,True,False,False,118,50.48721694946289,1.7452129125595093,32.54653640091419,lane_departure_early_collision,2.0186679363250732,50.48721694946289,0.1271186440677966,0.4661016949152542,max_lane_offset=2.019; final_goal_distance=50.487; low_speed_ratio=0.127; high_traffic_ratio=0.466
15,highway_merge,-246.73644325887665,False,True,False,False,187,10.638988494873047,0.017767880111932755,43.300005197525024,terminal_oscillation_collision,2.087979316711426,10.638988494873047,0.08021390374331551,0.25133689839572193,max_lane_offset=2.088; final_goal_distance=10.639; low_speed_ratio=0.080; high_traffic_ratio=0.251
16,highway_merge,-239.31465823541845,False,True,False,False,105,53.333038330078125,1.2773514986038208,35.128329545259476,lane_departure_early_collision,2.0642073154449463,53.333038330078125,0.14285714285714285,0.6285714285714286,max_lane_offset=2.064; final_goal_distance=53.333; low_speed_ratio=0.143; high_traffic_ratio=0.629
18,highway_merge,-87.25278207672686,False,True,False,False,117,52.04570770263672,1.55691397190094,31.708870455622673,lane_departure_early_collision,1.7736862897872925,52.04570770263672,0.1282051282051282,0.5128205128205128,max_lane_offset=1.774; final_goal_distance=52.046; low_speed_ratio=0.128; high_traffic_ratio=0.513
22,highway_merge,-103.2353125891583,False,True,False,False,112,53.10459899902344,1.3123265504837036,33.55493366718292,lane_departure_early_collision,1.8607542514801025,53.10459899902344,0.13392857142857142,0.5535714285714286,max_lane_offset=1.861; final_goal_distance=53.105; low_speed_ratio=0.134; high_traffic_ratio=0.554
23,highway_merge,-202.94081907874065,False,True,False,False,106,53.23361587524414,1.2650514841079712,39.70014542341232,lane_departure_early_collision,2.1059131622314453,53.23361587524414,0.14150943396226415,0.37735849056603776,max_lane_offset=2.106; final_goal_distance=53.234; low_speed_ratio=0.142; high_traffic_ratio=0.377
24,highway_merge,-202.2144708617753,False,True,False,False,106,53.25302505493164,1.2330074310302734,40.56782394647598,lane_departure_early_collision,2.0958850383758545,53.25302505493164,0.14150943396226415,0.5377358490566038,max_lane_offset=2.096; final_goal_distance=53.253; low_speed_ratio=0.142; high_traffic_ratio=0.538
25,highway_merge,-95.6456867224255,False,True,False,False,112,53.4135856628418,1.2064868211746216,32.28601008653641,lane_departure_early_collision,1.9009124040603638,53.4135856628418,0.13392857142857142,0.5803571428571429,max_lane_offset=1.901; final_goal_distance=53.414; low_speed_ratio=0.134; high_traffic_ratio=0.580
28,highway_merge,-111.75611387635578,False,True,False,False,120,49.824066162109375,1.6278340816497803,40.81443965435028,lane_departure_early_collision,1.9718397855758667,49.824066162109375,0.125,0.6,max_lane_offset=1.972; final_goal_distance=49.824; low_speed_ratio=0.125; high_traffic_ratio=0.600
29,highway_merge,-241.94100090094375,False,True,False,False,104,53.2374267578125,1.2793354988098145,40.02512454986572,lane_departure_early_collision,2.0452353954315186,53.2374267578125,0.14423076923076922,0.625,max_lane_offset=2.045; final_goal_distance=53.237; low_speed_ratio=0.144; high_traffic_ratio=0.625
36,highway_merge,-178.98159053094898,False,True,False,False,106,52.91454315185547,1.182224154472351,33.991853445768356,lane_departure_early_collision,2.1151814460754395,52.91454315185547,0.1509433962264151,0.44339622641509435,max_lane_offset=2.115; final_goal_distance=52.915; low_speed_ratio=0.151; high_traffic_ratio=0.443
37,highway_merge,-107.84833473826487,False,True,False,False,115,51.7265739440918,1.5334687232971191,30.86624711751938,lane_departure_early_collision,2.004002094268799,51.7265739440918,0.13043478260869565,0.5043478260869565,max_lane_offset=2.004; final_goal_distance=51.727; low_speed_ratio=0.130; high_traffic_ratio=0.504
39,highway_merge,-122.67492159986662,False,True,False,False,114,50.93113327026367,1.6876211166381836,32.76311472058296,lane_departure_early_collision,1.794327735900879,50.93113327026367,0.13157894736842105,0.45614035087719296,max_lane_offset=1.794; final_goal_distance=50.931; low_speed_ratio=0.132; high_traffic_ratio=0.456
41,highway_merge,-117.14779208560917,False,True,False,False,109,53.16331481933594,1.279579758644104,34.37648355960846,lane_departure_early_collision,1.833756446838379,53.16331481933594,0.13761467889908258,0.5596330275229358,max_lane_offset=1.834; final_goal_distance=53.163; low_speed_ratio=0.138; high_traffic_ratio=0.560
42,highway_merge,-153.0594458678503,False,True,False,False,108,53.6420783996582,1.1976375579833984,32.49534375965595,lane_departure_early_collision,1.855533480644226,53.6420783996582,0.1388888888888889,0.5277777777777778,max_lane_offset=1.856; final_goal_distance=53.642; low_speed_ratio=0.139; high_traffic_ratio=0.528
49,highway_merge,-107.38719287109296,False,True,False,False,108,53.73123550415039,1.2293144464492798,33.145930990576744,lane_departure_early_collision,1.8385200500488281,53.73123550415039,0.1388888888888889,0.5555555555555556,max_lane_offset=1.839; final_goal_distance=53.731; low_speed_ratio=0.139; high_traffic_ratio=0.556
50,highway_merge,-108.42849973924936,False,True,False,False,110,53.43960952758789,1.239904522895813,32.23755665123463,lane_departure_early_collision,1.8385587930679321,53.43960952758789,0.13636363636363635,0.5727272727272728,max_lane_offset=1.839; final_goal_distance=53.440; low_speed_ratio=0.136; high_traffic_ratio=0.573
52,highway_merge,-140.45480710335235,False,True,False,False,109,52.930564880371094,1.3458082675933838,33.82815554738045,lane_departure_early_collision,1.9283027648925781,52.930564880371094,0.13761467889908258,0.5412844036697247,max_lane_offset=1.928; final_goal_distance=52.931; low_speed_ratio=0.138; high_traffic_ratio=0.541
54,highway_merge,-198.99960443170144,False,True,False,False,104,53.55282974243164,1.2654483318328857,40.632164776325226,lane_departure_early_collision,1.9942922592163086,53.55282974243164,0.14423076923076922,0.5384615384615384,max_lane_offset=1.994; final_goal_distance=53.553; low_speed_ratio=0.144; high_traffic_ratio=0.538
64,highway_merge,-242.30472739619614,False,True,False,False,105,53.35519027709961,1.1812763214111328,40.11263832449913,lane_departure_early_collision,2.112517833709717,53.35519027709961,0.14285714285714285,0.6285714285714286,max_lane_offset=2.113; final_goal_distance=53.355; low_speed_ratio=0.143; high_traffic_ratio=0.629
68,highway_merge,-96.40712365233647,False,True,False,False,112,52.806060791015625,1.368146538734436,32.535561472177505,lane_departure_early_collision,1.9036610126495361,52.806060791015625,0.13392857142857142,0.5357142857142857,max_lane_offset=1.904; final_goal_distance=52.806; low_speed_ratio=0.134; high_traffic_ratio=0.536
