episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
36,0,-0.13608959205779764,72.39385223388672,0.0,0.037520453333854675,27.049383893609047,56,0.0,0.009016461297869682,0.0,0.0,0.0,0.08,0.037073130759927964,False,False,False,False
36,1,-0.1073303079374927,72.39385223388672,0.005955713004542551,0.03763110935688019,28.116116859018803,56,0.0,0.01166509658776698,0.0,0.0,0.0,0.08,0.005665211349725723,False,False,False,False
36,2,-0.1014126349657218,72.39385223388672,0.0030963791339285473,0.03762592375278473,27.653731517493725,56,0.0,0.010655242151338899,0.0,0.0,0.0,0.08,0.0007573928143829107,False,False,False,False
36,3,-0.10044655828604125,72.39385223388672,0.006172314538836375,0.037550315260887146,27.700198777019978,56,0.0,0.010126400033548713,0.0,0.0,0.0,0.08,0.000320158252492547,False,False,False,False
36,4,-0.10006788070337198,72.39385223388672,0.006532949619835697,0.037457436323165894,27.58926797658205,56,0.0,0.00989574570791147,0.0,0.0,0.0,0.08,0.00017213499546051025,False,False,False,False
36,5,-0.09996827373139416,72.39385223388672,0.00576140039101461,0.03737075626850128,27.570880763232708,56,0.0,0.009848011764212001,0.0,0.0,0.0,0.08,0.00012026196718215943,False,False,False,False
36,6,-0.09999341303148056,72.39385986328125,0.004674322230817848,0.03729847073554993,27.546387501060963,56,-7.62939453125e-06,0.009854211392726102,0.0,0.0,0.0,0.08,0.00013157224422320724,False,False,False,False
36,7,-0.09998095566019256,72.39385986328125,0.003589813117974803,0.03724166750907898,27.554764039814472,56,0.0,0.009848009884206853,0.0,0.0,0.0,0.08,0.00013294577598571778,False,False,False,False
36,8,-0.12893559275680633,72.39385986328125,0.002665620629466732,0.03719894587993622,35.00027284026146,56,0.0,0.01570171149188132,0.0,0.0,0.0,0.08,0.023233881264925,False,False,False,False
36,9,-0.1063202098222145,72.39385986328125,0.0008763152156512969,0.0371856689453125,32.060728669166565,56,0.0,0.01239493442193355,0.0,0.0,0.0,0.08,0.003925275400280952,False,False,False,False
36,10,-0.10209131734882633,72.39385986328125,0.0011780892266953845,0.03717006742954254,32.417022585868835,56,0.0,0.011299176008153363,0.0,0.0,0.0,0.08,0.0007921413406729698,False,False,False,False
36,11,-0.09541547937677594,72.388916015625,2.0788655322404925,0.037260740995407104,32.39985041320324,56,0.00494384765625,0.01028350569666716,0.0,0.0,0.0,0.08,7.582133635878564e-05,False,False,False,False
36,12,-0.08133857724802189,72.36909484863281,4.469923228428,0.037507932633161545,32.12151288986206,56,0.0198211669921875,0.010226336158677858,0.0,0.0,0.0,0.08,0.0009334080815315246,False,False,False,False
36,13,0.01083828933219867,72.33795166015625,6.505320055209306,0.037744998931884766,31.822492852807045,56,0.0311431884765625,0.009107266831589172,0.0,0.0,0.0,0.0,0.001197632312774658,False,False,False,False
36,14,0.020477970355044027,72.29808044433594,8.013765203327614,0.03795712813735008,31.580316871404648,56,0.0398712158203125,0.00846001845892248,0.0,0.0,0.0,0.0,0.0009332270063459873,False,False,False,False
36,15,0.028115020174449536,72.25128173828125,9.212004717188647,0.03818264976143837,31.405534744262695,56,0.0467987060546875,0.007999812275254868,0.0,0.0,0.0,0.0,0.0006838736049830914,False,False,False,False
36,16,0.033563285656761976,72.19902038574219,10.315131740247773,0.21353374421596527,31.090648770332336,56,0.0522613525390625,0.007739708594489242,0.0,0.0,0.0,0.0,0.0009583582878112792,False,False,False,False
36,17,0.039341079445662896,72.13990783691406,11.31745551744939,0.09450823813676834,30.760558024048805,56,0.059112548828125,0.008539070794251756,0.0,0.0,0.0,0.0,0.0012323985882103441,False,False,False,False
36,18,0.04797969932725624,72.07465362548828,12.343215048181886,0.038352955132722855,30.78942596912384,56,0.06525421142578125,0.006694226202909193,0.0,0.0,0.0,0.0,0.000580285895615816,False,False,False,False
36,19,-0.008176832783692705,72.00643157958984,13.234008118490882,0.03617629408836365,30.608662515878677,55,0.0682220458984375,0.007894590939091142,0.0,0.05762492426580899,0.0,0.0,0.000879363477230072,False,False,False,False
36,20,-0.06915381410225774,71.93517303466797,14.096331306686075,0.029594430699944496,30.364592894911766,55,0.071258544921875,0.00612527848564417,0.0,0.12325011500067228,0.0,0.0,0.001036965537816286,False,False,False,False
36,21,-0.12869556443671948,71.85997772216797,14.934106232707112,0.022744670510292053,30.349191650748253,55,0.0751953125,0.005530367677995095,0.0,0.1878082395429086,0.0,0.0,0.0005522697158157825,False,False,False,False
36,22,-0.053159468217754045,71.78479766845703,15.710982078771154,0.020402442663908005,30.16262322664261,56,0.0751800537109375,0.012154453398631561,0.0,0.10543433436102384,0.0,0.0,0.00075073416903615,False,False,False,False
36,23,-0.0992933823938042,71.70702362060547,16.50566240133381,0.024171730503439903,29.436921402812004,56,0.0777740478515625,0.008640609146674354,0.0,0.1564070821637582,0.0,0.0,0.0020197389349341393,False,False,False,False
36,24,-0.12886158481634943,71.62079620361328,17.28881229309515,0.025763001292943954,29.807409569621086,56,0.0862274169921875,0.007275588224833951,0.0,0.19619246729559414,0.0,0.0,0.0016209462881088257,False,False,False,False
36,25,-0.1639885492991885,71.53234100341797,18.076700676438538,0.029454991221427917,29.95731957256794,56,0.0884552001953125,0.007972172363282133,0.0,0.23359833964056487,0.0,0.0,0.0008732374906539917,False,False,False,False
36,26,-0.19729571176956887,71.4424057006836,18.853252234486444,0.035265397280454636,29.44371074438095,56,0.089935302734375,0.004731276860277618,0.0,0.27098017939276214,0.0,0.0,0.0015195582509040832,False,False,False,False
36,27,-0.23763857930997875,71.35166931152344,18.96502914270301,0.04141797125339508,29.404926002025604,56,0.09073638916015625,0.004213437635482883,0.0,0.3135913968915414,0.0,0.0,0.0005701339431107045,False,False,False,False
36,28,-0.2802513998852716,71.26161193847656,19.09536757413326,0.04777993634343147,29.343586564064026,56,0.090057373046875,0.004110102989089892,0.0,0.3558272481793832,0.0,0.0,0.0003714217636734247,False,False,False,False
36,29,-0.3156528426414284,71.16844177246094,19.4077226904389,0.05126534029841423,29.33445431292057,56,0.093170166015625,0.0065622878443083255,0.0,0.39191743143743984,0.0,0.0,0.0003432893753051758,False,False,False,False
36,30,-0.34306604009102865,71.0750503540039,19.858163363952496,0.05566270649433136,29.392814487218857,56,0.09339141845703125,0.0060216720800535355,0.0,0.4198816419476938,0.0,0.0,0.0005541445203125477,False,False,False,False
36,31,-0.38622040135196284,70.98136901855469,20.413669364609504,0.061447132378816605,29.108765870332718,56,0.09368133544921875,0.003506512027827175,0.0,0.46532603510565274,0.0,0.0,0.0010691896677017213,False,False,False,False
36,32,-0.42321927053271924,70.88665008544922,21.047990841642594,0.06823841482400894,28.99706795811653,56,0.09471893310546875,0.0033125924884526018,0.0,0.5038625837201547,0.0,0.0,0.0007630274295806884,False,False,False,False
36,33,-0.49586233142876884,70.791015625,21.795929269342473,0.07644370943307877,29.01575356721878,55,0.09563446044921875,0.00430855789239246,0.0,0.5767035604352426,0.0,0.0,0.0004846735503524542,False,False,False,False
36,34,-0.5229043856099336,70.69367980957031,22.607892468447435,0.08566322922706604,29.345268309116364,55,0.0973358154296875,0.003457852323891406,0.0,0.6061812520856332,0.0,0.0,0.0006010966300964355,False,False,False,False
36,35,-0.5405888812170973,70.59369659423828,23.43806653525586,0.09517719596624374,29.36686545610428,55,0.09998321533203125,0.0027221033062168123,0.0,0.6273892045850229,0.0,0.0,0.0004607886578887701,False,False,False,False
36,36,-0.5568617436504031,70.48835754394531,24.19484231814949,0.10109361261129379,29.153267070651054,55,0.10533905029296875,0.007367389934111939,0.0,0.6439328790540171,0.0,0.0,0.0009005249552428722,False,False,False,False
36,37,-0.5850654491005596,70.38043212890625,24.913184714739106,0.10629431158304214,29.45772260427475,55,0.1079254150390625,0.006168414454518231,0.0,0.675354588114686,0.0,0.0,0.001467861570417881,False,False,False,False
36,38,-0.6169824894580299,70.27361297607422,25.640115006749824,0.11462341994047165,28.793647214770317,55,0.10681915283203125,0.0018911712446196228,0.0,0.7100711942548227,0.0,0.0,0.0018392767906188967,False,False,False,False
36,39,-0.767334461428999,70.16829681396484,26.373279518753314,0.12623381614685059,28.7823423743248,54,0.105316162109375,0.0040033234111567255,0.04994456803634954,0.8081476808423471,0.0,0.0,0.0005550512485206126,False,False,False,False
36,40,-0.8785162542393853,70.06253051757812,27.101851341840437,0.13888207077980042,29.13027584552765,54,0.10576629638671875,0.0028542733484057713,0.14713824574304915,0.8235441327924203,0.0,0.0,0.0007458987422287464,False,False,False,False
36,41,-0.99499415838474,69.95511627197266,27.82947497368032,0.1511492282152176,29.45631444454193,54,0.10741424560546875,0.0010553483543290884,0.2663780452584953,0.8236831308240365,0.0,0.0,0.001291879553347826,False,False,False,False
36,42,-1.124712362141312,69.84246063232422,28.532396474320453,0.15911394357681274,29.068919643759727,54,0.1126556396484375,0.006916515493943042,0.3578419951440195,0.8615102411145639,0.0,0.0,0.0010992500372231007,False,False,False,False
36,43,-1.2289166948956642,69.72698211669922,29.260080930477496,0.16509506106376648,29.220406785607338,54,0.115478515625,0.004275550338960726,0.4490024214580011,0.879567873560853,0.0,0.0,0.0015493651628494262,False,False,False,False
36,44,-1.4242415775688178,69.61734771728516,29.807622671344184,0.17768314480781555,28.6127570271492,53,0.1096343994140625,0.01766061431921797,0.5422645761689827,0.9621365190381479,0.0,0.0,0.0018142674565315244,False,False,False,False
36,45,-1.500634649953144,69.51202392578125,29.949002306221075,0.19365903735160828,28.735505640506744,53,0.10532379150390625,0.014659917787109199,0.6181905832708235,0.9621605516309213,0.0,0.0,0.000947388768196106,False,False,False,False
36,46,-1.569898355665795,69.40801239013672,29.82250509033068,0.20841452479362488,29.590536206960678,53,0.10401153564453125,0.0070415117799431555,0.6622079732900916,0.9917216421002817,0.0,0.0,0.00293876414000988,False,False,False,False
36,47,-1.6104863544997128,69.3025894165039,29.461268648065552,0.2182415872812271,29.456626921892166,53,0.1054229736328125,0.01385813452164578,0.677109353704463,1.0145446420545052,0.0,0.0,0.00039719785191118717,False,False,False,False
36,48,-1.6353325294576195,69.19853973388672,28.97099472738107,0.22544412314891815,25.815328024327755,53,0.1040496826171875,0.015171803601294921,0.6713905164050893,1.0319530607099008,0.0,0.0,0.010866831358522176,False,False,False,False
36,49,-1.6812621100688923,69.10391235351562,28.309576147519596,0.23777355253696442,27.02729355543852,52,0.09462738037109375,0.017307512980359478,0.6798344815205732,1.0675038934583139,0.0,0.0,0.0012436024807393551,False,False,False,False
36,50,-1.749670443543078,69.0166015625,27.638718539459948,0.2529105544090271,26.55045948922634,52,0.087310791015625,0.014126742068548482,0.6916259544379462,1.1200276494855357,0.0,0.0,0.001200888566672802,False,False,False,False
36,51,-1.7605066187494678,68.93219757080078,27.011811431027933,0.2665064036846161,28.05711966007948,52,0.08440399169921875,0.000612933899432426,0.703493272423676,1.1259764076108407,0.0,0.0,0.004827996514737606,False,False,False,False
36,52,-1.7464534060433334,68.84711456298828,26.54771113445594,0.2755090594291687,27.760286293923855,52,0.0850830078125,0.0072841872782335206,0.7008734605633297,1.1129566312665415,0.0,0.0,0.00042213474772870546,False,False,False,False
36,53,-1.7940760828179507,68.76069641113281,26.33129840380188,0.2800561487674713,28.30876149237156,52,0.08641815185546875,0.004041686810433083,0.707805747850629,1.156688201510377,0.0,0.0,0.0019585985019803047,False,False,False,False
36,54,-1.7424671059526644,68.67952728271484,26.309398024111953,0.28777697682380676,28.565057292580605,51,0.08116912841796875,0.006379501390347889,0.7417015424906285,1.0636794210309457,0.0,0.0,0.0018757694587111474,False,False,False,False
36,55,-1.9659458193464814,68.59980773925781,26.387409784361278,0.2953144907951355,25.831828974187374,51,0.07971954345703125,0.015278408711309088,0.9945368673389176,1.017101061427064,0.0,0.0,0.00874902532622218,False,False,False,False
36,56,-2.129584260802581,68.51530456542969,26.372651054126706,0.2960314452648163,31.92630909383297,51,0.084503173828125,0.010223604848430327,1.0250278104627641,1.1244739890927744,0.0,0.0,0.044362030226737265,False,False,False,False
36,57,-2.0259739928369522,68.41996765136719,26.380611953037352,0.28362607955932617,32.80039943754673,51,0.0953369140625,0.013512313888504317,1.0233612332969697,1.064233982645936,0.0,0.0,0.010203377068042755,False,False,False,False
36,58,-2.0965717899366054,68.31657409667969,26.675703432722713,0.26150083541870117,32.71063596010208,51,0.1033935546875,0.010384029081608247,1.0349684011320481,1.1438382507199716,0.0,0.0,0.0007746636904776097,False,False,False,False
36,59,-2.1548416103117303,68.21126556396484,27.145171061410334,0.23678149282932281,32.56187327206135,51,0.10530853271484375,0.006956129555816841,1.0848657026597668,1.1557496906156015,0.0,0.0,0.002578620195388794,False,False,False,False
36,60,-2.1246444111021665,68.10993957519531,27.649661929833815,0.21577009558677673,32.41314008831978,49,0.10132598876953125,0.006549972037001476,1.1659411964016555,1.0415816427106332,0.0,0.0,0.0018975887224078178,False,False,False,False
36,61,-2.1850157726450314,68.00778198242188,28.233488099751455,0.19347716867923737,32.188283801078796,49,0.1021575927734375,0.0073561194135157324,1.2608806857680754,1.0033985257977915,0.0,0.0,0.005538034439086913,False,False,False,False
36,62,-2.1812464183472673,67.89823913574219,28.830366280143668,0.16308221220970154,32.64990873634815,49,0.1095428466796875,0.006969271725593272,1.3320835825782642,0.9397086740369271,0.0,0.0,0.0020277366861701012,False,False,False,False
36,63,-2.427561039112333,67.77894592285156,29.463793903834436,0.12204538285732269,36.66416510939598,49,0.119293212890625,0.00777104597282184,1.3867976707308878,1.1204948783750008,0.0,0.0,0.021790656924247743,False,False,False,False
36,64,-2.3900852323392967,67.64847564697266,30.09299974516663,0.0686105266213417,34.43414971232414,49,0.13047027587890625,0.012809256179877014,1.4173585135338496,1.0762449861401986,0.0,0.0,0.004142752364277839,False,False,False,False
36,65,-2.3601957108579534,67.50926208496094,31.11356851594542,0.011667506769299507,33.855475187301636,49,0.13921356201171875,0.009228237181448624,1.4736719182106208,1.000006973826356,0.0,0.0,0.006502143651247024,False,False,False,False
36,66,-2.356960827595324,67.35810089111328,31.998088776256626,0.07567235827445984,33.45365680754185,48,0.15116119384765625,0.011989336396526632,1.5064469055708176,0.9772502542371225,0.0,0.0,0.0024355252385139465,False,False,False,False
36,67,-2.3663676675225895,67.19487762451172,32.87624019908946,0.16693435609340668,34.15033981204033,48,0.1632232666015625,0.008929917601982616,1.5343036797795602,0.9747592262083586,0.0,0.0,0.0015981105342507361,False,False,False,False
36,68,-2.6298512432291394,67.01966857910156,33.369199395735436,0.2713328003883362,33.661959171295166,48,0.17520904541015625,0.011602804144038302,1.5229526272887346,1.2592726997191008,0.0,0.0,0.001232157487422228,False,False,False,False
36,69,-2.6078328729476925,66.83110046386719,33.877720469467484,0.3891109228134155,33.79379242658615,48,0.188568115234375,0.00853319374529277,1.5162641010727813,1.2601933292204435,0.0,0.0,0.0014103641435503959,False,False,False,False
36,70,-2.540924939146399,66.62813568115234,34.03056765456836,0.5228183269500732,32.697000950574875,48,0.20296478271484375,0.021949739786849554,1.469009954271181,1.2393359950834808,0.0,0.0,0.0035940327197313306,False,False,False,False
36,71,-2.694724867352399,66.40829467773438,33.70578358219091,0.6780111789703369,33.360944241285324,47,0.21984100341796875,0.02462016382033965,1.4282801024724745,1.4507976344877778,0.0,0.0,0.0008679699897766113,False,False,False,False
36,72,-2.707323552397362,66.17903137207031,33.403473883492794,0.8472407460212708,34.115141183137894,47,0.2292633056640625,0.011742439985400092,1.3898362477639488,1.478882174854904,0.04375833570957184,0.0,0.002367659747600555,False,False,False,False
36,73,-2.6989899257212433,65.9375228881836,33.011014093305384,1.0260530710220337,33.258017152547836,47,0.24150848388671875,0.016854234261861868,1.3179861455460136,1.4680337718779144,0.12422388195991517,0.0,0.003400375962257385,False,False,False,False
36,74,-1.8167718981507157,65.68303680419922,32.557003228982275,1.1713132858276367,33.40265795588493,46,0.254486083984375,0.011311888635449945,0.4025396175516652,1.4566113761717374,0.18959097862243654,0.0,0.0012041211538016796,False,False,False,False
36,75,-1.9246929412250942,65.41603088378906,31.986838507142945,1.3163927793502808,34.10181596875191,47,0.26700592041015625,0.01663585342384468,0.35103335961890425,1.5565259269529876,0.25487675070762633,0.0,0.0026269709318876267,False,False,False,False
