episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
73,0,-0.10055561204812556,72.39385223388672,0.005962986524992583,0.03763076663017273,23.76209727488458,56,0.0,0.010555612048125568,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.545053357480819,True,False,0,False,False,False,False
73,1,-0.10069008346529155,72.39385223388672,0.003116842170084797,0.037625208497047424,27.807092182338238,56,0.0,0.010690083465291551,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8839012469127043,True,False,0,False,False,False,False
73,2,-0.10261628800890196,72.39385223388672,0.006174727936105047,0.03754974901676178,27.50233255326748,56,0.0,0.012616288008901968,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9269396437855524,True,False,0,False,False,False,False
73,3,-0.1009800592207567,72.39385223388672,0.006530018551293727,0.037456974387168884,27.435998171567917,56,0.0,0.010980059220756707,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9364341448280538,True,False,0,False,False,False,False
73,4,-0.10041794415516747,72.39385986328125,0.0057806088598394085,0.03737041354179382,27.502258457243443,56,-7.62939453125e-06,0.010410314760636228,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9269502236662808,True,False,0,False,False,False,False
73,5,-0.10026131383918067,72.39385986328125,0.0046689482825649385,0.03729809820652008,27.496682815253735,56,0.0,0.01026131383918068,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.927746511302345,True,False,0,False,False,False,False
73,6,-0.10027012880611645,72.39385986328125,0.003587351196180932,0.0372413694858551,27.518461011350155,56,0.0,0.01027012880611646,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9246380804309786,True,False,0,False,False,False,False
73,7,-0.10028355604169388,72.39385986328125,0.002663150202616855,0.03719867765903473,27.5217068195343,56,0.0,0.01028355604169389,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.924175223149459,True,False,0,False,False,False,False
73,8,-0.10027906870544608,72.39385986328125,0.0008655130667946816,0.03718544542789459,27.54127185791731,56,0.0,0.010279068705446074,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9213875291294205,True,False,0,False,False,False,False
73,9,-0.10029314772084208,72.39385986328125,0.0011804835542648963,0.037169963121414185,27.543564811348915,56,0.0,0.010293147720842078,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.921061080499653,True,False,0,False,False,False,False
