episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,success,crashed,timed_out,stuck
16,0,-0.20519304678538872,72.39385223388672,0.005957242366678724,0.03763103485107422,31.06628827750683,56,0.0,0.01202224308616022,0.0,0.0,0.0,0.0,0.0,0.08,0.07787378823757173,0.02529701546165678,0.0,inf,inf,True,False,False,False,False,False
16,1,-0.18001246887760494,72.39385223388672,0.0030925272513592466,0.03762589395046234,29.608183801174164,56,0.0,0.010650713556802633,0.0,0.0,0.0,0.0,0.0,0.08,0.07806699699163436,0.001294758329167962,0.0,inf,inf,True,False,False,False,False,False
16,2,-0.1792668607942597,72.39385223388672,0.006173475694356096,0.03755028545856476,29.774647057056427,56,0.0,0.010709918892926077,0.0,0.0,0.0,0.0,0.0,0.08,0.07825784736871719,0.0002990945326164365,0.0,inf,inf,True,False,False,False,False,False
16,3,-0.1790190233336525,72.39385223388672,0.006528415788240372,0.03745746612548828,29.765127897262573,56,0.0,0.010682976608140923,0.0,0.0,0.0,0.0,0.0,0.08,0.07820797795057297,0.00012806877493858336,0.0,inf,inf,True,False,False,False,False,False
16,4,-0.1791092598801668,72.39385223388672,0.005768495555152391,0.03737068176269531,29.729024693369865,56,0.0,0.010707162297349694,0.0,0.0,0.0,0.0,0.0,0.08,0.0782365791797638,0.0001655184030532837,0.0,inf,inf,True,False,False,False,False,False
16,5,-0.17901623940863415,72.39385986328125,0.004674173200052724,0.03729847073554993,29.75779138505459,56,-7.62939453125e-06,0.010698045257709449,0.0,0.0,0.0,0.0,0.0,0.08,0.0781794462800026,0.00013111847639083862,0.0,inf,inf,True,False,False,False,False,False
16,6,-0.17899296237680465,72.39385986328125,0.003589640463916114,0.03724166750907898,29.747686833143234,56,0.0,0.010715605632992078,0.0,0.0,0.0,0.0,0.0,0.08,0.07815337491035461,0.00012398183345794676,0.0,inf,inf,True,False,False,False,False,False
16,7,-0.17890054512918532,72.39385986328125,0.0026634402412606837,0.03719894587993622,29.779456928372383,56,0.0,0.010707939395313844,0.0,0.0,0.0,0.0,0.0,0.08,0.07807307928800583,0.0001195264458656311,0.0,inf,inf,True,False,False,False,False,False
16,8,-0.17889961531751486,72.39385986328125,0.0008724599329593297,0.03718571364879608,29.764053001999855,56,0.0,0.010733810993308888,0.0,0.0,0.0,0.0,0.0,0.08,0.07804201132059096,0.0001237930036149919,0.0,inf,inf,True,False,False,False,False,False
16,9,-0.17878936039477417,72.39385986328125,0.0011783151566711425,0.03717011213302612,29.791403487324715,56,0.0,0.01072346734309396,0.0,0.0,0.0,0.0,0.0,0.08,0.07795244002342225,0.00011345302825793625,0.0,inf,inf,True,False,False,False,False,False
16,10,-0.17329565522658305,72.3890380859375,2.0786541073590676,0.03726126253604889,29.76815477013588,56,0.00482177734375,0.01006020430081188,0.0,0.0,0.0,0.0,0.0,0.08,0.07792735332250596,0.0001298749470151961,0.0,29.267601013183594,46.9701997818836,True,False,False,False,False,False
16,11,-0.1601305458262381,72.36942291259766,4.680172345841897,0.03752722591161728,29.51436683535576,56,0.01961517333984375,0.009638236751389181,0.0,0.0,0.0,0.0,0.0,0.08,0.07932667356729507,0.0007808088473975658,0.0,29.215988159179688,21.61846340469877,True,False,False,False,False,False
16,12,-0.06981926543114782,72.33829498291016,6.595564902627413,0.03784848004579544,29.202406480908394,56,0.0311279296875,0.008722669827175159,0.0,0.0,0.0,0.0,0.0,0.0,0.08121467250585555,0.0010098527856171131,0.0,29.13471221923828,15.362933755936094,True,False,False,False,False,False
16,13,-0.061909355116221136,72.29889678955078,8.030422084531724,0.03820805251598358,29.06080260872841,56,0.039398193359375,0.008162491453024567,0.0,0.0,0.0,0.0,0.0,0.0,0.08247618675231934,0.0006688702702522278,0.0,29.03005027770996,12.56819700799328,True,False,False,False,False,False
16,14,-1.055537438738005,72.25309753417969,9.22289818851181,0.2136068195104599,28.932288587093353,56,0.04579925537109375,0.0075461410161421424,0.0,0.0,0.0,0.0,0.0,0.0,0.0833425675034523,0.000447985589504242,-1.0,28.906665802001953,10.886294870383576,True,False,False,False,False,False
16,15,-1.0500594750935048,72.20160675048828,10.324441313606043,0.21348585188388824,28.84655311703682,56,0.05149078369140625,0.007109111824429186,0.0,0.0,0.0,0.0,0.0,0.0,0.08403656882047653,0.00040457814000546935,-1.0,28.766416549682617,9.662515444155822,True,False,False,False,False,False
16,16,-1.0458037867995962,72.145263671875,11.328008064146541,0.09198548644781113,28.599834144115448,56,0.05634307861328125,0.006705982560576431,0.0,0.0,0.0,0.0,0.0,0.0,0.0848328090906143,0.0006080737616866827,-1.0,28.610233306884766,8.740554448256944,True,False,False,False,False,False
16,17,-1.0419868447332172,72.08426666259766,12.353578627530146,0.04186549037694931,28.26065942645073,56,0.06099700927734375,0.006288933869311079,0.0,0.0,0.0,0.0,0.0,0.0,0.08570097374916076,0.0009939463920891284,-1.0,28.437999725341797,7.944290812678298,True,False,False,False,False,False
16,18,-1.0989000527371884,72.01931762695312,13.252255620669816,0.04198168218135834,28.015497140586376,56,0.06494903564453125,0.0058725028850596835,0.0,0.0606286847595829,0.0,0.0,0.0,0.0,0.08649843311309814,0.0008494676239788532,-1.0,28.251285552978516,7.338562679570917,True,False,False,False,False,False
16,19,-1.1592350846243682,71.9488296508789,14.10714780291192,0.03773009404540062,27.867010049521923,56,0.07048797607421875,0.006848090858094321,0.0,0.1251155698303837,0.0,0.0,0.0,0.0,0.08706444901227953,0.0006949509978294373,-1.0,28.053728103637695,6.860109709643973,True,False,False,False,False,False
16,20,-1.228266164890979,71.87555694580078,14.93795163450148,0.03529846668243408,27.747459299862385,56,0.073272705078125,0.007018257430800111,0.0,0.19721582770391885,0.0,0.0,0.0,0.0,0.08686126148700714,0.00044352334737777707,-1.0,27.842567443847656,6.426219548970156,True,False,False,False,False,False
16,21,-1.295480040304123,71.79962158203125,15.755942894331405,0.03637213632464409,27.465554773807526,56,0.07593536376953125,0.004910684804680682,0.0,0.2676648938660282,0.0,0.0,0.0,0.0,0.08791776651144029,0.000922058891505003,-1.0,27.617338180541992,6.026697472830424,True,False,False,False,False,False
16,22,-1.3546896704316176,71.72023010253906,16.55660307390153,0.040380001068115234,27.424922324717045,56,0.0793914794921875,0.004280626791276336,0.0,0.331170448065247,0.0,0.0,0.0,0.0,0.08824635249376296,0.000383722573518753,-1.0,27.378660202026367,5.674948058657419,True,False,False,False,False,False
16,23,-1.412080840665687,71.63736724853516,17.352308204343743,0.046084798872470856,27.324710972607136,56,0.08286285400390625,0.003899271208189982,0.0,0.39194277167364544,0.0,0.0,0.0,0.0,0.08860520249605179,0.0004964492917060852,-1.0,27.126314163208008,5.353063736722026,True,False,False,False,False,False
16,24,-1.3971575159961487,71.55110931396484,18.150614573047896,0.052438441663980484,27.173651978373528,56,0.0862579345703125,0.0036455151071196324,0.0,0.38051098227545205,0.0,0.0,0.0,0.0,0.0887692694067955,0.0004896837770938873,-1.0,26.861915588378906,5.062842549593524,True,False,False,False,False,False
16,25,0.049790153418134926,71.4597396850586,18.71509868531574,0.056567467749118805,27.231757678091526,56,0.09136962890625,0.014832393403254783,0.0,0.4273013913635868,0.0,0.0,0.0,0.0,0.0890552117228508,0.00039047899842262267,0.5,inf,inf,False,True,False,False,False,False
16,26,0.011704596935302855,71.37006378173828,17.115383475010617,0.05903569608926773,27.204296551644802,56,0.0896759033203125,0.015781802128094758,0.0,0.46304434180303994,0.0,0.0,0.0,0.0,0.0887670766711235,0.00037808578275144104,0.5,inf,inf,False,True,False,False,False,False
16,27,-0.05753762617990931,71.29630279541016,13.3939228228187,0.060495566576719284,27.374612130224705,56,0.073760986328125,0.01782906041719995,0.0,0.5153335416321415,0.0,0.0,0.0,0.0,0.08743739610910416,0.0006986143495887518,0.5,inf,inf,False,True,False,False,False,False
16,28,-0.11421197694142103,71.23967742919922,9.60526942298253,0.059540893882513046,27.722600921988487,56,0.0566253662109375,0.01995794177358203,0.0,0.5546072804932255,0.0,0.0,0.0,0.0,0.08478927040100098,0.0014828504845499993,0.5,inf,inf,False,True,False,False,False,False
16,29,-0.1585265443213031,71.20154571533203,5.737327841584117,0.0576041117310524,27.781870029866695,56,0.0381317138671875,0.022017011660614202,0.0,0.5815226399902959,0.0,0.0,0.0,0.0,0.08180423539876937,0.0013143711388111116,0.5,inf,inf,False,True,False,False,False,False
16,30,-0.1910176329827319,71.18433380126953,1.522748153939227,0.05680926516652107,28.05377695709467,56,0.0172119140625,0.024262507675742312,0.0,0.5936496579651493,0.0,0.0,0.0,0.0,0.0787706373333931,0.0015467440709471703,0.5,inf,inf,False,True,False,False,False,False
16,31,-0.2022990076916854,71.18383026123047,0.02303780675476284,0.056909192353487015,28.290631771087646,56,0.0005035400390625,0.025591361865200783,0.0,0.5901316487793583,0.0,0.0,0.0,0.0,0.07546629279851913,0.0016132442876696585,0.5,inf,inf,False,True,False,False,False,False
16,32,-0.1810772095558575,71.1837387084961,0.017576490917041544,0.05688006058335304,28.24368841946125,56,9.1552734375e-05,0.023327535175588977,0.0,0.573155196905579,0.0,0.0,0.0,0.0,0.07410787117481231,0.0005781590342521667,0.5,inf,inf,False,True,False,False,False,False
16,33,-0.14864814280520178,71.1836166381836,0.013011604377186046,0.05682598054409027,28.126135915517807,56,0.0001220703125,0.022479266752856122,0.0,0.5421309316162723,0.0,0.0,0.0,0.0,0.07380616921186448,0.00035384553670883177,0.5,inf,inf,False,True,False,False,False,False
16,34,-0.10362210085516375,71.18353271484375,0.009415031522864778,0.05680926516652107,28.067141734063625,56,8.392333984375e-05,0.022352575537711264,0.0,0.49739845633551066,0.0,0.0,0.0,0.0,0.07380609917640686,0.00014889314537867902,0.5,inf,inf,False,True,False,False,False,False
16,35,-0.046404022782777436,71.18345642089844,0.006710925396216102,0.056782666593790054,27.95819576829672,56,7.62939453125e-05,0.022317161584497845,0.0,0.4400443875794071,0.0,0.0,0.0,0.0,0.07382894265651702,0.0002898249076679349,0.5,inf,inf,False,True,False,False,False,False
16,36,0.022287710404898915,71.18341064453125,0.004710247969712027,0.056775011122226715,27.998386323451996,56,4.57763671875e-05,0.02233122532869177,0.0,0.3714724385742802,0.0,0.0,0.0,0.0,0.07379705649614333,0.00015734556317329406,0.5,inf,inf,False,True,False,False,False,False
16,37,0.10015428772719305,71.183349609375,0.003281428737532221,0.05675457790493965,27.922078482806683,56,6.103515625e-05,0.022306265654887393,0.0,0.2936220014099735,0.0,0.0,0.0,0.0,0.07376440626382828,0.0002140741003677249,0.5,inf,inf,False,True,False,False,False,False
16,38,-0.4214574788606278,71.18292236328125,0.3124742006613551,0.05662882700562477,27.93520823121071,56,0.00042724609375,0.0502075770565088,0.0,0.20784633994146767,0.0,0.0,0.0,0.08,0.07371576505899428,0.00011504289740696548,0.0,inf,inf,True,False,False,False,False,False
16,39,-0.2981701402626894,71.1821517944336,0.04961877822766003,0.05630595609545708,28.46776284277439,56,0.00077056884765625,0.0314727139729265,0.0,0.10622843146368446,0.0,0.0,0.0,0.08,0.06571663719415664,0.005522926479578018,0.0,inf,inf,True,False,False,False,False,False
16,40,-0.1962349198996148,71.18020629882812,0.20528846318623242,0.05540413036942482,28.08808609843254,56,0.00194549560546875,0.02829426683208975,0.0,0.011231311560120007,0.0,0.0,0.0,0.08,0.06727553141117096,0.0013793057017028331,0.0,inf,inf,True,False,False,False,False,False
16,41,-0.18008685483675932,71.17507934570312,0.946424997844247,0.05358691141009331,27.9154359921813,56,0.005126953125,0.02498967027184104,0.0,0.0,0.0,0.0,0.0,0.08,0.06909789806604384,0.0011262396238744259,0.0,inf,inf,True,False,False,False,False,False
16,42,-0.17382875505355275,71.16485595703125,1.7203841763057295,0.05003082752227783,27.637398540973663,56,0.010223388671875,0.02163900490743193,0.0,0.0,0.0,0.0,0.0,0.08,0.07110324907302856,0.001309889744967222,0.0,inf,inf,True,False,False,False,False,False
16,43,-0.21833116327318583,71.15056610107422,2.431728844552278,0.045819733291864395,20.928938649594784,56,0.01428985595703125,0.01616573704871567,0.0,0.0,0.0,0.0,0.0,0.08,0.09876681327819824,0.02768846890330315,0.0,inf,inf,True,False,False,False,False,False
16,44,-0.18794440307146737,71.13200378417969,3.3446385658852367,0.041730623692274094,24.501775838434696,56,0.01856231689453125,0.014052379195157949,0.0,0.0,0.0,0.0,0.0,0.08,0.09673688477277757,0.005717455998063088,0.0,inf,inf,True,False,False,False,False,False
16,45,-0.1795724428877216,71.11083984375,4.2068311952110164,0.039212800562381744,23.335097897797823,56,0.0211639404296875,0.010376088960466913,0.0,0.0,0.0,0.0,0.0,0.08,0.0987958806157112,0.0015644137412309648,0.0,inf,inf,True,False,False,False,False,False
16,46,-0.10096888920987117,71.08734893798828,5.005336553433037,0.038906361907720566,23.09875651728362,56,0.02349090576171875,0.012635249543433064,0.0,0.0,0.0,0.0,0.0,0.0,0.10079423332214356,0.001030312106013298,0.0,inf,inf,True,False,False,False,False,False
16,47,-0.09594874912970147,71.061279296875,5.891617163892612,0.04032362997531891,22.71492938976735,56,0.02606964111328125,0.008540580407757386,0.0,0.0,0.0,0.0,0.0,0.0,0.10253335976600646,0.000944450069218874,0.0,inf,inf,True,False,False,False,False,False
16,48,-0.09141992448277318,71.03144073486328,6.756637352308819,0.04221384599804878,22.52748857717961,56,0.02983856201171875,0.007781224176357624,0.0,0.0,0.0,0.0,0.0,0.0,0.1029535146355629,0.0005237476825714111,0.0,inf,inf,True,False,False,False,False,False
16,49,-0.08739068881928165,70.99736022949219,7.708139915675221,0.044424574822187424,22.277492280118167,56,0.03408050537109375,0.007428023002512653,0.0,0.0,0.0,0.0,0.0,0.0,0.10351825207471847,0.0005249191131442786,0.0,inf,inf,True,False,False,False,False,False
16,50,-0.08371117953959362,70.95960235595703,8.567069378584385,0.047032445669174194,22.06649429630488,56,0.03775787353515625,0.006893592232870638,0.0,0.0,0.0,0.0,0.0,0.0,0.10398699283599853,0.0005884680058807134,0.0,inf,inf,True,False,False,False,False,False
16,51,-0.0799272383811653,70.91815185546875,9.475514610273972,0.05014372989535332,21.83869411703199,56,0.04145050048828125,0.0064126973456472705,0.0,0.0,0.0,0.0,0.0,0.0,0.10446606343984603,0.0004989780839532614,0.0,inf,inf,True,False,False,False,False,False
16,52,-0.07586404537017635,70.87251281738281,10.369805502355295,0.053240131586790085,21.586600709706545,55,0.0456390380859375,0.006064529476493531,0.0,0.0,0.0,0.0,0.0,0.0,0.10481710338592529,0.0006214505936950445,0.0,inf,inf,True,False,False,False,False,False
16,53,-0.07300128996189438,70.82353210449219,11.313715293899078,0.0572366937994957,21.776406224817038,55,0.048980712890625,0.006027375001495117,0.0,0.0,0.0,0.0,0.0,0.0,0.10537132638692856,0.0005833014640957117,0.0,inf,inf,True,False,False,False,False,False
16,54,-0.06939228086825756,70.77100372314453,12.236075350074511,0.061889421194791794,21.460652220994234,55,0.05252838134765625,0.005228208214978859,0.0,0.0,0.0,0.0,0.0,0.0,0.1059978723526001,0.0006945816483348608,0.0,inf,inf,True,False,False,False,False,False
16,55,-0.06527712991607222,70.71498107910156,13.191879754229408,0.06724409013986588,21.27038922160864,55,0.05602264404296875,0.0044649250838610785,0.0,0.0,0.0,0.0,0.0,0.0,0.10637675726413727,0.00045809161104261873,0.0,inf,inf,True,False,False,False,False,False
16,56,-0.062185135260718914,70.6557388305664,14.083862966305494,0.0733465775847435,21.062595807015896,55,0.05924224853515625,0.004067685023444732,0.0,0.0,0.0,0.0,0.0,0.0,0.1067934011220932,0.0005662976503372192,0.0,inf,inf,True,False,False,False,False,False
16,57,-0.059144979612386905,70.5936508178711,14.948589749316383,0.08027314394712448,20.853209998458624,55,0.0620880126953125,0.0035827653719551007,0.0,0.0,0.0,0.0,0.0,0.0,0.10717063152790071,0.00047959540784358977,0.0,inf,inf,True,False,False,False,False,False
16,58,-0.06831524227878451,70.52460479736328,15.759465215474346,0.08337048441171646,31.915271803736687,55,0.0690460205078125,0.010882072720140225,0.0,0.0,0.0,0.0,0.0,0.0,0.08044133180379867,0.036037858262658116,0.0,inf,inf,True,False,False,False,False,False
16,59,-0.02892749632696834,70.45025634765625,16.586962491630725,0.08427070826292038,27.110074907541275,55,0.07434844970703125,0.005386443352207802,0.0,0.0,0.0,0.0,0.0,0.0,0.08288381057977676,0.005005692102015019,0.0,inf,inf,True,False,False,False,False,False
16,60,-0.023161709936662646,70.37401580810547,17.399444705757066,0.08642198890447617,27.628332003951073,55,0.07624053955078125,0.004362139514043078,0.0,0.0,0.0,0.0,0.0,0.0,0.08410658717155456,0.0009335228018462657,0.0,inf,inf,True,False,False,False,False,False
16,61,-0.019843688462226935,70.29537963867188,18.205282663500018,0.08915429562330246,27.35607471317053,55,0.07863616943359375,0.003307451481296964,0.0,0.0,0.0,0.0,0.0,0.0,0.08474160128831863,0.00043080512620508667,0.0,inf,inf,True,False,False,False,False,False
16,62,-0.02142657429750288,70.21621704101562,18.969506676479455,0.09420771151781082,27.29433462023735,54,0.07916259765625,0.00517345760974312,0.0,0.0,0.0,0.0,0.0,0.0,0.0850612199306488,0.00035449441336095333,0.0,inf,inf,True,False,False,False,False,False
16,63,-1.021594140235529,70.13652038574219,19.008123797712535,0.09932046383619308,27.816596254706383,54,0.0796966552734375,0.004453632248759994,0.0,0.0,0.0,0.0,0.0,0.0,0.0860394260287285,0.0007977372314780951,-1.0,22.78969955444336,4.16037243036843,True,False,False,False,False,False
16,64,-1.018839167260713,70.0563735961914,19.165246360548615,0.1033795177936554,27.869599722325802,54,0.08014678955078125,0.0029584664135791573,0.0,0.0,0.0,0.0,0.0,0.0,0.08546235007047653,0.0005651403274387121,-1.0,22.51764678955078,4.066749460620727,True,False,False,False,False,False
16,65,-1.0183251340615722,69.97610473632812,19.49871816269441,0.10759061574935913,27.823994122445583,54,0.08026885986328125,0.0028257248581547213,0.0,0.0,0.0,0.0,0.0,0.0,0.0855479821562767,0.00022028691042214632,-1.0,22.236980438232422,3.9523953038748014,True,False,False,False,False,False
16,66,1.672318795113976,69.89356994628906,19.832418726746496,0.11006219685077667,27.81081609427929,54,0.0825347900390625,0.014391617234644624,0.0,0.0,0.0,0.0,0.0,0.0,0.08557910591363907,0.00024527177680283785,1.7,21.95155143737793,3.840162069168019,False,True,False,False,False,False
16,67,1.6733666405843326,69.80928802490234,19.859911126383974,0.11036740988492966,27.869672812521458,54,0.08428192138671875,0.015175870074169888,0.0,0.0,0.0,0.0,0.0,0.0,0.08530106019973756,0.00043835052847862247,1.7,21.660459518432617,3.8122877028137325,False,True,False,False,False,False
