episode,scenario,reward,success,crashed,timed_out,stuck,steps,time_s,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
78,highway_merge,-77.85210097173933,False,True,False,False,222,11.10000016540289,48.16843032836914,39.31722616397281,1.7330031394958496,41.749441623687744,34,39.31722616397281,21.64086637071638,12.318171121900788,402.87566173389945,83.17153934634827,lane_departure_early_collision,3.0786545276641846,48.16843032836914,0.46396396396396394,0.13513513513513514,max_lane_offset=3.079; final_goal_distance=48.168; low_speed_ratio=0.464; high_traffic_ratio=0.135
