episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,success,crashed,timed_out,stuck
58,0,-0.3666585893113587,72.39385223388672,0.005960290471736544,0.03763096034526825,27.961636371910572,56,0.0,0.009837053310075559,0.0,0.16582831638394283,0.0,0.0,0.0,0.08,0.0735232006907463,0.02747001892659399,0.0,inf,inf,False,False,False,False
58,1,-0.26813567502350805,72.39385223388672,0.00310360006354261,0.03762581944465637,28.667514324188232,56,0.0,0.010953486951318508,0.0,0.09248904483853267,0.0,0.0,0.0,0.08,0.07085058504343032,0.0038425581902265544,0.0,inf,inf,False,False,False,False
58,2,-0.1976529664450583,72.39385223388672,0.006172098823295525,0.03755016624927521,28.34563046693802,56,0.0,0.010304477251864834,0.0,0.025639145546540478,0.0,0.0,0.0,0.08,0.07131037777662277,0.00039896587003022434,0.0,inf,inf,False,False,False,False
58,3,-0.1713233029106706,72.39385223388672,0.0065332045557159315,0.03745731711387634,28.38305465877056,56,0.0,0.009924211786135962,0.0,0.0,0.0,0.0,0.0,0.08,0.07123456072807313,0.0001645303964614868,0.0,inf,inf,False,False,False,False
58,4,-0.17126202661329115,72.39385223388672,0.0057654000582418865,0.037370577454566956,28.328401297330856,56,0.0,0.00983424151590261,0.0,0.0,0.0,0.0,0.0,0.08,0.07132664269208909,0.00010114240529946982,0.0,inf,inf,False,False,False,False
58,5,-0.17132839766676874,72.39385986328125,0.004670559297440459,0.03729839622974396,28.294744938611984,56,-7.62939453125e-06,0.009830075299100597,0.0,0.0,0.0,0.0,0.0,0.08,0.0713918063044548,9.88866686820984e-05,0.0,inf,inf,False,False,False,False
58,6,-0.17137278139037257,72.39385986328125,0.0035892781749021683,0.03724156320095062,28.26013907790184,56,0.0,0.009817840631401053,0.0,0.0,0.0,0.0,0.0,0.08,0.07145808213949204,9.68586194794625e-05,0.0,inf,inf,False,False,False,False
58,7,-0.1714359602057383,72.39385986328125,0.0026612640334876133,0.03719891607761383,28.227224349975586,56,0.0,0.009817663791124566,0.0,0.0,0.0,0.0,0.0,0.08,0.07151769804954529,0.00010059836506843567,0.0,inf,inf,False,False,False,False
58,8,-0.17148387612605728,72.39385986328125,0.0008662838503222852,0.03718563914299011,28.19769188761711,56,0.0,0.009813125566516832,0.0,0.0,0.0,0.0,0.0,0.08,0.07157145756483077,9.929299470968545e-05,0.0,inf,inf,False,False,False,False
58,9,-0.17152940107429507,72.39385986328125,0.0011729861856603879,0.03717014193534851,28.169469013810158,56,0.0,0.00981011826721128,0.0,0.0,0.0,0.0,0.0,0.08,0.07161614269018172,0.00010314011690206824,0.0,inf,inf,False,False,False,False
