episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
73,0,-0.13869097033029087,72.39385223388672,0.005952192784736568,0.03763103485107422,26.990110091865063,56,0.0,0.01083523752840314,0.0,0.0,0.08,0.03785573280188772,False,False,False,False
73,1,-0.10745587231963062,72.39385223388672,0.003101907694795499,0.03762589395046234,28.008887507021427,56,0.0,0.012015431396655089,0.0,0.0,0.08,0.00544044092297554,False,False,False,False
73,2,-0.10160729195910657,72.39385223388672,0.006177446232294138,0.037550315260887146,27.52640102058649,56,0.0,0.010982919825121411,0.0,0.0,0.08,0.0006243721339851618,False,False,False,False
73,3,-0.12305532323148172,72.39385223388672,0.006530275156471226,0.03745754063129425,33.09715300798416,56,0.0,0.013831003535055328,0.0,0.0,0.08,0.01922431969642639,False,False,False,False
73,4,-0.10540763502881446,72.39385223388672,0.005764722734142841,0.03737075626850128,30.486579090356827,56,0.0,0.011563835437750008,0.0,0.0,0.08,0.003843799591064453,False,False,False,False
73,5,-0.10185106406727491,72.39385986328125,0.004675045786550465,0.03729851543903351,30.80228179693222,56,-7.62939453125e-06,0.011180576622427088,0.0,0.0,0.08,0.0006628580503165722,False,False,False,False
73,6,-0.10108212285384052,72.39385986328125,0.003584909602623876,0.03724174201488495,30.70538766682148,56,0.0,0.010892520538414642,0.0,0.0,0.08,0.0001896023154258728,False,False,False,False
73,7,-0.10099181142165524,72.39385986328125,0.00266688842659175,0.0371989905834198,30.68331778049469,56,0.0,0.010831362366166096,0.0,0.0,0.08,0.00016044905548915267,False,False,False,False
73,8,-0.10102763203977298,72.39385986328125,0.0008760785124687062,0.03718571364879608,30.630737096071243,56,0.0,0.010856189503601458,0.0,0.0,0.08,0.00017144253617152572,False,False,False,False
73,9,-0.10097220754677687,72.39385986328125,0.0011782592644043334,0.037170037627220154,30.60787796974182,56,0.0,0.010817658961361987,0.0,0.0,0.08,0.00015454858541488645,False,False,False,False
73,10,-0.0954369342102636,72.38900756835938,2.079378947439311,0.03726093843579292,30.567265301942825,56,0.004852294921875,0.010141421114463768,0.0,0.0,0.08,0.00014780801767483353,False,False,False,False
73,11,-0.08166298898598368,72.3695068359375,4.684748368984026,0.037524156272411346,30.255122557282448,56,0.019500732421875,0.010084189481196945,0.0,0.0,0.08,0.0010795319266617299,False,False,False,False
73,12,0.00964554848555428,72.33900451660156,6.527205527833176,0.03785134479403496,29.815715700387955,56,0.0305023193359375,0.009244767821990426,0.0,0.0,0.0,0.001612003028392792,False,False,False,False
73,13,0.019567789358995953,72.2997817993164,8.104787478156696,0.03827274218201637,29.49193149805069,56,0.03922271728515625,0.008380917208291488,0.0,0.0,0.0,0.0012740107178688049,False,False,False,False
73,14,0.0272023435603862,72.25383758544922,9.33634545543343,0.2135859727859497,29.23586167395115,56,0.0459442138671875,0.007780580781769255,0.0,0.0,0.0,0.0009612895250320435,False,False,False,False
73,15,0.03427249745560567,72.2003402709961,10.389768046375524,0.21351182460784912,29.043425247073174,56,0.053497314453125,0.00841578499319275,0.0,0.0,0.0,0.0008090320043265818,False,False,False,False
73,16,0.03780241490203053,72.14286041259766,11.381924798277325,0.0897221639752388,29.20210137963295,56,0.0574798583984375,0.008908231887490448,0.0,0.0,0.0,0.0007692116089165209,False,False,False,False
73,17,0.04355189946427716,72.07823944091797,12.353235956572707,0.039895109832286835,28.84523682296276,56,0.0646209716796875,0.00988332185015307,0.0,0.0,0.0,0.001185750365257263,False,False,False,False
