episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
15,0,-0.10429124399255443,72.39385223388672,0.005959779598447617,0.03763081133365631,35.512856394052505,56,0.0,0.014291243992554435,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.0411521619558384,True,False,0,False,False,False,False
15,1,-0.10846164112744143,72.39385223388672,0.00312103458017559,0.03762497007846832,34.18331354856491,56,0.0,0.018461641127441426,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.159436250864395,True,False,0,False,False,False,False
15,2,-0.10622929951261618,72.39385223388672,0.00617539253415872,0.03754940629005432,35.12100577354431,56,0.0,0.016229299512616188,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.075082777992464,True,False,0,False,False,False,False
15,3,-0.10470747148739529,72.39385223388672,0.006525419734949193,0.037456706166267395,34.512055814266205,56,0.0,0.014707471487395287,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.1293412534224108,True,False,0,False,False,False,False
15,4,-0.10372570950219874,72.39385986328125,0.005782852177463751,0.03737004101276398,34.84819293022156,56,-7.62939453125e-06,0.013718080107667499,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.099156395749252,True,False,0,False,False,False,False
15,5,-0.10354451809056006,72.39385986328125,0.0046714029490046655,0.03729782998561859,34.70889240503311,56,0.0,0.013544518090560067,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.111594537206811,True,False,0,False,False,False,False
15,6,-0.10327141765893635,72.39385986328125,0.003587442900622303,0.03724117577075958,34.81582537293434,56,0.0,0.013271417658936352,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.1020376177541,True,False,0,False,False,False,False
15,7,-0.10322877573704167,72.39385986328125,0.0026646931337005507,0.03719857335090637,34.799485355615616,56,0.0,0.013228775737041676,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.288110733032227,948.360616405597,inf,inf,60.0,3.103494172294475,True,False,0,False,False,False,False
15,8,-0.1031189343034027,72.39385986328125,0.0008654374485949333,0.03718537092208862,34.71230015158653,56,0.0,0.01311893430340271,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28658676147461,933.8590898270398,inf,inf,60.0,3.11128906838125,True,False,0,False,False,False,False
15,9,-0.10313346378241259,72.39385986328125,0.0011770506418153886,0.037169769406318665,34.76792648434639,56,0.0,0.013133463782412596,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28506851196289,928.4517369072627,inf,inf,60.0,3.1063112161326325,True,False,0,False,False,False,False
15,10,-0.09721635480384251,72.38860321044922,2.0758873698049394,0.037262022495269775,34.772073179483414,56,0.00525665283203125,0.012473007635873766,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27031135559082,48.23909610278264,inf,inf,52.0259439750569,3.1059407773167607,True,False,0,False,False,False,False
15,11,-0.08092106706102917,72.3673324584961,4.565133304887136,0.03755146265029907,34.995171278715134,56,0.021270751953125,0.012191819014154169,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.212493896484375,22.6415012056112,inf,inf,23.657578604414944,3.0861400602913487,True,False,0,False,False,False,False
15,12,0.01317843805805312,72.33284759521484,6.541712203784779,0.037978045642375946,35.12804388999939,56,0.03448486328125,0.01130642522319688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12303352355957,15.93595396074499,inf,inf,16.509439216466205,3.074466666524137,True,False,0,False,False,False,False
