episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
14,0,-0.14506881385249457,72.39385223388672,0.00595659407301733,0.03763110935688019,25.151512138545513,56,0.0,0.011017719555588815,0.0,0.0,0.08,0.04405109429690573,False,False,False,False
14,1,-0.10804776385636215,72.39385223388672,0.003095151153625433,0.03762611746788025,26.62155244499445,56,0.0,0.012131865324686825,0.0,0.0,0.08,0.0059158985316753385,False,False,False,False
14,2,-0.10170030079748067,72.39385223388672,0.006179788236798534,0.03755055367946625,26.003118865191936,56,0.0,0.010937670215624907,0.0,0.0,0.08,0.0007626305818557739,False,False,False,False
14,3,-0.10080443226689292,72.39385223388672,0.006529593268228876,0.03745773434638977,25.97449131309986,56,0.0,0.010410026505159275,0.0,0.0,0.08,0.00039440576173365116,False,False,False,False
14,4,-0.10047685192203261,72.39385223388672,0.005766147166858372,0.037370920181274414,25.78682452440262,56,0.0,0.010130059100260214,0.0,0.0,0.08,0.00034679282177239656,False,False,False,False
14,5,-0.1004457228793738,72.39385986328125,0.0046738484016621085,0.037298619747161865,25.642458647489548,56,-7.62939453125e-06,0.010138900097922763,0.0,0.0,0.08,0.00029919338691979645,False,False,False,False
14,6,-0.10039797397539764,72.39385986328125,0.0035908485352982283,0.03724183142185211,25.485668443143368,56,0.0,0.01007960169133544,0.0,0.0,0.08,0.0003183722840622068,False,False,False,False
14,7,-0.10038428134165504,72.39385986328125,0.0026635544806773927,0.03719913959503174,25.333348475396633,56,0.0,0.010069877688510219,0.0,0.0,0.08,0.0003144036531448364,False,False,False,False
14,8,-0.13056250090680016,72.39385986328125,0.0008628060969058405,0.03718581795692444,32.39060617983341,56,0.0,0.01514072160205734,0.0,0.0,0.08,0.025421779304742813,False,False,False,False
14,9,-0.10648631323559236,72.39385986328125,0.001170458401671368,0.03717021644115448,29.202892631292343,56,0.0,0.012181277793478492,0.0,0.0,0.08,0.004305035442113876,False,False,False,False
14,10,-0.09649208932161742,72.38906860351562,2.079409355955884,0.03726145997643471,29.495681896805763,56,0.004791259765625,0.010463800301555935,0.0,0.0,0.08,0.0008195487856864929,False,False,False,False
14,11,-0.08195900920496864,72.36982727050781,4.644513853893165,0.03753475099802017,29.098963737487793,56,0.0192413330078125,0.010050274674758154,0.0,0.0,0.08,0.001150067538022995,False,False,False,False
14,12,0.009698990283227975,72.33966064453125,6.4650907898456325,0.03789292648434639,28.723645582795143,56,0.0301666259765625,0.009036660561644021,0.0,0.0,0.0,0.0014309751316905022,False,False,False,False
14,13,0.01939823266202019,72.30101013183594,7.996699726844033,0.03838750720024109,28.509933203458786,56,0.0386505126953125,0.008332412022264733,0.0,0.0,0.0,0.0009198680110275745,False,False,False,False
14,14,0.02678226747740376,72.25588989257812,9.220840126397247,0.21356956660747528,28.348469585180283,56,0.0451202392578125,0.007661077573855044,0.0,0.0,0.0,0.0006768942065536975,False,False,False,False
14,15,0.03372942757416805,72.20326232910156,10.283560875700154,0.21348311007022858,28.221108242869377,56,0.0526275634765625,0.00831385708044925,0.0,0.0,0.0,0.0005842788219451903,False,False,False,False
14,16,0.03663321122367609,72.14663696289062,11.324844545555976,0.0949263796210289,28.39756742119789,56,0.0566253662109375,0.009154726577655186,0.0,0.0,0.0,0.0008374284096062183,False,False,False,False
14,17,0.04267452500486993,72.0859146118164,12.315179868776303,0.04197430983185768,27.960262410342693,56,0.06072235107421875,0.006633101771527296,0.0,0.0,0.0,0.0014147242978215218,False,False,False,False
14,18,0.04818864439280787,72.01734924316406,13.221241477190226,0.040174148976802826,27.90835864841938,55,0.06856536865234375,0.00980422775594434,0.0,0.0,0.0,0.0005724965035915374,False,False,False,False
14,19,0.050199702405202586,71.94635772705078,14.062810266817218,0.03501458093523979,28.121041730046272,55,0.07099151611328125,0.009376299559306897,0.0,0.0,0.0,0.0014155141487717628,False,False,False,False
14,20,0.05599892848346796,71.87321472167969,14.90444796872633,0.03173860162496567,27.61488877236843,55,0.07314300537109375,0.0055140337758842525,0.0,0.0,0.0,0.001630043111741543,False,False,False,False
14,21,0.05045096574950123,71.80047607421875,15.679305973735586,0.035003662109375,27.584695145487785,56,0.0727386474609375,0.01163820963499045,0.0,0.0,0.0,0.0006494720764458179,False,False,False,False
14,22,0.054671176581318905,71.72545623779297,16.478140909182194,0.04308364912867546,26.532069593667984,56,0.07501983642578125,0.0080020691094441,0.0,0.0,0.0,0.0023465907350182533,False,False,False,False
14,23,0.06497973115681614,71.64157104492188,17.2528379541339,0.04724547266960144,26.989710442721844,56,0.08388519287109375,0.007182289593527664,0.0,0.0,0.0,0.0017231721207499502,False,False,False,False
14,24,0.06657490092689308,71.55552673339844,18.03701358436087,0.05323018133640289,27.360678389668465,56,0.0860443115234375,0.008108042048419386,0.0,0.0,0.0,0.0013613685481250286,False,False,False,False
14,25,0.07101235504859085,71.46869659423828,18.817414921921348,0.062077831476926804,26.904828920960426,56,0.08683013916015625,0.004255305472379971,0.0,0.0,0.0,0.0015624786391854287,False,False,False,False
14,26,0.07297873101236378,71.38148498535156,18.882474276481737,0.07153209298849106,27.01283175498247,56,0.08721160888671875,0.0037601202070518766,0.0,0.0,0.0,0.0004727576673030853,False,False,False,False
