episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
9,highway_merge,-101.69286087221226,False,True,False,False,387,50.56343078613281,1.132599949836731,38.880333602428436,lane_departure_early_collision,3.3570942878723145,50.56343078613281,0.813953488372093,0.04909560723514212,max_lane_offset=3.357; final_goal_distance=50.563; low_speed_ratio=0.814; high_traffic_ratio=0.049
10,highway_merge,-113.32509822551606,False,True,False,False,387,50.98945617675781,1.4499680995941162,37.367345094680786,lane_departure_early_collision,3.3827662467956543,50.98945617675781,0.8449612403100775,0.06976744186046512,max_lane_offset=3.383; final_goal_distance=50.989; low_speed_ratio=0.845; high_traffic_ratio=0.070
11,highway_merge,-86.88614301278727,False,True,False,False,289,49.96358108520508,1.4271410703659058,45.0,lane_departure_early_collision,3.457929849624634,49.96358108520508,0.6643598615916955,0.04498269896193772,max_lane_offset=3.458; final_goal_distance=49.964; low_speed_ratio=0.664; high_traffic_ratio=0.045
12,highway_merge,-97.43814396500288,False,True,False,False,317,49.27153396606445,1.6425461769104004,36.47667199373245,lane_departure_early_collision,3.421860694885254,49.27153396606445,0.7192429022082019,0.06309148264984227,max_lane_offset=3.422; final_goal_distance=49.272; low_speed_ratio=0.719; high_traffic_ratio=0.063
14,highway_merge,-88.09796668774314,False,True,False,False,339,51.01054382324219,1.6962913274765015,45.0,lane_departure_early_collision,3.416536331176758,51.01054382324219,0.8495575221238938,0.038348082595870206,max_lane_offset=3.417; final_goal_distance=51.011; low_speed_ratio=0.850; high_traffic_ratio=0.038
15,highway_merge,-117.84328796724998,False,True,False,False,269,54.30015182495117,0.46340370178222656,45.0,lane_departure_early_collision,3.397038698196411,54.30015182495117,0.7397769516728625,0.1412639405204461,max_lane_offset=3.397; final_goal_distance=54.300; low_speed_ratio=0.740; high_traffic_ratio=0.141
18,highway_merge,-99.55132456330523,False,True,False,False,312,51.27009201049805,1.1344308853149414,39.62082579731941,lane_departure_early_collision,3.5592048168182373,51.27009201049805,0.7532051282051282,0.09615384615384616,max_lane_offset=3.559; final_goal_distance=51.270; low_speed_ratio=0.753; high_traffic_ratio=0.096
19,highway_merge,-111.0776360889704,False,True,False,False,247,51.01655960083008,1.3034242391586304,39.707427620887756,lane_departure_early_collision,3.277592420578003,51.01655960083008,0.6234817813765182,0.15384615384615385,max_lane_offset=3.278; final_goal_distance=51.017; low_speed_ratio=0.623; high_traffic_ratio=0.154
20,highway_merge,-112.28333051026533,False,True,False,False,248,52.49532699584961,0.9029436707496643,31.93451263010502,lane_departure_early_collision,3.3716015815734863,52.49532699584961,0.6814516129032258,0.13709677419354838,max_lane_offset=3.372; final_goal_distance=52.495; low_speed_ratio=0.681; high_traffic_ratio=0.137
26,highway_merge,-95.65997999708455,False,True,False,False,319,53.57860565185547,1.0299630165100098,45.0,lane_departure_early_collision,3.339801549911499,53.57860565185547,0.7711598746081505,0.05329153605015674,max_lane_offset=3.340; final_goal_distance=53.579; low_speed_ratio=0.771; high_traffic_ratio=0.053
30,highway_merge,-103.74789917251908,False,True,False,False,291,52.35005187988281,1.1785916090011597,39.45417478680611,lane_departure_early_collision,3.4453883171081543,52.35005187988281,0.7422680412371134,0.07216494845360824,max_lane_offset=3.445; final_goal_distance=52.350; low_speed_ratio=0.742; high_traffic_ratio=0.072
31,highway_merge,-96.94863205867127,False,True,False,False,311,50.942867279052734,1.3139753341674805,35.10435327887535,lane_departure_early_collision,3.3704328536987305,50.942867279052734,0.6463022508038585,0.05466237942122187,max_lane_offset=3.370; final_goal_distance=50.943; low_speed_ratio=0.646; high_traffic_ratio=0.055
42,highway_merge,-111.35417224366805,False,True,False,False,358,51.87814712524414,1.035762071609497,37.501565515995026,lane_departure_early_collision,3.4463207721710205,51.87814712524414,0.7737430167597765,0.08659217877094973,max_lane_offset=3.446; final_goal_distance=51.878; low_speed_ratio=0.774; high_traffic_ratio=0.087
46,highway_merge,-76.03322814651295,False,True,False,False,356,6.817845344543457,0.9311412572860718,45.0,terminal_oscillation_collision,3.339109420776367,6.817845344543457,0.5786516853932584,0.12078651685393259,max_lane_offset=3.339; final_goal_distance=6.818; low_speed_ratio=0.579; high_traffic_ratio=0.121
52,highway_merge,-97.27609232227286,False,True,False,False,327,49.94273376464844,1.5835208892822266,42.56499141454697,lane_departure_early_collision,3.3065028190612793,49.94273376464844,0.7247706422018348,0.07033639143730887,max_lane_offset=3.307; final_goal_distance=49.943; low_speed_ratio=0.725; high_traffic_ratio=0.070
53,highway_merge,-50.086000000089406,False,True,False,False,1,72.39385223388672,0.03763073682785034,17.946496568620205,hesitation_then_collision,0.03763073682785034,72.39385223388672,1.0,0.0,max_lane_offset=0.038; final_goal_distance=72.394; low_speed_ratio=1.000; high_traffic_ratio=0.000
55,highway_merge,-89.5292859192825,False,True,False,False,328,51.58271789550781,1.2167719602584839,40.88605463504791,lane_departure_early_collision,3.4757049083709717,51.58271789550781,0.7439024390243902,0.03353658536585366,max_lane_offset=3.476; final_goal_distance=51.583; low_speed_ratio=0.744; high_traffic_ratio=0.034
56,highway_merge,-82.52130615475744,False,True,False,False,270,52.490821838378906,1.1327824592590332,35.10730370879173,lane_departure_early_collision,3.3875865936279297,52.490821838378906,0.6518518518518519,0.05185185185185185,max_lane_offset=3.388; final_goal_distance=52.491; low_speed_ratio=0.652; high_traffic_ratio=0.052
66,highway_merge,-100.88129293738147,False,True,False,False,287,52.943992614746094,1.2510735988616943,45.0,lane_departure_early_collision,3.2464241981506348,52.943992614746094,0.6968641114982579,0.08362369337979095,max_lane_offset=3.246; final_goal_distance=52.944; low_speed_ratio=0.697; high_traffic_ratio=0.084
69,highway_merge,-87.95135684147452,False,True,False,False,270,50.65153503417969,1.7447216510772705,45.0,lane_departure_early_collision,3.377973794937134,50.65153503417969,0.6296296296296297,0.05555555555555555,max_lane_offset=3.378; final_goal_distance=50.652; low_speed_ratio=0.630; high_traffic_ratio=0.056
70,highway_merge,-84.6529322873788,False,True,False,False,193,47.7178840637207,1.395093560218811,33.857681304216385,lane_departure_early_collision,3.346900463104248,47.7178840637207,0.30569948186528495,0.15025906735751296,max_lane_offset=3.347; final_goal_distance=47.718; low_speed_ratio=0.306; high_traffic_ratio=0.150
76,highway_merge,-96.70381200334248,False,True,False,False,353,50.38060760498047,1.5071295499801636,34.47973519563675,lane_departure_early_collision,3.3837926387786865,50.38060760498047,0.7450424929178471,0.039660056657223795,max_lane_offset=3.384; final_goal_distance=50.381; low_speed_ratio=0.745; high_traffic_ratio=0.040
77,highway_merge,-100.07245933296748,False,True,False,False,309,48.56391906738281,1.230718731880188,45.0,lane_departure_early_collision,3.164914608001709,48.56391906738281,0.7540453074433657,0.1262135922330097,max_lane_offset=3.165; final_goal_distance=48.564; low_speed_ratio=0.754; high_traffic_ratio=0.126
79,highway_merge,-82.7893886815616,False,True,False,False,326,52.06600570678711,1.1237242221832275,45.0,lane_departure_early_collision,3.4654386043548584,52.06600570678711,0.8282208588957055,0.027607361963190184,max_lane_offset=3.465; final_goal_distance=52.066; low_speed_ratio=0.828; high_traffic_ratio=0.028
83,highway_merge,-101.13979142810894,False,True,False,False,246,51.70640182495117,1.245977759361267,39.81965929269791,lane_departure_early_collision,3.1693899631500244,51.70640182495117,0.6219512195121951,0.15040650406504066,max_lane_offset=3.169; final_goal_distance=51.706; low_speed_ratio=0.622; high_traffic_ratio=0.150
87,highway_merge,-101.49739499563356,False,True,False,False,196,53.344600677490234,0.2877674698829651,33.09277564287186,lane_departure_early_collision,3.1926162242889404,53.344600677490234,0.35714285714285715,0.21428571428571427,max_lane_offset=3.193; final_goal_distance=53.345; low_speed_ratio=0.357; high_traffic_ratio=0.214
94,highway_merge,-95.9279876229345,False,True,False,False,353,50.45731735229492,1.3878945112228394,37.07699730992317,lane_departure_early_collision,3.416710376739502,50.45731735229492,0.8186968838526912,0.04815864022662889,max_lane_offset=3.417; final_goal_distance=50.457; low_speed_ratio=0.819; high_traffic_ratio=0.048
