episode,step,reward,phase,goal_distance,speed_kmh,dist_to_conflict,phase_touch_idx,progress_reward,comfort_penalty,phase_bonus,phase_penalty,success,crashed,timed_out
21,0,0.015,APPROACH_DECIDE,34.104759216308594,0.0,16.90724754333496,13,0.0,0.0,0.02,0.0,False,False,False
21,1,0.014947615666314959,APPROACH_DECIDE,34.10476303100586,0.007582591477779975,16.90724754333496,13,-3.814697265625e-06,4.8569636419415474e-05,0.02,0.0,False,False,False
21,2,0.011048569679260253,APPROACH_DECIDE,34.10476303100586,0.0008395614405058583,16.90724754333496,13,0.0,0.003951430320739746,0.02,0.0,False,False,False
21,3,0.010899430513381957,APPROACH_DECIDE,34.10476303100586,0.00404633316222863,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,4,0.010903245210647582,APPROACH_DECIDE,34.104759216308594,0.004750831705824681,16.90724754333496,13,3.814697265625e-06,0.004100569486618042,0.02,0.0,False,False,False
21,5,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.00436912528277218,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,6,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0036149136732796373,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,7,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0028156585526465864,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,8,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.002111091488165294,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,9,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0006945419432837546,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,10,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0009442749422338243,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
21,11,0.021130448579788207,APPROACH_DECIDE,34.09452819824219,2.0309267728646025,16.895341873168945,13,0.01023101806640625,0.004100569486618042,0.02,0.0,False,False,False
21,12,0.05377114742994309,APPROACH_DECIDE,34.05178451538086,4.717156557973633,16.845539093017578,13,0.042743682861328125,0.003972535431385041,0.02,0.0,False,False,False
21,13,0.07857604295015334,APPROACH_DECIDE,33.984596252441406,6.6958731057189675,16.767309188842773,13,0.06718826293945312,0.0036122199892997743,0.02,0.0,False,False,False
21,14,0.10029170408844948,APPROACH_DECIDE,33.8973388671875,8.15965109273129,16.66640281677246,13,0.08725738525390625,0.001965681165456772,0.02,0.0,False,False,False
21,15,0.11555049315094948,APPROACH_DECIDE,33.794822692871094,9.393472191067746,16.548185348510742,13,0.10251617431640625,0.001965681165456772,0.02,0.0,False,False,False
21,16,0.12561913669109342,APPROACH_DECIDE,33.68115234375,10.438341855304436,16.416175842285156,13,0.11367034912109375,0.003051212430000305,0.02,0.0,False,False,False
21,17,0.13655507296323777,APPROACH_DECIDE,33.556983947753906,11.443695970934337,16.271333694458008,13,0.12416839599609375,0.0026133230328559878,0.02,0.0,False,False,False
21,18,0.14738844841718673,APPROACH_DECIDE,33.42226791381836,12.393924143022906,16.113969802856445,13,0.13471603393554688,0.002327585518360138,0.02,0.0,False,False,False
21,19,0.15739981099963188,APPROACH_DECIDE,33.277679443359375,13.31320009044089,15.94474983215332,13,0.14458847045898438,0.0021886594593524935,0.02,0.0,False,False,False
21,20,0.17136270156130193,APPROACH_DECIDE,33.12112808227539,14.196145409003044,15.762701034545898,13,0.15655136108398438,0.00018865952268242836,0.02,0.0,False,False,False
21,21,0.18276864638552068,APPROACH_DECIDE,32.95317077636719,15.056397308410528,15.568367958068848,13,0.16795730590820312,0.00018865952268242836,0.02,0.0,False,False,False
21,22,0.18815611287951467,APPROACH_DECIDE,32.777984619140625,15.860733292928732,15.364375114440918,13,0.1751861572265625,0.002030044347047806,0.02,0.0,False,False,False
21,23,0.19340132161974904,APPROACH_DECIDE,32.59755325317383,16.673069186093173,15.152106285095215,13,0.18043136596679688,0.002030044347047806,0.02,0.0,False,False,False
21,24,0.20288666293025015,APPROACH_DECIDE,32.40861511230469,17.491387856467732,14.92960262298584,13,0.18893814086914062,0.0010514779388904572,0.02,0.0,False,False,False
21,25,0.21439613149967043,APPROACH_DECIDE,32.209144592285156,18.286428820357344,14.69576644897461,13,0.19947052001953125,7.438851986080408e-05,0.02,0.0,False,False,False
21,26,0.21998954884707927,APPROACH_DECIDE,32.002925872802734,19.015417145552586,14.453085899353027,13,0.20621871948242188,0.001229170635342598,0.02,0.0,False,False,False
21,27,0.2210258814692497,APPROACH_DECIDE,31.795957565307617,19.01391598968916,14.208431243896484,13,0.2069683074951172,0.0009424260258674621,0.02,0.0,False,False,False
21,28,0.22121201418340206,APPROACH_DECIDE,31.588947296142578,19.190300373126103,13.963340759277344,13,0.20701026916503906,0.000798254981637001,0.02,0.0,False,False,False
21,29,0.2247986974567175,APPROACH_DECIDE,31.377946853637695,19.52058328551882,13.71429443359375,13,0.2110004425048828,0.0012017450481653213,0.02,0.0,False,False,False
21,30,0.2296663835644722,APPROACH_DECIDE,31.162677764892578,19.990641192178227,13.460272789001465,13,0.2152690887451172,0.000602705180644989,0.02,0.0,False,False,False
21,31,0.21287398792803286,APPROACH_DECIDE,30.944246292114258,20.566592391260865,13.201305389404297,13,0.2184314727783203,0.0005574848502874375,0.0,0.0,False,False,False
