episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
85,0,-0.10171622644733895,72.39385223388672,0.0059600752887098915,0.03763076663017273,23.316313298419118,56,0.0,0.01171622644733896,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.631950112255636,True,False,0,False,False,False,False
85,1,-0.10141214293810522,72.39385223388672,0.003115569865853211,0.037625089287757874,27.75769829750061,56,0.0,0.011412142938105215,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8908125177556476,True,False,0,False,False,False,False
85,2,-0.10401355846723763,72.39385223388672,0.006173133824805891,0.03754967451095581,27.421843484044075,56,0.0,0.014013558467237636,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.938466064939867,True,False,0,False,False,False,False
85,3,-0.10162466800522842,72.39385223388672,0.00653367304686709,0.037456899881362915,27.297102995216846,56,0.0,0.011624668005228427,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.956463805661882,True,False,0,False,False,False,False
85,4,-0.10086470827712339,72.39385986328125,0.005772217997250809,0.037370458245277405,27.363727055490017,56,-7.62939453125e-06,0.010857078882592143,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.946830772759511,True,False,0,False,False,False,False
85,5,-0.10067298422345759,72.39385986328125,0.004673560284311815,0.03729800879955292,27.346556894481182,56,0.0,0.010672984223457596,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9493088807021084,True,False,0,False,False,False,False
85,6,-0.10067661329004732,72.39385986328125,0.003589946223275113,0.03724129498004913,27.34946507960558,56,0.0,0.010676613290047321,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.948888933865668,True,False,0,False,False,False,False
85,7,-0.10067466558872636,72.39385986328125,0.0026623723215888854,0.03719860315322876,27.348894104361534,56,0.0,0.010674665588726366,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9489713766077448,True,False,0,False,False,False,False
85,8,-0.1006696405362689,72.39385986328125,0.0008716876496568511,0.03718537092208862,27.353550754487514,56,0.0,0.010669640536268893,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.948299106370384,True,False,0,False,False,False,False
85,9,-0.10067006779162886,72.39385986328125,0.00117220137109541,0.03716987371444702,27.357459403574467,56,0.0,0.01067006779162887,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.947735000052269,True,False,0,False,False,False,False
85,10,0.155796390326459,72.38859558105469,2.0761239950025354,0.037261947989463806,27.363768965005875,56,0.0052642822265625,0.00999432012275973,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25052642822265625,inf,inf,inf,inf,52.020014344021924,3.9468247279136026,True,False,0,False,False,False,False
85,11,0.1735806914180601,72.36740112304688,4.563290293539881,0.03755677491426468,27.32388585805893,56,0.0211944580078125,0.009733212390533647,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25211944580078127,inf,inf,inf,inf,23.667133373673927,3.952585681298562,True,False,0,False,False,False,False
85,12,0.26900647484445483,72.33305358886719,6.468517539915802,0.0380076989531517,27.275935001671314,56,0.0343475341796875,0.008775812753201405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25343475341796873,inf,inf,inf,inf,16.69625216806721,3.9595342925323136,True,False,0,False,False,False,False
85,13,0.28064225237725626,72.28871154785156,8.096647781385679,0.038687240332365036,27.261806465685368,56,0.044342041015625,0.008133992739931178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544342041015625,inf,inf,inf,inf,13.338853673281147,3.9615863363985206,True,False,0,False,False,False,False
85,14,0.2825034974804499,72.23654174804688,9.329280283945266,0.11142758280038834,27.25010935217142,56,0.0521697998046875,0.007661089006596981,0.0,0.014444386596218807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25521697998046877,inf,inf,inf,inf,11.576455708577747,3.9632868479257692,True,False,0,False,False,False,False
85,15,0.26169405709153715,72.17772674560547,10.448575271162486,0.14849209785461426,27.249712385237217,56,0.05881500244140625,0.007065595466066369,0.0,0.07187370025588678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25588150024414064,inf,inf,inf,inf,10.336337462014967,3.9633445840885275,True,False,0,False,False,False,False
85,16,0.2325298914861579,72.1129150390625,11.45249097811569,0.19008278846740723,27.23896611481905,56,0.06481170654296875,0.006677349038364526,0.0,0.14417127334548638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564811706542969,28.608003616333008,9.265810691399864,inf,inf,9.430262831586141,3.964908196028917,True,False,0,False,False,False,False
85,17,0.20682848140691767,72.0407943725586,12.402706610615663,0.047536734491586685,25.514331199228764,56,0.07212066650390625,0.008550061913014911,0.0,0.20790837966872858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25721206665039065,28.453550338745117,8.630651128585903,inf,inf,8.707776728956983,4.23291518624108,True,False,0,False,False,False,False
85,18,0.18581422479906978,71.96455383300781,13.280609770003041,0.05058007687330246,25.14419876039028,56,0.07624053955078125,0.006975302560169472,0.0,0.2621501322932403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25762405395507815,28.289548873901367,8.08154850289197,inf,inf,8.132156720991832,4.295225353139217,True,False,0,False,False,False,False
85,19,0.16061836440351804,71.88909912109375,14.088145963072922,0.0478549599647522,24.920339584350586,56,0.0754547119140625,0.00959568917032078,0.0,0.30557225906325985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25754547119140625,28.10620880126953,7.519586354442346,inf,inf,7.666019381335464,4.3338093220776805,True,False,0,False,False,False,False
85,20,0.15179519317173984,71.80926513671875,14.906438614750837,0.04642002284526825,24.6826184168458,56,0.079833984375,0.008273768391600936,0.0,0.33549684249831846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579833984375,27.914207458496094,7.043828933161438,inf,inf,7.2451913425603465,4.3755487434951545,True,False,0,False,False,False,False
85,21,0.15423729178166193,71.72190856933594,15.720816771465744,0.05053326115012169,24.213977828621864,56,0.0873565673828125,0.004499386761659316,0.0,0.354711091155545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25873565673828125,27.72296142578125,6.672616013058018,inf,inf,6.869872066445472,4.460233703210044,True,False,0,False,False,False,False
85,22,0.15885675213464606,71.630126953125,16.512925858506968,0.05713735148310661,23.99876056239009,56,0.0917816162109375,0.0039769112719564275,0.0,0.3562522288508575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25917816162109375,27.522411346435547,6.340313916428533,inf,inf,6.540330945915416,4.500232406554084,True,False,0,False,False,False,False
85,23,0.17226442302545358,71.53372955322266,17.306060366846754,0.06562913209199905,23.836820852011442,56,0.09639739990234375,0.0030937974947963707,0.0,0.3413578387446563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2596397399902344,27.312456130981445,6.035220643738639,inf,inf,6.2405884245553525,4.5308055411628665,True,False,0,False,False,False,False
85,24,0.179242539501424,71.43070983886719,18.09312468723471,0.07765040546655655,23.692781198769808,56,0.10301971435546875,0.005514141407009578,0.0,0.33713000976516416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603019714355469,27.106475830078125,5.792050093758699,inf,inf,5.969118207436968,4.558350456788402,True,False,0,False,False,False,False
85,25,0.20262182597508666,71.32464599609375,18.786225523499944,0.08935309946537018,23.580743232741952,56,0.1060638427734375,0.004196536680783398,0.0,0.2997037287898223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26060638427734373,inf,inf,inf,inf,5.748892978256933,4.580008311614266,True,False,0,False,False,False,False
85,26,0.22165505098531868,71.22164154052734,18.868116519362633,0.09712249040603638,27.387127317488194,56,0.10300445556640625,0.006969027231464484,0.0,0.2493616458125274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2603004455566406,inf,inf,inf,inf,5.723941755880584,3.943458499608173,True,False,0,False,False,False,False
