episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
7,0,-0.1041148083584837,72.39385223388672,0.005959778329136289,0.0376308411359787,35.3309690952301,56,0.0,0.014114808358483713,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.056808311962795,True,False,0,False,False,False,False
7,1,-0.10872784759706243,72.39385223388672,0.0031163958911933475,0.03762497007846832,33.848901093006134,56,0.0,0.01872784759706243,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.190650110124697,True,False,0,False,False,False,False
7,2,-0.10635275475121612,72.39385223388672,0.006165297714612893,0.03754943609237671,34.901906847953796,56,0.0,0.016352754751216125,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.094386804437069,True,False,0,False,False,False,False
7,3,-0.10476347351773238,72.39385223388672,0.006531113277186057,0.037456706166267395,34.21741113066673,56,0.0,0.014763473517732386,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.156287878927432,True,False,0,False,False,False,False
7,4,-0.1036922652645086,72.39385986328125,0.0057794904187955945,0.037369996309280396,34.59469199180603,56,-7.62939453125e-06,0.013684635869977355,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.289323806762695,753.6802605247689,inf,inf,60.0,3.1218662107348862,True,False,0,False,False,False,False
7,5,-0.10351974079050683,72.39385986328125,0.004669344780963148,0.03729785978794098,34.29734364151955,56,0.0,0.013519740790506826,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.287372589111328,752.0034771855611,inf,inf,60.0,3.148931915218582,True,False,0,False,False,False,False
7,6,-0.10321491436576416,72.39385986328125,0.00358517719596188,0.037241131067276,34.460285156965256,56,0.0,0.013214914365764163,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.285432815551758,737.650447127214,inf,inf,60.0,3.1340425509558094,True,False,0,False,False,False,False
7,7,-0.10322858687697074,72.39385986328125,0.002665103726925228,0.03719857335090637,34.40868213772774,56,0.0,0.013228586876970747,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.283348083496094,702.4986021413605,inf,inf,60.0,3.138742703591729,True,False,0,False,False,False,False
7,8,-0.10309704891398397,72.39385986328125,0.0008639229879508917,0.03718537092208862,34.4693697988987,56,0.0,0.013097048913983975,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28124237060547,678.0502831074193,inf,inf,60.0,3.1332165522634714,True,False,0,False,False,False,False
7,9,-0.10310599490246075,72.39385986328125,0.0011771771044006393,0.037169769406318665,34.4678570330143,56,0.0,0.013105994902460756,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.27907943725586,673.6622796359852,inf,inf,60.0,3.1333540665598827,True,False,0,False,False,False,False
7,10,-0.09710717861001482,72.38859558105469,2.076033453798597,0.037261947989463806,34.497777074575424,56,0.0052642822265625,0.012371460836577317,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.263975143432617,47.34858455643205,inf,inf,52.022283071782056,3.130636497723649,True,False,0,False,False,False,False
7,11,-0.0809296917520156,72.36734771728516,4.654778621437988,0.037553571164608,34.704914689064026,56,0.02124786376953125,0.012177555521546852,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.20814323425293,22.077624289528902,inf,inf,23.20196271044913,3.1119511737060175,True,False,0,False,False,False,False
7,12,0.012579736353692245,72.33341979980469,6.467077670207112,0.03795323893427849,34.98241871595383,56,0.03392791748046875,0.011348181126776507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.122047424316406,16.100757197488768,inf,inf,16.699969523721716,3.0872650881268626,True,False,0,False,False,False,False
7,13,0.023281695831975667,72.28938293457031,8.050055881325397,0.03859512880444527,35.12003883719444,56,0.044036865234375,0.01075516940239933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.01399040222168,13.013074401016379,inf,inf,13.416055937020202,3.0751674421732376,True,False,0,False,False,False,False
7,14,0.031218004885623173,72.23792266845703,9.206035325852977,0.11074069142341614,35.254966020584106,56,0.05146026611328125,0.010242261227658075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.88931655883789,11.438256552540778,inf,inf,11.731434453299077,3.063398215642661,True,False,0,False,False,False,False
7,15,0.03807485765882755,72.179931640625,10.293923554373528,0.14719359576702118,35.50440073013306,56,0.05799102783203125,0.009916170173203698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.751319885253906,10.25253355170622,inf,inf,10.491626388085482,3.0418764372591975,True,False,0,False,False,False,False
7,16,0.017988608778791104,72.11581420898438,11.33007042556816,0.1882631778717041,35.7178857922554,56,0.064117431640625,0.009550547300279755,0.0,0.05315655112310829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,9.53215610701592,3.0236952049221597,True,False,0,False,False,False,False
7,17,-0.006272569892866403,72.04589080810547,12.333145408808953,0.04615721479058266,35.18396928906441,56,0.06992340087890625,0.009074844715833742,0.0,0.11424225211187783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.756890186574868,3.069579759824531,True,False,0,False,False,False,False
7,18,-0.028973912265491918,71.97119903564453,13.233883257599128,0.04809417948126793,35.18380030989647,56,0.0746917724609375,0.008494755890339132,0.0,0.17034185767218057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.160869934981822,3.0695945022636413,True,False,0,False,False,False,False
7,19,-0.06348460934838061,71.89637756347656,14.06065263574975,0.04465292766690254,35.14914348721504,56,0.07482147216796875,0.012959085327964168,0.0,0.2306939923767704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.681009039751529,3.072621102112583,True,False,0,False,False,False,False
7,20,-0.09122994341745373,71.81685638427734,14.890615023013762,0.0425577275454998,35.15042021870613,56,0.07952117919921875,0.011823680185001156,0.0,0.29785488486334266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.252890483911088,3.072509498550041,True,False,0,False,False,False,False
7,21,-0.11065281147759179,71.7310791015625,15.711540859826545,0.044596124440431595,35.66886439919472,56,0.08577728271484375,0.007866077969260301,0.0,0.3571280324463505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.8739279592970695,3.0278508110406306,True,False,0,False,False,False,False
7,22,-0.13149384950570336,71.64080810546875,16.506502555317287,0.04936548322439194,35.58863282203674,56,0.09027099609375,0.007002108444271285,0.0,0.4095254743103642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.5428760355542215,3.0346768458361684,True,False,0,False,False,False,False
7,23,-0.14895537296104613,71.546142578125,17.302136819187094,0.055924996733665466,35.712585747241974,56,0.09466552734375,0.006822898180741969,0.0,0.4535960042481083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.242003581906374,3.0241439464612463,True,False,0,False,False,False,False
7,24,-0.14885786234420553,71.44486236572266,18.082669554361036,0.06613758951425552,35.75755029916763,56,0.10128021240234375,0.009989576330380858,0.0,0.4602969968323368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,5.972569463558737,3.0203411334504655,True,False,0,False,False,False,False
7,25,-0.1561963931438998,71.3402328491211,18.790519443393848,0.07625915855169296,35.58376461267471,56,0.1046295166015625,0.008252084028268488,0.0,0.4851476514343876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,5.747579268649191,3.0350920195085562,True,False,0,False,False,False,False
7,26,-0.16156472867732802,71.23502349853516,18.95286668886933,0.0860908105969429,35.47112926840782,56,0.1052093505859375,0.006736655294728963,0.0,0.5000748479370731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,5.698346417612193,3.044729678121346,True,False,0,False,False,False,False
7,27,-0.16139478089449957,71.12957763671875,19.084465704385654,0.09611060470342636,35.573071986436844,56,0.10544586181640625,0.006222097297667061,0.0,0.5012370908264775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,5.659052848159189,3.0360043136330144,True,False,0,False,False,False,False
