episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,success,crashed,timed_out,stuck
68,0,-0.20984071294770504,72.39385223388672,0.005951289906213427,0.03763103485107422,25.49946404993534,56,0.0,0.010487842271452443,0.0,0.0,0.0,0.08,0.07812554520368575,0.031227325472566816,False,False,False,False
68,1,-0.1989588396810741,72.39385223388672,0.0030979176608116896,0.03762584924697876,30.811118334531784,56,0.0,0.011303740974590267,0.0,0.0,0.0,0.08,0.0793477857708931,0.018307312935590746,False,False,False,False
68,2,-0.18438065040517973,72.39385223388672,0.006173572417364102,0.03755021095275879,28.1376251578331,56,0.0,0.009975043211471284,0.0,0.0,0.0,0.08,0.08077689892053605,0.003628708273172379,False,False,False,False
68,3,-0.18218865348543314,72.39385223388672,0.006537064296411839,0.03745739161968231,28.564956709742546,56,0.0,0.010587240712300801,0.0,0.0,0.0,0.08,0.08109553307294846,0.0005058797001838684,False,False,False,False
68,4,-0.18152641542422115,72.39385223388672,0.0057693295136227105,0.037370651960372925,28.48198190331459,56,0.0,0.010200493947169677,0.0,0.0,0.0,0.08,0.08119859319925309,0.00012732827779836952,False,False,False,False
68,5,-0.18157779373286723,72.39385986328125,0.004665324349128812,0.03729832172393799,28.482550531625748,56,-7.62939453125e-06,0.010230031325830708,0.0,0.0,0.0,0.08,0.08123026251792909,0.00010987049457617104,False,False,False,False
68,6,-0.18163728691731823,72.39385986328125,0.0035889458023777698,0.03724163770675659,28.450653702020645,56,0.0,0.010228349106630907,0.0,0.0,0.0,0.08,0.08128034341335295,0.00012859439733438194,False,False,False,False
68,7,-0.1816816137294291,72.39385986328125,0.00265987654980088,0.03719894587993622,28.421610072255135,56,0.0,0.010221537158918196,0.0,0.0,0.0,0.08,0.08133107286691667,0.00012900370359420776,False,False,False,False
68,8,-0.18176808958543839,72.39385986328125,0.0008664381299771504,0.0371856689453125,28.375767096877098,56,0.0,0.01022558384548312,0.0,0.0,0.0,0.08,0.08139889252185821,0.0001436132180970162,False,False,False,False
68,9,-0.18179556156568852,72.39385986328125,0.001174621339805578,0.03717014193534851,28.33819270133972,56,0.0,0.010208045436671653,0.0,0.0,0.0,0.08,0.0814515009522438,0.0001360151767730713,False,False,False,False
68,10,-0.17635707275413656,72.3890380859375,2.0791000104678927,0.03726133704185486,28.297383561730385,56,0.00482177734375,0.009523615465338585,0.0,0.0,0.0,0.08,0.08151165741682054,0.00014357721572741866,False,False,False,False
68,11,-0.16349718541903097,72.3696060180664,4.682135630315633,0.03752661123871803,28.031708747148514,56,0.01943206787109375,0.009117512575068045,0.0,0.0,0.0,0.08,0.08300936216115952,0.0008023785538971424,False,False,False,False
68,12,-0.07348797975362863,72.33887481689453,6.573746483578504,0.037837110459804535,27.761175110936165,56,0.030731201171875,0.008282437666073698,0.0,0.0,0.0,0.0,0.08491995000839234,0.0010167932510375976,False,False,False,False
68,13,-0.0654933196182853,72.29977416992188,7.9808755551856,0.03820057958364487,27.639828957617283,56,0.03910064697265625,0.007703698551983262,0.0,0.0,0.0,0.0,0.08622109383344649,0.0006691742055118083,False,False,False,False
68,14,-0.10646395799941373,72.25406646728516,9.189381865809437,0.213600754737854,27.56660632789135,56,0.04570770263671875,0.0070908836815423175,0.0,0.047585308675243354,0.0,0.0,0.08706354123353957,0.0004319270458072424,False,False,False,False
68,15,-0.26662145880031346,72.20173645019531,10.304796806823685,0.2134854942560196,27.50850297510624,56,0.05233001708984375,0.006873209453402634,0.0,0.21388074171967697,0.0,0.0,0.08779317265748977,0.00040435205958783626,False,False,False,False
68,16,-0.31242677813491415,72.1447525024414,11.312258221766399,0.09466557949781418,27.46733944863081,56,0.05698394775390625,0.007215059729728088,0.0,0.26337815535493087,0.0,0.0,0.08844890421628952,0.0003686065878719091,False,False,False,False
68,17,-0.4453199217650382,72.08146667480469,12.340865048662176,0.04017292708158493,27.23155852407217,56,0.06328582763671875,0.006840521405423565,0.0,0.4015127302450676,0.0,0.0,0.08945344227552414,0.0007990554757416248,False,False,False,False
68,18,-0.49224311787449815,72.01468658447266,13.237501453277316,0.03899253159761429,27.186245284974575,55,0.06678009033203125,0.006934407652776491,0.0,0.45215674651093674,0.0,0.0,0.08954988890886306,0.0003821651339530945,False,False,False,False
68,19,-0.5296384843997034,71.94503021240234,14.099935123582794,0.03437277674674988,26.960490122437477,55,0.0696563720703125,0.005180624413652514,0.0,0.4927577139181633,0.0,0.0,0.09059499043226242,0.000761527705937624,False,False,False,False
68,20,-0.549031545520663,71.87152862548828,14.937694479701623,0.030733274295926094,26.917462460696697,55,0.0735015869140625,0.004567418353945777,0.0,0.5165863157553215,0.0,0.0,0.09101431429386139,0.0003650840315967798,False,False,False,False
68,21,-0.4022363351373952,71.79766082763672,15.72875169959899,0.032884303480386734,26.79063018411398,56,0.0738677978515625,0.009175825758784228,0.0,0.36538182509370043,0.0,0.0,0.09110712319612502,0.0004393589403480291,False,False,False,False
68,22,-0.40893621752970516,71.7203598022461,16.523210324027918,0.03868859261274338,26.33992586284876,56,0.077301025390625,0.006693408032364718,0.0,0.37585440886445237,0.0,0.0,0.09253079164028168,0.0011586343832314014,False,False,False,False
68,23,-0.3909844792891238,71.63509368896484,17.30493694068366,0.04158413037657738,26.582530327141285,56,0.08526611328125,0.00613719878255866,0.0,0.36715689909882737,0.0,0.0,0.09201941651105881,0.0009370781779289245,False,False,False,False
68,24,-0.36650018057166167,71.54766082763672,18.094105139039826,0.046403199434280396,26.678543016314507,56,0.087432861328125,0.00654443144312737,0.0,0.34502812636323166,0.0,0.0,0.09174044346809386,0.000620040625333786,False,False,False,False
68,25,-0.3305170816233924,71.45850372314453,18.868486390730357,0.053081195801496506,26.318195946514606,56,0.0891571044921875,0.0035510131427080706,0.0,0.3121023298544426,0.0,0.0,0.09306808716058732,0.0009527559578418731,False,False,False,False
68,26,-0.2802564813746945,71.368408203125,18.989397524313077,0.06002671271562576,26.286439262330532,56,0.09009552001953125,0.0030931892511692496,0.0,0.2636146665853996,0.0,0.0,0.09333879399299622,0.00030535156466066836,False,False,False,False
68,27,-0.43082255468506647,71.27891540527344,19.12459775156116,0.06713109463453293,26.28254771232605,56,0.0894927978515625,0.0029074398356714656,0.0,0.4138847471518059,0.0,0.0,0.09334530091285706,0.0001778646362945437,False,False,False,False
68,28,-0.3746920175322017,71.1868667602539,19.44410006597445,0.07197550684213638,26.23186904937029,56,0.09204864501953125,0.004666625139962284,0.0,0.35854407561249924,0.0,0.0,0.09332462680339813,0.00020533499587327238,False,False,False,False
68,29,-0.30471468869413654,71.094482421875,19.89635267348368,0.07764215022325516,26.143957637250423,56,0.09238433837890625,0.004112359142373737,0.0,0.28963938963837815,0.0,0.0,0.09306211829185487,0.00028516000043600796,False,False,False,False
68,30,-0.4564749811799897,71.00153350830078,20.452035974686094,0.08437155932188034,25.91743167489767,56,0.09294891357421875,0.0025104084387505225,0.0,0.44254237425751874,0.0,0.0,0.09376468175649642,0.0006064303014427424,False,False,False,False
68,31,-0.3791009412250647,70.90731048583984,21.13364170242397,0.0919346958398819,25.75239736586809,56,0.0942230224609375,0.002167654622866717,0.0,0.3666862608236809,0.0,0.0,0.09396794605255128,0.0005021021869033575,False,False,False,False
68,32,-0.12088331677167846,70.81078338623047,21.924992644135806,0.09979522973299026,25.7540962100029,55,0.096527099609375,0.0019144506184691679,0.0,0.11120311034150313,0.0,0.0,0.09399724668264388,0.000295608738437295,False,False,False,False
68,33,-0.017807388254240927,70.71127319335938,23.16260762822064,0.1086668074131012,26.337766349315643,55,0.09951019287109375,0.0014647276440877635,0.0,0.010790646199657417,0.0,0.0,0.09446130210161208,0.000600905179977417,False,False,False,False
68,34,-0.1922738744473582,70.6097412109375,23.63994891728875,0.11813729256391525,26.179626658558846,55,0.101531982421875,0.001353276642127445,0.0,0.18717223418183515,0.0,0.0,0.09471146625280381,0.0005688797924667596,False,False,False,False
68,35,-0.08905829049721069,70.50169372558594,24.862332913359527,0.12391725182533264,26.14491518586874,55,0.1080474853515625,0.005687887292576987,0.0,0.08617259276337813,0.0,0.0,0.09474788373708724,0.0004974120557308197,False,False,False,False
68,36,0.0008136424466700775,70.3919448852539,25.401063794562663,0.1296526938676834,26.350260078907013,55,0.10974884033203125,0.004314340933438988,0.0,0.0,0.0,0.0,0.09372645050287247,0.0008944064490497113,False,False,False,False
68,37,-0.21172739810700872,70.2826919555664,26.366415792764986,0.13807412981987,26.039366237819195,55,0.1092529296875,0.0007207504056598625,0.058268890580546934,0.15607367766328048,0.0,0.0,0.09487878155708312,0.0010382275879383088,False,False,False,False
68,38,-0.12673218007113984,70.1747055053711,26.667916015123254,0.149028941988945,25.958162024617195,54,0.1079864501953125,0.008571474671474738,0.12073372087158547,0.0,0.0,0.0,0.09487065094709397,0.0005427837762981653,False,False,False,False
