episode,step,reward,phase,goal_distance,speed_kmh,dist_to_conflict,phase_touch_idx,progress_reward,comfort_penalty,phase_bonus,phase_penalty,success,crashed,timed_out
65,0,0.010586413145065306,APPROACH_DECIDE,34.10476303100586,0.007582591477746906,16.90724754333496,13,-3.814697265625e-06,0.004409772157669067,0.02,0.0,False,False,False
65,1,0.010590227842330931,APPROACH_DECIDE,34.10476303100586,0.0008395614403386705,16.90724754333496,13,0.0,0.004409772157669067,0.02,0.0,False,False,False
65,2,0.014590227864682673,APPROACH_DECIDE,34.10476303100586,0.00404633316222735,16.90724754333496,13,0.0,0.0004097721353173256,0.02,0.0,False,False,False
65,3,0.013413586765527726,APPROACH_DECIDE,34.104759216308594,0.004750831705878698,16.90724754333496,13,3.814697265625e-06,0.0015902279317378998,0.02,0.0,False,False,False
65,4,0.011409772038459779,APPROACH_DECIDE,34.104759216308594,0.004369125282761431,16.90724754333496,13,0.0,0.003590227961540222,0.02,0.0,False,False,False
65,5,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0036149136732794985,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
65,6,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0028156585526465483,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
65,7,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.002109615233377173,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
65,8,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0006945419432837546,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
65,9,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0009442749422338228,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
65,10,0.021130448579788207,APPROACH_DECIDE,34.09452819824219,2.0309267728646025,16.895341873168945,13,0.01023101806640625,0.004100569486618042,0.02,0.0,False,False,False
65,11,0.05377114742994309,APPROACH_DECIDE,34.05178451538086,4.717428779805193,16.845539093017578,13,0.042743682861328125,0.003972535431385041,0.02,0.0,False,False,False
65,12,0.07857602775096893,APPROACH_DECIDE,33.984596252441406,6.695426551099386,16.767309188842773,13,0.06718826293945312,0.003612235188484192,0.02,0.0,False,False,False
65,13,0.09686368644237518,APPROACH_DECIDE,33.89912033081055,8.145222343775714,16.66750717163086,13,0.08547592163085938,0.003612235188484192,0.02,0.0,False,False,False
65,14,0.11265072643756867,APPROACH_DECIDE,33.798736572265625,9.382917064812412,16.55058479309082,13,0.10038375854492188,0.0027330321073532103,0.02,0.0,False,False,False
65,15,0.12545803666114808,APPROACH_DECIDE,33.68568420410156,10.446549387115542,16.418907165527344,13,0.1130523681640625,0.002594331502914429,0.02,0.0,False,False,False
65,16,0.1367270892858505,APPROACH_DECIDE,33.56150817871094,11.443715195116258,16.274049758911133,13,0.124176025390625,0.002448936104774475,0.02,0.0,False,False,False
65,17,0.14680170476436613,APPROACH_DECIDE,33.4272575378418,12.393572288264556,16.116985321044922,13,0.13425064086914062,0.002448936104774475,0.02,0.0,False,False,False
65,18,0.15733021989464757,APPROACH_DECIDE,33.28289031982422,13.318720428331128,15.947882652282715,13,0.14436721801757812,0.002036998122930527,0.02,0.0,False,False,False
65,19,0.1715258071036078,APPROACH_DECIDE,33.12632751464844,14.199691513040133,15.765804290771484,13,0.15656280517578125,3.699807217344642e-05,0.02,0.0,False,False,False
65,20,0.17926367104053495,APPROACH_DECIDE,32.960411071777344,15.041717054866298,15.57266616821289,13,0.16591644287109375,0.0016527718305587768,0.02,0.0,False,False,False
65,21,0.1859393912553787,APPROACH_DECIDE,32.787818908691406,15.87552551015144,15.37021255493164,13,0.1725921630859375,0.0016527718305587768,0.02,0.0,False,False,False
65,22,0.1949559437483549,APPROACH_DECIDE,32.60673522949219,16.702909902046315,15.157404899597168,13,0.18108367919921875,0.0011277354508638382,0.02,0.0,False,False,False
65,23,0.20310795180499552,APPROACH_DECIDE,32.41749954223633,17.515139625068038,14.934599876403809,13,0.18923568725585938,0.0011277354508638382,0.02,0.0,False,False,False
65,24,0.2108880954235792,APPROACH_DECIDE,32.22053909301758,18.319395161395708,14.70212459564209,13,0.19696044921875,0.001072353795170784,0.02,0.0,False,False,False
65,25,0.21960403572767973,APPROACH_DECIDE,32.01532745361328,19.104935695758442,14.459781646728516,13,0.20521163940429688,0.0006076036766171455,0.02,0.0,False,False,False
65,26,0.22276041448116302,APPROACH_DECIDE,31.80690574645996,19.14732771801966,14.213373184204102,13,0.2084217071533203,0.0006612926721572876,0.02,0.0,False,False,False
65,27,0.2222692585363984,APPROACH_DECIDE,31.599037170410156,19.31412125418203,13.967060089111328,13,0.2078685760498047,0.0005993175134062767,0.02,0.0,False,False,False
65,28,0.22578040882945058,APPROACH_DECIDE,31.386856079101562,19.614567658830804,13.716750144958496,13,0.21218109130859375,0.0014006824791431428,0.02,0.0,False,False,False
65,29,0.21063466031104325,APPROACH_DECIDE,31.170820236206055,20.076550954657048,13.461798667907715,13,0.2160358428955078,0.00040118258446455004,0.0,0.0,False,False,False
65,30,0.21359427399933337,APPROACH_DECIDE,30.95159149169922,20.64453652316219,13.2019681930542,13,0.21922874450683594,0.0006344705075025559,0.0,0.0,False,False,False
65,31,0.2178266806155443,APPROACH_DECIDE,30.728130340576172,21.31548800753447,12.936116218566895,13,0.22346115112304688,0.0006344705075025559,0.0,0.0,False,False,False
65,32,0.22584826804697514,APPROACH_DECIDE,30.49605369567871,22.055064791663234,12.660981178283691,13,0.23207664489746094,0.0012283768504858018,0.0,0.0,False,False,False
65,33,0.2366762862354517,APPROACH_DECIDE,30.253149032592773,23.022315848582927,12.374387741088867,13,0.2429046630859375,0.0012283768504858018,0.0,0.0,False,False,False
65,34,0.2431706792116165,APPROACH_DECIDE,30.00420570373535,23.647646355081633,12.079962730407715,13,0.24894332885742188,0.0007726496458053589,0.0,0.0,False,False,False
65,35,0.24566358387470244,APPROACH_DECIDE,29.752769470214844,24.32570881501878,11.780917167663574,13,0.2514362335205078,0.0007726496458053589,0.0,0.0,False,False,False
65,36,0.2527676907554269,APPROACH_DECIDE,29.494626998901367,25.061593328449472,11.47431755065918,13,0.25814247131347656,0.0003747805580496788,0.0,0.0,False,False,False
65,37,0.2597791043296456,APPROACH_DECIDE,29.229473114013672,25.81828892692246,11.1600341796875,13,0.2651538848876953,0.0003747805580496788,0.0,0.0,False,False,False
65,38,0.2670464316010475,APPROACH_DECIDE,28.955501556396484,26.517097276903982,10.837068557739258,13,0.2739715576171875,0.0019251260161399842,0.0,0.0,False,False,False
65,39,0.27670715242624283,APPROACH_DECIDE,28.6718692779541,27.228228565831554,10.505045890808105,13,0.2836322784423828,0.0019251260161399842,0.0,0.0,False,False,False
