episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
14,0,-0.20519304678538872,72.39385223388672,0.005957242366678724,0.03763103485107422,31.06628827750683,56,0.0,0.01202224308616022,0.0,0.0,0.0,0.0,0.0,0.08,0.07787378823757173,0.02529701546165678,0.0,inf,inf,True,False,0,False,False,False,False
14,1,-0.18001246887760494,72.39385223388672,0.0030925272513592466,0.03762589395046234,29.608183801174164,56,0.0,0.010650713556802633,0.0,0.0,0.0,0.0,0.0,0.08,0.07806699699163436,0.001294758329167962,0.0,inf,inf,True,False,0,False,False,False,False
14,2,-0.1792668607942597,72.39385223388672,0.006173475694356096,0.03755028545856476,29.774647057056427,56,0.0,0.010709918892926077,0.0,0.0,0.0,0.0,0.0,0.08,0.07825784736871719,0.0002990945326164365,0.0,inf,inf,True,False,0,False,False,False,False
14,3,-0.1790190233336525,72.39385223388672,0.006528415788240372,0.03745746612548828,29.765127897262573,56,0.0,0.010682976608140923,0.0,0.0,0.0,0.0,0.0,0.08,0.07820797795057297,0.00012806877493858336,0.0,inf,inf,True,False,0,False,False,False,False
14,4,-0.1791092598801668,72.39385223388672,0.005768495555152391,0.03737068176269531,29.729024693369865,56,0.0,0.010707162297349694,0.0,0.0,0.0,0.0,0.0,0.08,0.0782365791797638,0.0001655184030532837,0.0,inf,inf,True,False,0,False,False,False,False
14,5,-0.17901623940863415,72.39385986328125,0.004674173200052724,0.03729847073554993,29.75779138505459,56,-7.62939453125e-06,0.010698045257709449,0.0,0.0,0.0,0.0,0.0,0.08,0.0781794462800026,0.00013111847639083862,0.0,inf,inf,True,False,0,False,False,False,False
14,6,-0.17899296237680465,72.39385986328125,0.003589640463916114,0.03724166750907898,29.747686833143234,56,0.0,0.010715605632992078,0.0,0.0,0.0,0.0,0.0,0.08,0.07815337491035461,0.00012398183345794676,0.0,inf,inf,True,False,0,False,False,False,False
14,7,-0.17890054512918532,72.39385986328125,0.0026634402412606837,0.03719894587993622,29.779456928372383,56,0.0,0.010707939395313844,0.0,0.0,0.0,0.0,0.0,0.08,0.07807307928800583,0.0001195264458656311,0.0,inf,inf,True,False,0,False,False,False,False
14,8,-0.17889961531751486,72.39385986328125,0.0008724599329593297,0.03718571364879608,29.764053001999855,56,0.0,0.010733810993308888,0.0,0.0,0.0,0.0,0.0,0.08,0.07804201132059096,0.0001237930036149919,0.0,inf,inf,True,False,0,False,False,False,False
14,9,-0.17878936039477417,72.39385986328125,0.0011783151566711425,0.03717011213302612,29.791403487324715,56,0.0,0.01072346734309396,0.0,0.0,0.0,0.0,0.0,0.08,0.07795244002342225,0.00011345302825793625,0.0,inf,inf,True,False,0,False,False,False,False
14,10,-0.17329565522658305,72.3890380859375,2.0786541073590676,0.03726126253604889,29.76815477013588,56,0.00482177734375,0.01006020430081188,0.0,0.0,0.0,0.0,0.0,0.08,0.07792735332250596,0.0001298749470151961,0.0,29.267601013183594,46.9701997818836,True,False,0,False,False,False,False
14,11,-0.1601305458262381,72.36942291259766,4.680172345841897,0.03752722591161728,29.51436683535576,56,0.01961517333984375,0.009638236751389181,0.0,0.0,0.0,0.0,0.0,0.08,0.07932667356729507,0.0007808088473975658,0.0,29.215988159179688,21.61846340469877,True,False,0,False,False,False,False
14,12,-0.06981926543114782,72.33829498291016,6.595564902627413,0.03784848004579544,29.202406480908394,56,0.0311279296875,0.008722669827175159,0.0,0.0,0.0,0.0,0.0,0.0,0.08121467250585555,0.0010098527856171131,0.0,29.13471221923828,15.362933755936094,True,False,0,False,False,False,False
14,13,-0.061909355116221136,72.29889678955078,8.030422084531724,0.03820805251598358,29.06080260872841,56,0.039398193359375,0.008162491453024567,0.0,0.0,0.0,0.0,0.0,0.0,0.08247618675231934,0.0006688702702522278,0.0,29.03005027770996,12.56819700799328,True,False,0,False,False,False,False
14,14,-1.055537438738005,72.25309753417969,9.22289818851181,0.2136068195104599,28.932288587093353,56,0.04579925537109375,0.0075461410161421424,0.0,0.0,0.0,0.0,0.0,0.0,0.0833425675034523,0.000447985589504242,-1.0,28.906665802001953,10.886294870383576,True,False,0,False,False,False,False
14,15,-1.0500594750935048,72.20160675048828,10.324441313606043,0.21348585188388824,28.84655311703682,56,0.05149078369140625,0.007109111824429186,0.0,0.0,0.0,0.0,0.0,0.0,0.08403656882047653,0.00040457814000546935,-1.0,28.766416549682617,9.662515444155822,True,False,0,False,False,False,False
