episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
23,0,-0.13460777948325955,72.39385223388672,0.0059551315680112585,0.03763103485107422,33.39033253490925,56,0.0,0.01306405467483153,0.0,0.0,0.0,0.08,0.03154372480842802,False,False,False,False
23,1,-0.10406621199349661,72.39385223388672,0.00309785455171009,0.03762596845626831,31.99736014008522,56,0.0,0.011915073985855765,0.0,0.0,0.0,0.08,0.002151138007640839,False,False,False,False
23,2,-0.10212505930980713,72.39385223388672,0.006178688014423171,0.03755035996437073,32.164634093642235,56,0.0,0.01176282746849627,0.0,0.0,0.0,0.08,0.00036223184131085873,False,False,False,False
23,3,-0.10186667447876568,72.39385223388672,0.006529774579829275,0.03745754063129425,32.17392057180405,56,0.0,0.011671795419085876,0.0,0.0,0.0,0.08,0.0001948790596798062,False,False,False,False
23,4,-0.10183221322988684,72.39385223388672,0.005769690268759774,0.037370726466178894,32.1707059442997,56,0.0,0.011659207648984747,0.0,0.0,0.0,0.08,0.0001730055809020996,False,False,False,False
23,5,-0.10184596103389446,72.39385986328125,0.004674306418460968,0.03729847073554993,32.20257326960564,56,-7.62939453125e-06,0.011664522234878287,0.0,0.0,0.0,0.08,0.00017380940448492765,False,False,False,False
23,6,-0.1018631553825309,72.39385986328125,0.003584540912458454,0.03724166750907898,32.2036837041378,56,0.0,0.011704143660919882,0.0,0.0,0.0,0.08,0.00015901172161102294,False,False,False,False
23,7,-0.10185557266524453,72.39385986328125,0.002664120464928955,0.03719894587993622,32.2275023907423,56,0.0,0.011689647877723175,0.0,0.0,0.0,0.08,0.0001659247875213623,False,False,False,False
23,8,-0.10187382554389392,72.39385986328125,0.0008772797180922057,0.0371856689453125,32.25297801196575,56,0.0,0.01171522968388949,0.0,0.0,0.0,0.08,0.00015859586000442505,False,False,False,False
23,9,-0.10188205965612619,72.39385986328125,0.0011770803134407179,0.03717006742954254,32.269904762506485,56,0.0,0.011727966690944275,0.0,0.0,0.0,0.08,0.00015409296518191696,False,False,False,False
23,10,-0.09642263764601429,72.38908386230469,2.0787662945060466,0.03726143017411232,32.29845218360424,56,0.0047760009765625,0.011042602064481427,0.0,0.0,0.0,0.08,0.0001560365580953658,False,False,False,False
23,11,-0.08248796790631482,72.36959075927734,4.79239578047783,0.03753797337412834,32.05137714743614,56,0.01949310302734375,0.010959736721385218,0.0,0.0,0.0,0.08,0.0010213342122733593,False,False,False,False
23,12,0.008497417122302642,72.3390121459961,6.612703130180207,0.03793010860681534,31.574708372354507,56,0.03057861328125,0.010187641791822324,0.0,0.0,0.0,0.0,0.0018935543671250343,False,False,False,False
23,13,0.018125327664846896,72.30023956298828,8.124976950093279,0.038512974977493286,31.27971701323986,56,0.0387725830078125,0.00934062506682205,0.0,0.0,0.0,0.0,0.001306630276143551,False,False,False,False
23,14,0.02583170334405798,72.25479125976562,9.330684625568956,0.21357740461826324,31.13478183746338,56,0.04544830322265625,0.008728606859524061,0.0,0.0,0.0,0.0,0.0008879930190742015,False,False,False,False
23,15,0.03297568405820888,72.20236206054688,10.373954933417766,0.2135179340839386,30.988121330738068,56,0.05242919921875,0.00865976286650735,0.0,0.0,0.0,0.0,0.0007937522940337658,False,False,False,False
23,16,0.03600951321643155,72.14590454101562,11.390024637421556,0.08823011070489883,31.189148873090744,56,0.05645751953125,0.009763084573332853,0.0,0.0,0.0,0.0,0.0006849217414855956,False,False,False,False
23,17,0.04161490244946614,72.08216094970703,12.362059519640663,0.04185870289802551,30.858042910695076,56,0.06374359130859375,0.010944197880409803,0.0,0.0,0.0,0.0,0.001184490978717804,False,False,False,False
23,18,0.02084475871445398,72.01521301269531,13.238840280380762,0.04060061275959015,31.11513465642929,55,0.06694793701171875,0.010383541673949387,0.0,0.024358551029614973,0.0,0.0,0.0013610855937004089,False,False,False,False
23,19,-0.03372226760146494,71.94642639160156,14.087770356022189,0.03711377829313278,30.618793219327927,55,0.06878662109375,0.006818513206464425,0.0,0.08410720062678295,0.0,0.0,0.0015831748619675636,False,False,False,False
