episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
30,0,-0.10182322192352357,72.39385223388672,0.005960081552181816,0.03763076663017273,23.64366148598492,56,0.0,0.011823221923523574,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.567820431028348,True,False,0,False,False,False,False
30,1,-0.10155566672929384,72.39385223388672,0.003119405038432467,0.037625208497047424,28.102490231394768,56,0.0,0.011555666729293838,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.843075795444901,True,False,0,False,False,False,False
30,2,-0.10420976415377554,72.39385223388672,0.006171759912450833,0.0375497043132782,27.777025289833546,56,0.0,0.014209764153775546,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.888105327085843,True,False,0,False,False,False,False
30,3,-0.1017237055919865,72.39385223388672,0.0065314405264487955,0.037456855177879333,27.636358179152012,56,0.0,0.01172370559198651,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.907895508514279,True,False,0,False,False,False,False
30,4,-0.10095304153305971,72.39385986328125,0.005772353926747276,0.03737041354179382,27.70180743187666,56,-7.62939453125e-06,0.010945412138528475,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.898662578807896,True,False,0,False,False,False,False
30,5,-0.100754844440933,72.39385986328125,0.004671606672015824,0.03729800879955292,27.680414468050003,56,0.0,0.010754844440933,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.901675682084115,True,False,0,False,False,False,False
30,6,-0.10075728642636367,72.39385986328125,0.003588268344755387,0.03724129498004913,27.67621111124754,56,0.0,0.010757286426363668,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.902268253623383,True,False,0,False,False,False,False
30,7,-0.10074621376610744,72.39385986328125,0.002663740010590197,0.03719864785671234,27.670016884803772,56,0.0,0.01074621376610745,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9031418177165276,True,False,0,False,False,False,False
30,8,-0.10074203471013221,72.39385986328125,0.0008744472767774826,0.03718540072441101,27.664362117648125,56,0.0,0.01074203471013222,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.903939644106335,True,False,0,False,False,False,False
30,9,-0.10073727382795597,72.39385986328125,0.001173173588968357,0.03716987371444702,27.658686563372612,56,0.0,0.01073727382795597,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9047407313628715,True,False,0,False,False,False,False
30,10,-0.0947810073540266,72.38859558105469,2.0761066762639064,0.037262048572301865,27.652103416621685,56,0.0052642822265625,0.010045289580589103,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,52.02044829139188,3.90567033447015,True,False,0,False,False,False,False
