episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
22,0,-0.1354938329746314,72.39385223388672,0.005956595642883589,0.03763103485107422,31.900374814867973,56,0.0,0.012577368255123988,0.0,0.0,0.0,0.08,0.03291646471950743,False,False,False,False
22,1,-0.10256915098119421,72.39385223388672,0.0030996929513455876,0.03762592375278473,30.021886378526688,56,0.0,0.010859387234485578,0.0,0.0,0.0,0.08,0.0017097637467086316,False,False,False,False
22,2,-0.10144532914642768,72.39385223388672,0.0061729532695805,0.037550315260887146,30.274185687303543,56,0.0,0.01105435754541831,0.0,0.0,0.0,0.08,0.00039097160100936895,False,False,False,False
22,3,-0.10106112650572856,72.39385223388672,0.006535237871901666,0.03745746612548828,30.22663749754429,56,0.0,0.010930806312016879,0.0,0.0,0.0,0.08,0.00013032019371166825,False,False,False,False
22,4,-0.10109582396694344,72.39385223388672,0.005767361124663435,0.03737075626850128,30.212287679314613,56,0.0,0.010958360695325561,0.0,0.0,0.0,0.08,0.00013746327161788942,False,False,False,False
22,5,-0.10106673483017603,72.39385986328125,0.0046726965041421565,0.03729851543903351,30.199068412184715,56,-7.62939453125e-06,0.010935587805488657,0.0,0.0,0.0,0.08,0.0001235176301561296,False,False,False,False
22,6,-0.10110121709554264,72.39385986328125,0.0035893522540275404,0.03724163770675659,30.181225016713142,56,0.0,0.01096003914325305,0.0,0.0,0.0,0.08,0.00014117795228958132,False,False,False,False
22,7,-0.10105850011826045,72.39385986328125,0.002661132201913451,0.03719894587993622,30.169012248516083,56,0.0,0.010939559288029747,0.0,0.0,0.0,0.08,0.00011894083023071288,False,False,False,False
22,8,-0.10110516156801383,72.39385986328125,0.0008737802863082243,0.03718571364879608,30.151722729206085,56,0.0,0.010964784046498933,0.0,0.0,0.0,0.08,0.0001403775215148926,False,False,False,False
22,9,-0.10106197479488593,72.39385986328125,0.0011758027518742758,0.03717014193534851,30.14368213713169,56,0.0,0.01094532952066776,0.0,0.0,0.0,0.08,0.00011664527421817183,False,False,False,False
