episode,step,reward,phase,goal_distance,speed_kmh,dist_to_conflict,phase_touch_idx,progress_reward,comfort_penalty,phase_bonus,phase_penalty,success,crashed,timed_out
95,0,0.012087573111057282,APPROACH_DECIDE,34.10476303100586,0.007582591477722713,16.90724754333496,13,-3.814697265625e-06,0.0029086121916770936,0.02,0.0,False,False,False
95,1,0.012091387808322907,APPROACH_DECIDE,34.10476303100586,0.0008395614405079227,16.90724754333496,13,0.0,0.0029086121916770936,0.02,0.0,False,False,False
95,2,0.010899430513381957,APPROACH_DECIDE,34.10476303100586,0.004046333162228688,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,3,0.010903245210647582,APPROACH_DECIDE,34.104759216308594,0.004750831705824177,16.90724754333496,13,3.814697265625e-06,0.004100569486618042,0.02,0.0,False,False,False
95,4,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.004369125282772144,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,5,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.00361494803816028,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,6,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0028155554552058786,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,7,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.002111057331887016,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,8,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0006945419432296417,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,9,0.010899430513381957,APPROACH_DECIDE,34.104759216308594,0.0009431763075492355,16.90724754333496,13,0.0,0.004100569486618042,0.02,0.0,False,False,False
95,10,0.021130448579788207,APPROACH_DECIDE,34.09452819824219,2.0312672993579852,16.895341873168945,13,0.01023101806640625,0.004100569486618042,0.02,0.0,False,False,False
95,11,0.05379785031080247,APPROACH_DECIDE,34.0517578125,4.727971738238691,16.845518112182617,13,0.0427703857421875,0.003972535431385041,0.02,0.0,False,False,False
95,12,0.07761357367038726,APPROACH_DECIDE,33.98554229736328,6.6580653249702415,16.76838493347168,13,0.06621551513671875,0.003601941466331482,0.02,0.0,False,False,False
95,13,0.09917739659547806,APPROACH_DECIDE,33.899410247802734,8.059315809017187,16.668813705444336,13,0.08613204956054688,0.0019546529650688173,0.02,0.0,False,False,False
95,14,0.11182134866714477,APPROACH_DECIDE,33.7995719909668,9.230576831055672,16.553062438964844,13,0.0998382568359375,0.0030169081687927246,0.02,0.0,False,False,False
95,15,0.12288015604019165,APPROACH_DECIDE,33.68867492675781,10.274698711204906,16.423730850219727,13,0.11089706420898438,0.0030169081687927246,0.02,0.0,False,False,False
95,16,0.134199600815773,APPROACH_DECIDE,33.56671905517578,11.312559180906227,16.2811336517334,13,0.12195587158203125,0.00275627076625824,0.02,0.0,False,False,False
95,17,0.14607331112027166,APPROACH_DECIDE,33.43346405029297,12.301442701120221,16.125368118286133,13,0.1332550048828125,0.002181693762540817,0.02,0.0,False,False,False
95,18,0.15681958585977554,APPROACH_DECIDE,33.289546966552734,13.274672349450206,15.956904411315918,13,0.14391708374023438,0.002097497880458832,0.02,0.0,False,False,False
95,19,0.16616940885782241,APPROACH_DECIDE,33.13628005981445,14.173919782214842,15.77696418762207,13,0.15326690673828125,0.002097497880458832,0.02,0.0,False,False,False
95,20,0.177573966011405,APPROACH_DECIDE,32.972625732421875,15.04669702464156,15.585182189941406,13,0.16365432739257812,0.0010803613811731338,0.02,0.0,False,False,False
95,21,0.18701534174382686,APPROACH_DECIDE,32.799530029296875,15.889935171254649,15.382347106933594,13,0.173095703125,0.0010803613811731338,0.02,0.0,False,False,False
95,22,0.1950949903577566,APPROACH_DECIDE,32.61825180053711,16.713554354843975,15.169352531433105,13,0.18127822875976562,0.0011832384020090104,0.02,0.0,False,False,False
95,23,0.20278160534799097,APPROACH_DECIDE,32.42928695678711,17.525350083799452,14.946636199951172,13,0.18896484375,0.0011832384020090104,0.02,0.0,False,False,False
95,24,0.2106109070032835,APPROACH_DECIDE,32.232635498046875,18.328164024314486,14.714290618896484,13,0.19665145874023438,0.0010405517369508743,0.02,0.0,False,False,False
95,25,0.2192548708617687,APPROACH_DECIDE,32.02788162231445,18.946948238721728,14.472392082214355,13,0.20475387573242188,0.0004990048706531525,0.02,0.0,False,False,False
95,26,0.2201966221258044,APPROACH_DECIDE,31.822093963623047,18.991841684989662,14.228998184204102,13,0.20578765869140625,0.0005910365656018258,0.02,0.0,False,False,False
95,27,0.22040624774992465,APPROACH_DECIDE,31.616100311279297,19.12822010620701,13.984904289245605,13,0.20599365234375,0.0005874045938253403,0.02,0.0,False,False,False
95,28,0.2244180931150913,APPROACH_DECIDE,31.405269622802734,19.561124102491835,13.736066818237305,13,0.2108306884765625,0.0014125953614711761,0.02,0.0,False,False,False
95,29,0.2311167015135288,APPROACH_DECIDE,31.187740325927734,19.96582137759876,13.480791091918945,13,0.217529296875,0.0014125953614711761,0.02,0.0,False,False,False
95,30,0.2167036209627986,APPROACH_DECIDE,30.965620040893555,20.63073667799034,13.219429969787598,13,0.2221202850341797,0.0004166640713810921,0.0,0.0,False,False,False
95,31,0.21907664336264132,APPROACH_DECIDE,30.740638732910156,21.195015875153725,12.952945709228516,13,0.22498130798339844,0.000904664620757103,0.0,0.0,False,False,False
95,32,0.22631506867706774,APPROACH_DECIDE,30.50840187072754,21.990644043091866,12.678130149841309,13,0.2322368621826172,0.0009217935055494308,0.0,0.0,False,False,False
95,33,0.23386899836361408,APPROACH_DECIDE,30.26923179626465,22.612225474413368,12.395020484924316,13,0.23917007446289062,0.00030107609927654266,0.0,0.0,False,False,False
95,34,0.24188939936459064,APPROACH_DECIDE,30.02204132080078,23.62742676104187,12.101702690124512,13,0.2471904754638672,0.00030107609927654266,0.0,0.0,False,False,False
95,35,0.24642412342131137,APPROACH_DECIDE,29.770275115966797,24.269913723355593,11.802488327026367,13,0.2517662048339844,0.0003420814126729965,0.0,0.0,False,False,False
95,36,0.2535747434198856,APPROACH_DECIDE,29.510263442993164,25.03823071572558,11.49470043182373,13,0.2600116729736328,0.0014369295537471772,0.0,0.0,False,False,False
95,37,0.2611758259311318,APPROACH_DECIDE,29.24394416809082,25.698039552233613,11.179853439331055,13,0.26631927490234375,0.00014344897121191025,0.0,0.0,False,False,False
95,38,0.26754419356584547,APPROACH_DECIDE,28.969741821289062,26.488855019260946,10.85684871673584,13,0.2742023468017578,0.001658153235912323,0.0,0.0,False,False,False
95,39,0.27508007070049645,APPROACH_DECIDE,28.689489364624023,27.164912997951614,10.527286529541016,13,0.28025245666503906,0.00017238596454262732,0.0,0.0,False,False,False
95,40,0.2792724229954183,APPROACH_DECIDE,28.405044555664062,27.98034893668534,10.19265365600586,13,0.28444480895996094,0.00017238596454262732,0.0,0.0,False,False,False
95,41,0.28467093288898465,APPROACH_DECIDE,28.115022659301758,28.659983546426243,9.852519989013672,13,0.2900218963623047,0.00035096347332000735,0.0,0.0,False,False,False
95,42,0.29074202358722684,APPROACH_DECIDE,27.81892967224121,29.47481099776056,9.506880760192871,13,0.2960929870605469,0.00035096347332000735,0.0,0.0,False,False,False
95,43,0.29577183452434835,APPROACH_DECIDE,27.518043518066406,30.156387660894588,9.15740966796875,13,0.3008861541748047,0.00011431965045630933,0.0,0.0,False,False,False
