episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
84,0,-0.13712115063154254,72.39385223388672,0.005956715338842822,0.03763110935688019,32.70755007863045,56,0.0,0.013523821875951882,0.0,0.0,0.08,0.03359732875559065,False,False,False,False
84,1,-0.10395440655043342,72.39385223388672,0.003097173851171549,0.03762604296207428,31.58892273902893,56,0.0,0.01202112566521385,0.0,0.0,0.08,0.001933280885219574,False,False,False,False
84,2,-0.10218747187378617,72.39385223388672,0.0061843254383574285,0.037550389766693115,31.722578555345535,56,0.0,0.01188292170288774,0.0,0.0,0.08,0.00030455017089843755,False,False,False,False
84,3,-0.1019807990915247,72.39385223388672,0.006526424983664169,0.03745758533477783,31.75335019826889,56,0.0,0.011803636384672746,0.0,0.0,0.08,0.0001771627068519592,False,False,False,False
84,4,-0.10197009664091203,72.39385223388672,0.005769876756256255,0.03737083077430725,31.753302589058876,56,0.0,0.011811964326230027,0.0,0.0,0.08,0.00015813231468200683,False,False,False,False
84,5,-0.10198154303905009,72.39385986328125,0.004673600893050619,0.03729851543903351,31.779845058918,56,-7.62939453125e-06,0.011808371220793715,0.0,0.0,0.08,0.00016554242372512817,False,False,False,False
84,6,-0.10199358887149873,72.39385986328125,0.003588782560560332,0.03724174201488495,31.80555671453476,56,0.0,0.011835312549666651,0.0,0.0,0.08,0.0001582763218320906,False,False,False,False
84,7,-0.1020054447066835,72.39385986328125,0.0026598536814795596,0.03719902038574219,31.821974515914917,56,0.0,0.011851143242125857,0.0,0.0,0.08,0.0001543014645576477,False,False,False,False
84,8,-0.10201193134388158,72.39385986328125,0.0008706256500005962,0.03718578815460205,31.850432753562927,56,0.0,0.011855439349023793,0.0,0.0,0.08,0.00015649199485778806,False,False,False,False
84,9,-0.10202903448790443,72.39385986328125,0.0011736522389322196,0.03717021644115448,31.87599554657936,56,0.0,0.011877614011523692,0.0,0.0,0.08,0.00015142047638073565,False,False,False,False
84,10,-0.0966080629691158,72.3891372680664,2.0790016090536727,0.037261929363012314,31.90987318754196,56,0.00472259521484375,0.011186539698452928,0.0,0.0,0.08,0.000144118485506624,False,False,False,False
84,11,-0.08311441302797681,72.36997985839844,4.693719837770264,0.03754936531186104,31.616924330592155,56,0.01915740966796875,0.01118430893248803,0.0,0.0,0.08,0.0010875137634575366,False,False,False,False
84,12,0.008709436559228833,72.33950805664062,6.691664639260571,0.03800857439637184,31.235168874263763,56,0.0304718017578125,0.0100930538167072,0.0,0.0,0.0,0.0016693113818764687,False,False,False,False
84,13,0.017840088559743568,72.3009033203125,8.107633102109462,0.038736458867788315,30.926363468170166,56,0.038604736328125,0.009397232459429096,0.0,0.0,0.0,0.0013674153089523315,False,False,False,False
84,14,0.02467047280950413,72.25638580322266,9.25600078353483,0.21358132362365723,30.75861945748329,56,0.04451751708984375,0.008914751222897905,0.0,0.0,0.0,0.0009322930574417114,False,False,False,False
84,15,0.03217235667849437,72.20469665527344,10.343393569845135,0.21354521811008453,30.639196783304214,56,0.05168914794921875,0.008763704007170043,0.0,0.0,0.0,0.0007530872635543345,False,False,False,False
84,16,0.03507451911060875,72.14885711669922,11.333367844339165,0.090094193816185,30.874431878328323,56,0.05583953857421875,0.010013752864908524,0.0,0.0,0.0,0.0007512665987014771,False,False,False,False
84,17,0.0408549565586506,72.08911895751953,12.354447223412599,0.04506419971585274,30.565922185778618,56,0.0597381591796875,0.007758539227092397,0.0,0.0,0.0,0.001124663393944502,False,False,False,False
84,18,0.04588529870772471,72.02156829833984,13.231289162907318,0.04401221126317978,30.538314878940582,55,0.0675506591796875,0.011071322026460266,0.0,0.0,0.0,0.0005940384455025195,False,False,False,False
84,19,0.04783595269325187,71.95146942138672,14.075884160483183,0.04036175459623337,30.84528498351574,55,0.070098876953125,0.010785738436849811,0.0,0.0,0.0,0.0014771858230233194,False,False,False,False
84,20,0.05353999629280989,71.87966918945312,14.914556992412354,0.03977730870246887,30.326751619577408,55,0.07180023193359375,0.006609515066822123,0.0,0.0,0.0,0.0016507205739617347,False,False,False,False
84,21,0.05840194025372617,71.80490112304688,15.73181261450506,0.04253857210278511,30.296671986579895,56,0.07476806640625,0.00572631342599638,0.0,0.0,0.0,0.0006398127265274525,False,False,False,False
84,22,0.055931915336561645,71.72847747802734,16.525920793302227,0.049788251519203186,29.4574523717165,56,0.07642364501953125,0.008945967065828585,0.0,0.0,0.0,0.0015457626171410082,False,False,False,False
84,23,0.06350191068455943,71.64568328857422,17.30346691400909,0.0554075725376606,29.402953907847404,56,0.082794189453125,0.0084500851464235,0.0,0.0,0.0,0.0008421936221420765,False,False,False,False
84,24,0.06407366899771283,71.5608901977539,18.08407579728331,0.0629427433013916,29.929769933223724,56,0.0847930908203125,0.009036982949845108,0.0,0.0,0.0,0.0016824388727545738,False,False,False,False
84,25,0.06864281535474227,71.47537994384766,18.861663545005477,0.07336891442537308,29.374908059835434,56,0.08551025390625,0.005268308278642443,0.0,0.0,0.0,0.0015991302728652953,False,False,False,False
84,26,0.07039419166801529,71.3896713256836,18.91962947124709,0.08455639332532883,29.405839294195175,56,0.0857086181640625,0.00471842427493973,0.0,0.0,0.0,0.0005960022211074828,False,False,False,False
84,27,0.06998110695695083,71.3047866821289,19.068665780579995,0.0961773470044136,29.39905397593975,56,0.0848846435546875,0.004530065278061247,0.0,0.0,0.0,0.00037347131967544557,False,False,False,False
84,28,0.07005094903180652,71.21593475341797,19.375552124370692,0.10402326285839081,29.388245344161987,56,0.0888519287109375,0.008416791682743511,0.0,0.0,0.0,0.00038418799638748166,False,False,False,False
84,29,0.07073456798944078,71.12643432617188,19.83012928301696,0.11237265914678574,29.690443128347397,56,0.08950042724609375,0.007665414839206127,0.0,0.0,0.0,0.0011004444174468517,False,False,False,False
84,30,0.07345059919837842,71.03776550292969,20.395991321168218,0.12323090434074402,29.247621819376945,56,0.0886688232421875,0.0038919219922648953,0.0,0.0,0.0,0.0013263020515441894,False,False,False,False
84,31,0.07490205729548262,70.948486328125,21.045815476600087,0.13559161126613617,29.21980395913124,56,0.0892791748046875,0.003755727404911069,0.0,0.0,0.0,0.0006213901042938231,False,False,False,False
84,32,0.07575477570731946,70.8580551147461,21.8519794159236,0.14936132729053497,29.144854322075844,55,0.09043121337890625,0.0041110830766259805,0.0,0.0,0.0,0.0005653545949608087,False,False,False,False
84,33,0.0788190169289302,70.76538848876953,22.907090857130644,0.1644616723060608,29.28242415189743,55,0.0926666259765625,0.003343935792188725,0.0,0.0,0.0,0.000503673255443573,False,False,False,False
84,34,0.082147314493195,70.67011260986328,23.96827060345046,0.18041875958442688,29.269864708185196,55,0.09527587890625,0.0026979284746341163,0.0,0.0,0.0,0.00043063593842089173,False,False,False,False
84,35,0.07039636660534102,70.56912994384766,24.457000052773207,0.1926848441362381,29.248273596167564,55,0.100982666015625,0.00796784952089414,0.012003997091470353,0.0,0.0,0.0006144527979195117,False,False,False,False
84,36,0.03311540386933486,70.46503448486328,25.555531940730546,0.20418870449066162,29.546385034918785,55,0.104095458984375,0.0059595261888794986,0.0534389099391368,0.0,0.0,0.0015816189870238304,False,False,False,False
84,37,0.0019558296736615476,70.36245727539062,26.141808883504023,0.21912628412246704,28.95842805504799,55,0.10257720947265625,0.001729878735656225,0.08725537529759761,0.0,0.0,0.0016361257657408715,False,False,False,False
84,38,-0.1025667200459416,70.2616958618164,27.068266828402734,0.2378481775522232,28.99014987051487,54,0.10076141357421875,0.0034123978152722596,0.1893263465812827,0.0,0.0,0.0005893892236053944,False,False,False,False
84,39,-0.19824587440656605,70.16036224365234,27.54997502961869,0.2572113573551178,29.202596247196198,54,0.1013336181640625,0.0026474865547048464,0.286362004979995,0.0,0.0,0.0005700010359287262,False,False,False,False
84,40,-0.32504537058303534,70.05718994140625,28.541300475092164,0.27623897790908813,29.71338003873825,54,0.10317230224609375,0.0008326637895599233,0.4159768506292286,0.0,0.0,0.0014081584103405476,False,False,False,False
84,41,-0.39374250625799706,69.9484634399414,29.05496958006422,0.2903226613998413,29.550671204924583,54,0.10872650146484375,0.006942391118294661,0.48489468889451964,0.0,0.0,0.0006319277100265027,False,False,False,False
84,42,-0.48322868647473155,69.8369140625,29.96736782610094,0.30254486203193665,29.687498062849045,54,0.11154937744140625,0.004316132790432789,0.5789687188653991,0.0,0.0,0.0014932122603058815,False,False,False,False
84,43,-0.5798786035529456,69.73177337646484,30.296915689858196,0.32158800959587097,29.186799377202988,53,0.10514068603515625,0.017592881736160117,0.655810234197147,0.0,0.0,0.001616173654794693,False,False,False,False
84,44,-0.6650083936220309,69.63129425048828,30.59490312781155,0.3441712558269501,29.21598583459854,53,0.1004791259765625,0.014682482004339394,0.7399688909266543,0.0,0.0,0.000836146667599678,False,False,False,False
84,45,-0.6819889103006298,69.5318832397461,30.122994255906434,0.3646642565727234,30.233070105314255,53,0.0994110107421875,0.0074416813171535425,0.7609205719147469,0.0,0.0,0.0030376678109169004,False,False,False,False
84,46,-0.7207034325962806,69.4306640625,29.888746113729947,0.3795877993106842,27.485913075506687,53,0.10121917724609375,0.0180683951481026,0.7761010314784151,0.0,0.0,0.017753183215856547,False,False,False,False
84,47,-0.6718822577690291,69.33067321777344,29.10542639246867,0.39106279611587524,29.632357209920883,53,0.0999908447265625,0.009387313626412597,0.7467152330898411,0.0,0.0,0.0057705557793378826,False,False,False,False
84,48,-0.7060689899301836,69.23999786376953,28.832895188811193,0.4079546332359314,29.287898540496826,52,0.09067535400390625,0.006884217190483289,0.7790056489618042,0.0,0.0,0.0008544777818024157,False,False,False,False
84,49,-0.720528621071161,69.15518188476562,28.120680081526167,0.42667755484580994,28.848486989736557,52,0.08481597900390625,0.004106112608264394,0.7894820180606152,0.0,0.0,0.0017564694061875344,False,False,False,False
84,50,-0.7591795368038662,69.07080841064453,27.864400370342445,0.4420889914035797,25.232305973768234,52,0.08437347412109375,0.012110570417194867,0.8165781329402878,0.0,0.0,0.004864307567477226,False,False,False,False
84,51,-0.7097964758024932,68.98554992675781,26.8293215138857,0.4519159495830536,25.64449578523636,52,0.08525848388671875,0.01797736321234519,0.7660530940989095,0.0,0.0,0.0010245023779571056,False,False,False,False
84,52,-0.6846901813249605,68.89962768554688,26.41442670508396,0.4566616415977478,26.444090120494366,52,0.0859222412109375,0.01254092934534228,0.7442944829434445,0.0,0.0,0.00377701024711132,False,False,False,False
84,53,-0.6380321363431918,68.82085418701172,25.35212120214317,0.4641387462615967,26.108866967260838,51,0.07877349853515625,0.012448023575712529,0.6929090848605846,0.0,0.0,0.0014485264420509337,False,False,False,False
84,54,-0.6546166237763901,68.74671936035156,25.069916121059443,0.4725310802459717,25.627478510141373,51,0.07413482666015625,0.0025580499691102124,0.7127807274411128,0.0,0.0,0.0034126730263233187,False,False,False,False
