success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
True,False,11.050000164657831,50.98621353711304,26.82608115687078,16.215204210662144,551.7082339046982,63.44116147709132,0,19,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,52.67557054327443,14.182444089700157,15.68064808446286,230.9606965582375,48.625697517261635,0,20,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,53.0566055728802,14.182444089700157,15.60924462202734,230.9606965582375,49.06741885029305,0,21,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.550000172108412,58.09271066875937,26.95492296274126,15.93094717907076,446.34598742991,61.09163713735179,0,22,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.600000157952309,48.654275933067964,14.182444089700157,15.93094717907076,230.9606965582375,50.160875555625495,0,23,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.750000175088644,56.52960142884872,26.95492296274126,15.93094717907076,446.34598742991,61.114959672220714,0,24,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,51.48181809629153,14.182444089700157,14.257144529194619,230.9606965582375,48.38030312691867,0,25,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.800000160932541,38.19970927071009,14.182444089700157,15.93094717907076,230.9606965582375,48.667606553789035,0,26,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,9.400000140070915,67.51157372593394,14.182444089700157,15.907955079142312,230.9606965582375,50.237038842306376,0,27,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.400000154972076,53.27589356564214,14.182444089700157,15.93094717907076,230.9606965582375,48.106677199274095,0,28,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.200000181794167,48.32478734346291,26.954923322699035,15.956718857371335,446.3561143497563,60.17171353720895,0,29,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.000000089406967,29.787726864678774,14.148715947159818,16.170887506173692,230.96154402427445,55.01262531020848,1,30,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.000000089406967,29.982403954830144,14.182444089700157,18.17716970283179,429.8130560279694,66.66233651204445,1,31,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,49.88436453531323,14.182444089700157,15.930915013800396,230.9606965582375,49.17977771282527,0,32,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,55.02427525992209,14.182444089700157,15.926403780714736,230.9606965582375,48.640907988213655,0,33,behavior,aggressive,aggressive,0.6,0.25,30,54,211,203,137
