success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
True,False,10.150000151246786,50.34320557493193,14.182444089700157,15.93094717907076,230.9606965582375,49.3218886897931,0,0,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,7.600000113248825,27.718096363459797,26.953324780317363,21.772523374952257,581.9788948455121,85.44766012839962,1,1,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.750000175088644,50.35394019518026,26.986105122495616,15.725553161673005,354.7471483518302,55.76568562818221,0,2,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.250000167638063,45.59169317673223,14.182444089700157,15.905314536846426,230.9606965582375,43.70445913115613,0,3,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.700000174343586,50.1961807564466,26.86518734875751,15.30618066072471,621.7310763087207,63.9505271133721,0,4,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.500000156462193,46.030139061800924,14.182444089700157,11.784798512684421,230.9606965582375,44.914217559599436,0,5,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.100000150501728,50.348314440602266,14.182444089700157,15.930820011121462,230.9606965582375,49.42431791657949,0,6,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.250000182539225,49.89417397127024,26.953551039843568,15.93094717907076,448.22190159200073,60.014558984142134,0,7,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.850000161677599,48.96629269441966,14.182444089700157,15.93094717907076,230.9606965582375,48.656047120603155,0,8,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.33463858926889,14.182444089700157,14.090518335483498,230.9606965582375,47.8996648967825,0,9,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,7.400000110268593,27.711036147316687,38.14971584460276,24.115256621304443,932.4917858880411,106.72077079675994,1,10,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.350000154227018,50.32030166138858,14.182444089700157,15.93094717907076,230.9606965582375,48.86204317865501,0,11,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.150000166147947,50.346208893180886,26.882442354989777,15.93094717907076,520.2122147201812,61.691621528511696,0,12,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.336702973993425,14.182444089700157,15.928614525009072,230.9606965582375,48.855972804197606,0,13,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.500000096857548,35.260196324658956,14.182444089700157,15.93094717907076,230.9606965582375,53.765041903171365,1,14,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,5.800000086426735,37.819979700143115,28.31356352331781,16.87947487312642,561.6655303933645,75.93960166832952,1,15,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.337963254678705,14.182444089700157,15.93581786320784,230.9606965582375,48.99063029135946,0,16,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.10000018030405,50.35115903173028,26.95389079848365,15.93094717907076,447.5672200209643,60.08080287720378,0,17,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,50.336984809383544,14.182444089700157,15.93094717907076,230.9606965582375,48.974370701730926,0,18,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.05000014975667,50.361909218337495,14.182444089700157,15.93094717907076,230.9606965582375,49.63919573820911,0,19,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.400000154972076,50.067633627313256,14.182444089700157,15.095561574755486,230.9606965582375,46.78295766922902,0,20,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.500000096857548,34.89369522406573,14.182444089700157,15.93094717907076,230.9606965582375,54.46722573919828,1,21,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.700000159442425,46.523156522716754,14.182444089700157,15.819069090771194,230.9606965582375,48.40795791576522,0,22,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.85000017657876,50.27010152647984,26.848555783940803,15.537985413265348,302.82594890713017,54.849011784552644,0,23,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.412496792504314,14.182444089700157,13.952889541886643,230.9606965582375,46.61013097792578,0,24,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.750000160187483,38.403897932953406,14.182444089700157,12.791056708377603,230.9606965582375,46.907470191542885,0,25,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.500000096857548,35.22967733343499,14.182444089700157,15.94134274933025,230.9606965582375,53.89069267148415,1,26,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.450000185519457,50.3376185423859,26.953551039843568,15.93094717907076,448.22190159200073,59.1130107216909,0,27,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.35000016912818,45.49227892448212,22.85679506950221,15.926403780714736,457.53108824120176,60.864322904031305,0,28,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.700000174343586,50.36853687683926,26.955788726113333,15.921041621248012,447.6215235730545,61.0082245884162,0,29,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,7.650000113993883,27.698218357883697,26.88017775358828,15.93094717907076,521.9646772227858,79.12487189431697,1,30,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,49.90041462934357,14.182444089700157,15.93094717907076,230.9606965582375,48.88941710698949,0,31,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.430971827631154,14.182444089700157,15.93094717907076,230.9606965582375,48.92372378965532,0,32,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.35788333703012,14.182444089700157,16.418820795978686,230.9606965582375,47.531394028905375,0,33,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.150000151246786,50.336994551326754,14.182444089700157,15.93094717907076,230.9606965582375,49.148889686565234,0,34,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.428382348640994,14.182444089700157,14.3149480916537,230.9606965582375,48.1716471690545,0,35,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.698218357883697,14.182444089700157,20.385904210516774,459.41608471098493,66.32974497961706,1,36,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,7.300000108778477,30.799447067736523,26.88269873248244,18.923065343655185,610.765300260745,88.18448440991786,1,37,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.70168193483943,14.182444089700157,17.568314420024794,389.20600908956965,62.05781412490965,1,38,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.950000178068876,50.336596673050806,26.89201145025681,11.45227814552895,444.82485274957475,61.073501088859906,0,39,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.36413671748795,14.182444089700157,15.630382169806813,230.9606965582375,49.07514894704982,0,40,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.3657288042494,14.182444089700157,15.93094717907076,230.9606965582375,48.97630755746479,0,41,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
False,True,5.950000088661909,27.698218357883697,14.182444089700157,29.790940211522408,600.0294493031289,77.30997074697528,1,42,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.350000154227018,50.41592539385484,14.182444089700157,15.90510219053142,230.96069653758343,48.84345354275798,0,43,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.38671434139062,14.182444089700157,15.934945313973511,230.9606965582375,49.71576345741573,0,44,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,50.322148806622,14.182444089700157,16.047852678320535,230.9606965582375,49.56384343183462,0,45,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,10.600000157952309,47.617887046619465,14.182444089700157,15.921041621248012,230.9606965582375,49.27783774359889,0,46,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,11.700000174343586,50.35016575377966,26.953842842921254,15.93094717907076,449.38592813468387,61.24592400524389,0,47,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
True,False,12.050000179558992,50.24611052962802,26.99476358278253,15.928636724875272,392.6873772704423,57.3841832817195,0,48,behavior,normal,aggressive,0.6,0.25,30,54,211,203,137
