success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
False,True,5.950000088661909,27.77891130629978,14.182444089700157,42.21477945701994,845.7761628167672,95.93584806374356,1,43,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.33799525216113,14.182444089700157,15.93094717907076,230.9606965582375,48.743454330891616,0,44,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.371172096485125,14.182444089700157,15.930277932401898,230.9606965582375,48.90876839833833,0,45,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,48.84697508906386,14.182444089700157,15.937857441417249,230.9606965582375,48.89691203655061,0,46,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.700000159442425,46.18552558369141,14.182444089700157,15.93094717907076,230.9606965582375,48.72575929520199,0,47,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.700000174343586,50.3546961178405,26.953374837743638,15.932154871695099,448.27467206549926,60.616565965524956,0,48,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,12.150000181049109,50.33404241930812,26.917789166986022,15.356720931794003,395.57293898215863,56.8589253672813,0,49,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.600000157952309,49.88561361750772,14.182444089700157,14.583851477679945,230.96069653758343,46.24616486230207,0,50,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,12.35000018402934,48.54723416186437,26.88360803852945,15.93094717907076,409.44189873008196,56.07486194328468,0,51,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.698218357883697,14.182444089700157,15.93094717907076,230.9606965582375,51.85256401771531,1,52,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,7.450000111013651,27.171638292227183,39.59805312424054,31.22478588064671,996.3729436690489,107.93960682383394,1,53,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.800000175833702,50.14366298090345,26.865105718854394,14.574797254520956,349.80755368396564,56.27579069456813,0,54,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.000000163912773,47.52235830426718,14.182444089700157,15.931081686873025,230.9606965582375,49.08456554237762,0,55,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.500000156462193,49.73651234567083,14.182444089700157,15.29158373013688,230.9606965582375,49.027248442782785,0,56,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.31777688983565,14.182444089700157,15.864501816798482,230.9606965582375,49.28079171748754,0,57,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,33.736734595544405,14.182444089700157,16.1408499072677,230.9606965582375,52.76218723583354,1,58,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.337826783374766,14.182444089700157,16.024000071498957,230.9606965582375,48.61719018519564,0,59,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.400000154972076,49.66743976003106,14.182444089700157,14.271162868891428,230.9606965582375,47.81979032256279,0,60,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,9.850000146776438,50.316368635491315,14.182444089700157,14.865085483115623,230.9606965582375,48.488870228757925,0,61,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.34706902040618,14.182444089700157,14.512854494612405,230.9606965582375,47.55031072387794,0,62,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,50.210472623625996,14.182444089700157,15.93094717907076,230.9606965582375,48.50983725651003,0,63,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.750000175088644,50.35151113089525,26.902126021697462,16.175010320779403,460.2950039149149,60.80500880246441,0,64,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.150000166147947,47.858560907822316,14.182444089700157,15.930915013800396,230.9606965582375,45.48292227726991,0,65,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,31.886870529651112,14.63364328015506,24.86830612220083,496.7649245913679,68.27317582818043,1,66,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.796974106015732,14.182444089700157,16.2408744347394,230.9606965582375,53.94406754230227,1,67,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.32976098314212,14.182444089700157,15.93094717907076,230.9606965582375,48.89688456090573,0,68,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.694982398504397,14.171581564273161,15.923414325104124,230.9606965582375,51.36623917465448,1,69,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,31.506091834168164,15.274752151425856,24.1297745714048,496.8097565572616,67.40689139038925,1,70,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.367528246625895,14.182444089700157,15.93143540379766,230.9606965582375,48.71672270894471,0,71,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.150000166147947,45.26284512362828,14.182444089700157,15.20792955128317,230.9606965582375,46.60576744899164,0,72,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.41544095172587,14.182444089700157,15.93094717907076,230.9606965582375,48.919810245255974,0,73,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.450000155717134,50.12217782985847,14.182444089700157,13.846286778506425,230.9606965582375,45.76629408707936,0,74,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,47.08556102668566,14.182444089700157,11.801001369263007,230.9606965582375,46.64871260380897,0,75,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,12.400000184774399,50.316982877793116,26.95389079848365,15.93094717907076,447.5672200209643,59.86224786042687,0,76,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.700000174343586,50.23187583454861,26.953551039843568,15.93094717907076,448.22190159200073,61.061268211492994,0,77,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.450000155717134,49.13011620845674,14.148715947159818,16.038157339403707,230.96154402427445,49.741820209105775,0,78,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.200000151991844,50.39580774654318,14.182444089700157,15.93094717907076,230.9606965582375,48.931983481366615,0,79,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.60000017285347,50.3740389717953,26.873327888288753,11.784798512684421,383.35093062048225,55.392091156815496,0,80,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.150000151246786,50.31769084705707,14.182444089700157,15.92461544393805,230.9606965582375,50.770404792763664,0,81,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.500000156462193,50.41386140980151,14.182444089700157,15.924496079020019,230.9606965582375,48.15668611587407,0,82,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.69991902844676,14.182444089700157,20.53170303729067,485.6340212908004,67.54182734772174,1,83,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.400000154972076,50.437435009155635,14.182444089700157,15.936169800137758,230.9606965582375,48.559429720944124,0,84,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.53002453828546,14.182444089700157,17.985175227609012,408.4882934624754,61.82580152877167,1,85,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,5.950000088661909,27.698218357883697,14.182444089700157,23.8834438519389,483.7840539963823,69.61601562043654,1,86,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,27.698218357883697,14.182444089700157,15.93094717907076,230.9606965582375,51.84140899315787,1,87,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.550000172108412,50.19774555836695,26.955329911676763,16.18765231842992,447.4440719262378,61.28700091055151,0,88,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.400000154972076,50.429146864072806,14.182444089700157,15.93094717907076,230.9606965582375,49.70648967747867,0,89,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.250000152736902,50.345940101912426,14.182444089700157,15.93094717907076,230.96069655089107,48.636563450018706,0,90,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.500000096857548,35.260196324658956,14.182444089700157,15.93094717907076,230.96069655099706,53.76504190291433,1,91,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,10.30000015348196,50.33547642332547,14.171581564273161,15.939670413999895,230.9606965582375,48.38961104179118,0,92,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.650000173598528,50.433658576403396,26.874130683761884,11.530143852675277,389.1866184337225,55.262053648135065,0,93,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.000000163912773,43.35594503050165,14.182444089700157,15.93094717907076,230.9606965582375,47.05385847568902,0,94,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,9.850000146776438,50.3583971260802,14.182444089700157,15.923545659450882,230.9606965582375,51.05511241194537,0,95,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.450000170618296,50.326740106309536,26.846146270635526,15.93094717907076,304.97131261223893,56.18259437839825,0,96,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,5.950000088661909,27.698218357883697,14.182444089700157,23.8834438519389,483.7840539963823,69.61601562043654,1,97,behavior,normal,normal,0.6,0.25,30,54,211,203,137
False,True,6.45000009611249,32.718330958562575,14.182444089700157,15.918371772709042,230.9606965582375,52.58101290395629,1,98,behavior,normal,normal,0.6,0.25,30,54,211,203,137
True,False,11.000000163912773,45.96970472905924,14.182444089700157,14.023030652061387,230.9606965582375,48.024965060165755,0,99,behavior,normal,normal,0.6,0.25,30,54,211,203,137
