episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
0,highway_merge,-520.72056131607,False,True,False,False,536,41.83176040649414,1.257360577583313,35.05139708518982,lane_departure_early_collision,3.6224582195281982,41.83176040649414,0.7182835820895522,0.07462686567164178,max_lane_offset=3.622; final_goal_distance=41.832; low_speed_ratio=0.718; high_traffic_ratio=0.075
2,highway_merge,-295.5734127904495,False,True,False,False,327,48.693580627441406,1.310899019241333,35.55989295244217,lane_departure_early_collision,2.90396785736084,48.693580627441406,0.5963302752293578,0.08868501529051988,max_lane_offset=2.904; final_goal_distance=48.694; low_speed_ratio=0.596; high_traffic_ratio=0.089
8,highway_merge,-287.5374862424515,False,True,False,False,299,47.497962951660156,1.683989405632019,34.524565637111664,lane_departure_early_collision,2.372404098510742,47.497962951660156,0.5384615384615384,0.14381270903010032,max_lane_offset=2.372; final_goal_distance=47.498; low_speed_ratio=0.538; high_traffic_ratio=0.144
12,highway_merge,-342.6634055673396,False,True,False,False,404,37.52333068847656,1.3687269687652588,45.0,lane_departure_early_collision,2.64937162399292,37.52333068847656,0.5915841584158416,0.10148514851485149,max_lane_offset=2.649; final_goal_distance=37.523; low_speed_ratio=0.592; high_traffic_ratio=0.101
16,highway_merge,-709.8321739363771,False,False,False,True,822,38.84721755981445,0.6300711631774902,45.0,lane_departure_early_collision,2.85251522064209,38.84721755981445,0.816301703163017,0.17883211678832117,max_lane_offset=2.853; final_goal_distance=38.847; low_speed_ratio=0.816; high_traffic_ratio=0.179
21,highway_merge,-689.516590711431,False,True,False,False,727,44.81734085083008,1.5783016681671143,36.28307148814201,lane_departure_early_collision,2.389955520629883,44.81734085083008,0.8225584594222833,0.14167812929848694,max_lane_offset=2.390; final_goal_distance=44.817; low_speed_ratio=0.823; high_traffic_ratio=0.142
23,highway_merge,-308.49642029877117,False,True,False,False,329,49.53820037841797,1.5029826164245605,34.86882045865059,lane_departure_early_collision,2.7313952445983887,49.53820037841797,0.5957446808510638,0.1033434650455927,max_lane_offset=2.731; final_goal_distance=49.538; low_speed_ratio=0.596; high_traffic_ratio=0.103
32,highway_merge,-244.0068821505763,False,True,False,False,254,43.60881805419922,1.4721561670303345,35.88684216141701,lane_departure_early_collision,3.071108102798462,43.60881805419922,0.42913385826771655,0.20078740157480315,max_lane_offset=3.071; final_goal_distance=43.609; low_speed_ratio=0.429; high_traffic_ratio=0.201
45,highway_merge,-187.70553706764275,False,True,False,False,198,45.31769943237305,1.4866522550582886,34.456346333026886,lane_departure_early_collision,1.9299591779708862,45.31769943237305,0.3434343434343434,0.2474747474747475,max_lane_offset=1.930; final_goal_distance=45.318; low_speed_ratio=0.343; high_traffic_ratio=0.247
53,highway_merge,-398.9110510814885,False,True,False,False,412,47.74032211303711,1.7404195070266724,34.658896028995514,lane_departure_early_collision,1.8333083391189575,47.74032211303711,0.691747572815534,0.16990291262135923,max_lane_offset=1.833; final_goal_distance=47.740; low_speed_ratio=0.692; high_traffic_ratio=0.170
56,highway_merge,-530.4970743874879,False,True,False,False,534,41.73135757446289,1.6258803606033325,34.43173974752426,lane_departure_early_collision,1.938137412071228,41.73135757446289,0.7247191011235955,0.20786516853932585,max_lane_offset=1.938; final_goal_distance=41.731; low_speed_ratio=0.725; high_traffic_ratio=0.208
63,highway_merge,-281.2501647284103,False,False,False,True,372,48.25619125366211,0.891619861125946,42.558674812316895,lane_departure_early_collision,2.8337807655334473,48.25619125366211,0.6639784946236559,0.1774193548387097,max_lane_offset=2.834; final_goal_distance=48.256; low_speed_ratio=0.664; high_traffic_ratio=0.177
66,highway_merge,-225.48723018688344,False,True,False,False,237,49.85518264770508,1.3354015350341797,35.85959494113922,lane_departure_early_collision,1.8399165868759155,49.85518264770508,0.4767932489451477,0.1940928270042194,max_lane_offset=1.840; final_goal_distance=49.855; low_speed_ratio=0.477; high_traffic_ratio=0.194
74,highway_merge,-300.58797094242163,False,False,False,True,313,64.18753814697266,1.1677874326705933,37.77455538511276,lane_departure_early_collision,1.1743837594985962,64.18753814697266,0.7507987220447284,0.14057507987220447,max_lane_offset=1.174; final_goal_distance=64.188; low_speed_ratio=0.751; high_traffic_ratio=0.141
79,highway_merge,-376.32819327208574,False,True,False,False,233,45.94329071044922,3.3307435512542725,32.42983214557171,lane_departure_early_collision,3.3307435512542725,45.94329071044922,0.4678111587982833,0.18025751072961374,max_lane_offset=3.331; final_goal_distance=45.943; low_speed_ratio=0.468; high_traffic_ratio=0.180
81,highway_merge,-148.31047626500657,False,True,False,False,169,51.87220001220703,1.3498358726501465,33.510367423295975,lane_departure_early_collision,2.36430287361145,51.87220001220703,0.35502958579881655,0.17159763313609466,max_lane_offset=2.364; final_goal_distance=51.872; low_speed_ratio=0.355; high_traffic_ratio=0.172
83,highway_merge,-287.11356837011607,False,False,False,True,326,50.14853286743164,1.0007870197296143,34.84401538968086,lane_departure_early_collision,2.0689337253570557,50.14853286743164,0.6717791411042945,0.3159509202453988,max_lane_offset=2.069; final_goal_distance=50.149; low_speed_ratio=0.672; high_traffic_ratio=0.316
85,highway_merge,-197.51855642090555,False,True,False,False,184,49.45577621459961,1.7509177923202515,32.10038177669048,lane_departure_early_collision,1.8994792699813843,49.45577621459961,0.3423913043478261,0.22282608695652173,max_lane_offset=1.899; final_goal_distance=49.456; low_speed_ratio=0.342; high_traffic_ratio=0.223
87,highway_merge,-406.85674147493785,False,True,False,False,451,47.89430236816406,1.3799597024917603,34.96942341327667,lane_departure_early_collision,2.401043653488159,47.89430236816406,0.7073170731707317,0.13303769401330376,max_lane_offset=2.401; final_goal_distance=47.894; low_speed_ratio=0.707; high_traffic_ratio=0.133
89,highway_merge,-309.8995717936087,False,True,False,False,318,42.69104766845703,1.4975786209106445,38.66968899965286,lane_departure_early_collision,2.1961116790771484,42.69104766845703,0.5943396226415094,0.27358490566037735,max_lane_offset=2.196; final_goal_distance=42.691; low_speed_ratio=0.594; high_traffic_ratio=0.274
90,highway_merge,-280.7070292543692,False,True,False,False,292,47.66717529296875,1.701751470565796,33.79973083734512,lane_departure_early_collision,2.2483694553375244,47.66717529296875,0.547945205479452,0.14726027397260275,max_lane_offset=2.248; final_goal_distance=47.667; low_speed_ratio=0.548; high_traffic_ratio=0.147
93,highway_merge,-299.11375281310575,False,True,False,False,305,42.243751525878906,1.1715134382247925,34.60528939962387,lane_departure_early_collision,2.8533384799957275,42.243751525878906,0.5180327868852459,0.07868852459016394,max_lane_offset=2.853; final_goal_distance=42.244; low_speed_ratio=0.518; high_traffic_ratio=0.079
94,highway_merge,-365.08710275336074,False,True,False,False,360,42.855491638183594,1.5582271814346313,33.39454561471939,lane_departure_early_collision,2.167161464691162,42.855491638183594,0.625,0.20555555555555555,max_lane_offset=2.167; final_goal_distance=42.855; low_speed_ratio=0.625; high_traffic_ratio=0.206
