episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,success,crashed,timed_out,stuck
60,0,-0.20158404328964946,72.39385223388672,0.005957500354630749,0.03763103485107422,31.537697911262512,56,0.0,0.011974640421166624,0.0,0.0,0.0,0.0,0.0,0.08,0.07457122468948364,0.025038178178999157,0.0,inf,inf,True,False,False,False,False,False
60,1,-0.1770197465401098,72.39385223388672,0.003097644089174168,0.03762584924697876,29.738458693027496,56,0.0,0.010583335338155921,0.0,0.0,0.0,0.0,0.0,0.08,0.07510452938079834,0.0013318818211555481,0.0,inf,inf,True,False,False,False,False,False
60,2,-0.17629654080108276,72.39385223388672,0.0061695706704335725,0.03755024075508118,29.91517536342144,56,0.0,0.010662712757145063,0.0,0.0,0.0,0.0,0.0,0.08,0.0753178294301033,0.0003159986138343811,0.0,inf,inf,True,False,False,False,False,False
60,3,-0.17603631218495946,72.39385223388672,0.006532744378389114,0.037457436323165894,29.867957085371017,56,0.0,0.010623978040844022,0.0,0.0,0.0,0.0,0.0,0.08,0.07527624219655991,0.000136091947555542,0.0,inf,inf,True,False,False,False,False,False
60,4,-0.1760347643925232,72.39385223388672,0.005769429528834661,0.037370726466178894,29.83436442911625,56,0.0,0.010631381795497693,0.0,0.0,0.0,0.0,0.0,0.08,0.07526574277877808,0.00013763981824740768,0.0,inf,inf,True,False,False,False,False,False
60,5,-0.17596067834827575,72.39385986328125,0.004675963553913256,0.03729839622974396,29.821528047323227,56,-7.62939453125e-06,0.010617643005638278,0.0,0.0,0.0,0.0,0.0,0.08,0.0752176998257637,0.00011770612234249711,0.0,inf,inf,True,False,False,False,False,False
60,6,-0.17593712032746403,72.39385986328125,0.0035943753029868144,0.03724163770675659,29.795120358467102,56,0.0,0.010630862603866193,0.0,0.0,0.0,0.0,0.0,0.08,0.075180233836174,0.00012602388742379844,0.0,inf,inf,True,False,False,False,False,False
60,7,-0.1758446733696131,72.39385986328125,0.0026608391499381772,0.03719894587993622,29.787189066410065,56,0.0,0.010618136440005704,0.0,0.0,0.0,0.0,0.0,0.08,0.07511725103855132,0.0001092858910560608,0.0,inf,inf,True,False,False,False,False,False
60,8,-0.1758196503165387,72.39385986328125,0.0008681404708826005,0.03718571364879608,29.765418246388435,56,0.0,0.01063148727679852,0.0,0.0,0.0,0.0,0.0,0.08,0.07506630796194076,0.00012185507779940963,0.0,inf,inf,True,False,False,False,False,False
60,9,-0.17569742720457032,72.39385986328125,0.0011767891909189514,0.03717014193534851,29.763552770018578,56,0.0,0.010618772498092203,0.0,0.0,0.0,0.0,0.0,0.08,0.07498082047700881,9.783422946929933e-05,0.0,inf,inf,True,False,False,False,False,False
60,10,-0.17016851814538952,72.38903045654297,2.079034531095206,0.03726111352443695,29.74085457623005,56,0.00482940673828125,0.00994841005355829,0.0,0.0,0.0,0.0,0.0,0.08,0.07492771273851395,0.00012180209159851074,0.0,29.267194747924805,46.46652587279096,True,False,False,False,False,False
60,11,-0.15708143759807316,72.3694839477539,4.676834086615838,0.03752420097589493,29.468470886349678,56,0.0195465087890625,0.009538303426557449,0.0,0.0,0.0,0.0,0.0,0.08,0.07632859534025192,0.0007610476203262805,0.0,29.21448516845703,21.542021376514032,True,False,False,False,False,False
60,12,-0.06715180645730319,72.33876037597656,6.567614943646762,0.03783406317234039,29.162544161081314,56,0.03072357177734375,0.008720236244015106,0.0,0.0,0.0,0.0,0.0,0.0,0.07817074012756349,0.0009844018630683423,0.0,29.13265037536621,15.416531788574655,True,False,False,False,False,False
60,13,-0.058577943042913354,72.29920196533203,8.058229026200518,0.03819085285067558,28.995840847492218,56,0.03955841064453125,0.008068950668970032,0.0,0.0,0.0,0.0,0.0,0.0,0.07941414827108383,0.0006532547473907471,0.0,29.027263641357422,12.525411636192072,True,False,False,False,False,False
60,14,-1.0521513372307119,72.25308990478516,9.253654416249256,0.21359236538410187,28.867543414235115,56,0.046112060546875,0.007509495947643763,0.0,0.0,0.0,0.0,0.0,0.0,0.0802922242283821,0.0004616776015609502,-1.0,28.903032302856445,10.846622793957648,True,False,False,False,False,False
60,15,-1.046672617986398,72.20138549804688,10.307432587527746,0.21348576247692108,28.77954952418804,56,0.05170440673828125,0.007038197720023157,0.0,0.0,0.0,0.0,0.0,0.0,0.08095334845781327,0.00038547854684293267,-1.0,28.762039184570312,9.66992132235263,True,False,False,False,False,False
60,16,-1.0419744204435324,72.14463806152344,11.349109818093302,0.09244781732559204,28.606684505939484,56,0.0567474365234375,0.006573173249495584,0.0,0.0,0.0,0.0,0.0,0.0,0.08161805838346481,0.0005306253340095281,-1.0,28.604793548583984,8.716091502353464,True,False,False,False,False,False
60,17,-1.0514422491737043,72.08319091796875,12.335291164406259,0.04126778244972229,28.412774205207825,56,0.0614471435546875,0.006180954092976743,0.0,0.013741423676333043,0.0,0.0,0.0,0.0,0.0823240070939064,0.0006430078651756048,-1.0,28.43169593811035,7.95014783129106,True,False,False,False,False,False
60,18,-1.1189437478575441,72.01771545410156,13.258499210590102,0.04093306139111519,28.244632557034492,56,0.0654754638671875,0.005822284250867374,0.0,0.08503573138507328,0.0,0.0,0.0,0.0,0.08297617596387863,0.0005850201249122619,-1.0,28.2441463470459,7.330601944001692,True,False,False,False,False,False
60,19,-1.1932411776494918,71.94697570800781,14.104998795248672,0.0362304262816906,28.142502084374428,56,0.07073974609375,0.00663680401508755,0.0,0.16338436801227055,0.0,0.0,0.0,0.0,0.08349776560068131,0.00046198611520230766,-1.0,28.046710968017578,6.860441647619674,True,False,False,False,False,False
60,20,-1.2624772497324999,71.87324523925781,14.938856487082425,0.03303658217191696,28.000250458717346,56,0.07373046875,0.0067645122815811025,0.0,0.23575098712237796,0.0,0.0,0.0,0.0,0.08332114309072494,0.0003710759878158569,-1.0,27.834936141967773,6.42323028312719,True,False,False,False,False,False
60,21,-1.3267259894872447,71.79672241210938,15.756441918230784,0.03314656391739845,27.790129892528057,56,0.0765228271484375,0.004904222126730041,0.0,0.30339520175250495,0.0,0.0,0.0,0.0,0.08426643377542496,0.0006829589810222387,-1.0,27.609058380126953,6.025672521381366,True,False,False,False,False,False
60,22,-1.3803134356137436,71.71670532226562,16.5505605031966,0.03628699108958244,27.737282998859882,56,0.08001708984375,0.004303183238045413,0.0,0.3610920210579249,0.0,0.0,0.0,0.0,0.08458013582229615,0.0003551853392273188,-1.0,27.36971092224121,5.675595523554261,True,False,False,False,False,False
60,23,0.026120348128351963,71.63135528564453,17.166200300960607,0.03891311213374138,27.668793462216854,56,0.08535003662109375,0.015645161059280613,0.0,0.44830467898639165,0.0,0.0,0.0,0.0,0.08491426485776901,0.0003655835893005132,0.5,inf,inf,False,True,False,False,False,False
60,24,0.07997663770789261,71.5420150756836,17.281687646477838,0.03889397904276848,27.663773372769356,56,0.0893402099609375,0.015829263014306816,0.0,0.3986466665962549,0.0,0.0,0.0,0.0,0.08439042806625366,0.0004972145762294531,0.5,inf,inf,False,True,False,False,False,False
60,25,0.05235335613268378,71.4504165649414,17.026181009632037,0.035137590020895004,27.894910722970963,56,0.0915985107421875,0.016741477818216985,0.0,0.4280835409859034,0.0,0.0,0.0,0.0,0.0839091489315033,0.0005109868738800287,0.5,inf,inf,False,True,False,False,False,False
60,26,0.03870356301424766,71.35789489746094,16.597909650206283,0.02764950320124626,27.902690805494785,56,0.09252166748046875,0.01763682810515175,0.0,0.4426833410957667,0.0,0.0,0.0,0.0,0.08314100295305252,0.00035693231225013733,0.5,inf,inf,False,True,False,False,False,False
