episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
84,0,-0.10070148453532352,72.39385223388672,0.005963767507859838,0.03763081133365631,24.518196657299995,56,0.0,0.010701484535323517,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.404891661061227,True,False,0,False,False,False,False
84,1,-0.10257907284508255,72.39385223388672,0.003116584640500858,0.037624940276145935,21.557103199884295,56,0.0,0.012579072845082561,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,5.009949574327764,True,False,0,False,False,False,False
84,2,-0.1036290185051991,72.39385223388672,0.006172519822879147,0.03754948079586029,28.68821829557419,56,0.0,0.013629018505199101,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.764611621651717,True,False,0,False,False,False,False
84,3,-0.10328407024571849,72.39385223388672,0.006528117371974178,0.037456706166267395,28.469778522849083,56,0.0,0.0132840702457185,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.7934963179752903,True,False,0,False,False,False,False
84,4,-0.10131872512890595,72.39385986328125,0.0057758988827925975,0.03737004101276398,28.3185663074255,56,-7.62939453125e-06,0.011311095734374707,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.813752392248791,True,False,0,False,False,False,False
84,5,-0.10038868719287528,72.39385986328125,0.004664374208040241,0.03729785978794098,28.393016383051872,56,0.0,0.010388687192875284,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8037522517144913,True,False,0,False,False,False,False
84,6,-0.10027909981510212,72.39385986328125,0.0035814068862771594,0.037241220474243164,28.381803408265114,56,0.0,0.010279099815102121,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.805255023665943,True,False,0,False,False,False,False
84,7,-0.10027861319890362,72.39385986328125,0.002665656484880679,0.03719864785671234,28.37682120501995,56,0.0,0.010278613198903627,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8059231236546838,True,False,0,False,False,False,False
84,8,-0.10026516573828474,72.39385986328125,0.000866623162734203,0.03718544542789459,28.374505788087845,56,0.0,0.010265165738284749,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.806233694661933,True,False,0,False,False,False,False
84,9,-0.10026863247690397,72.39385986328125,0.001169594740943165,0.0371699184179306,28.383379206061363,56,0.0,0.01026863247690397,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8050437622640874,True,False,0,False,False,False,False
84,10,-0.09448437678196261,72.38876342773438,2.0770844853451527,0.03726089745759964,28.397008180618286,56,0.005096435546875,0.009580812328837623,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,51.995959125395636,3.8032175542250566,True,False,0,False,False,False,False
84,11,-0.07821062628010533,72.36763000488281,4.610071001064101,0.037518471479415894,28.362325206398964,56,0.0211334228515625,0.009344049131667842,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,23.42697107594901,3.807868332869746,True,False,0,False,False,False,False
84,12,0.01512757372800175,72.33415222167969,6.516664309610827,0.037805501371622086,28.318282663822174,56,0.033477783203125,0.00835020947512325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,16.57289601993473,3.8137905918276127,True,False,0,False,False,False,False
84,13,0.02514341040512922,72.29119110107422,8.019687915176242,0.03814919292926788,28.31555351614952,56,0.04296112060546875,0.007817710200339527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,13.466858204746808,3.8141581777097584,True,False,0,False,False,False,False
