success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
True,False,7.250000108033419,29.68573389108283,26.932025371625702,20.017728805692087,468.82876897194564,76.05497298482496,0,39,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.200000107288361,29.710388630420436,26.880602143572894,16.952430725469043,391.0448668712268,65.0912568563566,0,40,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.350000109523535,29.755526746140944,26.880822757953904,16.952430725469043,391.76179456668046,65.07234858268535,0,41,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.900000102818012,29.949403457328135,27.01286365518129,16.952430725469043,626.8129240910694,78.12773618882923,0,42,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.900000087916851,29.347196736719503,15.506093411366823,16.952430725469043,167.9305220056376,54.407655165628974,0,43,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.800000101327896,29.703343599418776,26.917177741828997,16.952430725469043,606.7248609599236,80.37831909218845,0,44,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.700000070035458,26.010516821424478,111.45034063478106,16.952430725469043,2066.6120687733587,230.06051956137327,1,45,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.200000107288361,29.8438820493425,26.9538495203989,16.952430725469043,449.88162338518316,73.64761595844514,0,46,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.550000067800283,26.002542343947876,126.73182188801461,16.952430725469043,2492.0396599673186,280.2976727041913,1,47,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.550000097602606,29.787830994519442,26.998500457478134,16.952430725469043,571.7691905439405,81.63617513727512,0,48,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.950000088661909,29.681734440323023,15.255419931226026,16.952430725469043,219.15951639472968,54.532200732899426,0,49,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.95000010356307,29.747642307716223,26.86378020148123,16.952430725469043,501.5939152896848,73.59444080117316,0,50,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.800000101327896,29.587143265574934,26.883146765532675,16.952430725469043,603.1975435397504,80.44591489875233,0,51,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.2500000931322575,29.39369407337682,26.869038157377414,16.952430725469043,539.1323854203564,79.328544142176,0,52,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.050000105053186,29.988166980970313,26.972095971083185,16.952430725469043,397.31777614398965,72.42775797848654,0,53,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,False,60.00000089406967,26.06105439111644,26.914633245991528,16.952430725469043,421.1612666727921,20.923757777170167,0,54,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.400000110268593,29.575296379273855,26.881396746169678,16.952430725469043,395.8251848765929,65.93043893300461,0,55,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.300000108778477,29.81749721591187,26.967148009654043,16.952430725469043,407.05833669469735,70.40116776925777,0,56,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,8.450000125914812,29.942476629590182,26.954020408582274,16.952430725469043,449.81384550461274,65.70920607598033,0,57,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.350000094622374,29.851403523652728,26.998706801049735,16.952430725469238,571.9678727035025,85.50279554217896,0,58,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.100000090897083,29.575499890320526,15.255419931226026,16.952430725469043,219.15951639472968,55.54315505063605,0,59,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.550000067800283,26.151639967147812,112.71878852900922,16.952430725469043,2201.362208223241,249.1655261469611,1,60,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.400000110268593,29.665540904410598,26.898688533081742,16.952430725469043,480.11242426791114,70.71999229040611,0,61,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.400000110268593,29.744411956473996,26.887418581579563,16.952430725469043,434.8281044949868,67.87237661829676,0,62,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.900000087916851,29.342684695238447,15.1482658840364,20.017728805692087,168.04654240983507,53.74260286503983,0,63,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.950000088661909,29.466084744966082,15.255419931226026,16.952430725469043,219.15951639472968,53.712364193186076,0,64,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,8.050000119954348,30.07576435770613,26.99334861794723,16.952430725469043,394.6026766553332,62.93187305895519,0,65,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.000000089406967,29.554082123742376,15.506093411366823,16.952430725469043,167.9305220056376,52.48639002881789,0,66,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.200000092387199,29.366122326613773,26.90180423716515,16.952430725469043,533.2047745451704,83.35694891118516,0,67,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.750000100582838,29.831120928990686,26.897841888405132,16.952430725469043,601.8460539456064,80.86716004451564,0,68,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.500000067055225,26.06105439111644,151.8752514551544,16.952430725469043,2984.3395256379004,335.3092728154235,1,69,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.100000090897083,29.46800109055492,15.255419931226026,16.952430725469043,219.15951639472968,51.498715052304924,0,70,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.550000067800283,26.063623873697697,134.95109477082246,16.952430725469043,2646.3380508364003,297.2921118418634,1,71,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.45000009611249,29.873361756713383,27.05585834504192,16.952430725469043,550.979174823258,77.21603964823528,0,72,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.900000102818012,29.921975726668826,26.97101927706193,16.952430725469043,639.3900244663378,82.37580745419001,0,73,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.950000088661909,29.932340062334628,15.255419931226026,16.952430725469043,219.15951639472968,58.34666202713964,0,74,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.900000087916851,29.340992757441573,15.506093411366823,16.952430725469043,167.9305220056376,54.25186199984905,0,75,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.500000067055225,26.06105439111644,110.789625340798,16.952430725469043,2187.3302820507934,248.15564956003928,1,76,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.250000108033419,29.517918180193824,26.971108258185104,16.952430725469043,397.0497836954569,66.98715406266746,0,77,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.450000066310167,26.010516821424478,101.25366404302694,16.952430725469043,1948.277690119129,223.64687509003417,1,78,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,8.00000011920929,29.885600838607335,26.916486089698637,16.952430725469043,402.3867110003354,63.567168631654525,0,79,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.950000088661909,29.539696161829276,15.506093411366823,16.952430725469043,167.9305220056376,55.19902252387105,0,80,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,False,60.00000089406967,26.06105439111644,26.86613005299363,16.952430725469043,385.3868028321933,20.181141879372987,0,81,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.350000109523535,29.62554755865262,26.897322494004165,16.952430725469043,469.74052771274535,71.48953804053716,0,82,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.050000105053186,29.890273368627202,26.97101927706193,16.952430725469043,397.87071750255046,71.42984239615367,0,83,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,5.650000084191561,26.06105439111644,79.62811231795405,16.952430725469043,1526.8152962455804,168.1140635164434,1,84,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.800000071525574,29.54351290967239,126.30417113612728,62.04747199863526,2812.2293360162193,306.250070439235,1,85,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.400000095367432,29.62896455602523,26.9987275334411,16.952430725469043,571.9476459733625,84.72944335696462,0,86,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.200000092387199,29.366122326613773,26.90180423716515,16.952430725469043,533.2047745451704,83.35694891118516,0,87,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.650000099092722,29.69151678928635,27.01286365518129,16.952430725469043,578.7713796386909,79.01156294318788,0,88,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.550000097602606,29.787830994519442,26.998500457478134,16.952430725469043,571.7691905439405,81.63617513715792,0,89,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.000000089406967,29.63121066228478,15.255419931226026,16.952430725469043,219.15951639472968,54.19845910318004,0,90,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,6.45000009611249,29.719209481259135,26.83942911336262,16.952430725469043,543.9015486162212,75.78509582675832,0,91,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.500000067055225,26.05683598671443,93.09631489104108,16.952430725469043,1333.748449904453,160.8966010974465,1,92,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.050000105053186,29.882939331940182,26.86613005299363,16.952430725469043,516.6380190886332,73.50359218414562,0,93,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.900000087916851,29.752981427575634,15.506093411366823,16.952430725469043,167.9305220056376,54.3584030075121,0,94,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.000000104308128,29.771702898295917,26.857318128762028,16.952430725469043,460.56318943642987,73.07477828029744,0,95,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,5.950000088661909,29.907681904921773,15.290721283764123,16.952430725469238,219.210322149602,54.87898134973292,0,96,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.000000104308128,29.463327050981636,26.972662657595922,16.952430725469043,395.3390095122112,71.55834102315818,0,97,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
False,True,4.450000066310167,26.010516821424478,100.41525666580864,16.952430725469043,1945.959183623074,223.39441481139477,1,98,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
True,False,7.250000108033419,29.492529772526602,26.91719329991463,16.952430725469043,398.95827784236513,66.58649927452538,0,99,behavior,aggressive,aggressive,1.8,0.35,30,224,83,173,227
