success,crashed,time_s,max_speed_kmh,max_a_long_mps2,max_a_lat_mps2,max_jerk_mps3,rms_jerk_mps3,n_collisions,episode,agent,behavior,traffic_profile,mean_headway,burst_prob,n_oncoming,ego_spawn,ego_dest,oncoming_anchor,oncoming_dest
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.99230447811129,0,28,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.7356628951917,14.82858850778304,10.221166783465174,227.71279730281145,54.70441441148267,0,29,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.2500000931322575,29.39090106183719,26.8687080659956,10.220618429470735,539.8125529554067,79.5326636308611,0,30,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,31,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.53128957231072,0,32,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,33,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.250000108033419,29.86889639991584,26.934697245934483,8.906270510313302,450.2135046802651,77.76011787089739,0,34,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.750000070780516,29.999538186905024,83.24078937355743,38.96232109816959,1903.1524453190243,212.50441432538358,1,35,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.150000091642141,29.368771592086357,14.757892746334058,10.293961653194252,227.59712782412862,51.70360896958792,0,36,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.488022887656882,14.82858850778304,11.419364873007702,227.71279730281145,54.65538802301979,0,37,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.62397881446207,14.82858850778304,10.476448776114061,227.71279730281145,54.01097158249822,0,38,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.307111711374674,14.82858850778304,11.988437495436708,227.71279730281145,52.74836982820678,0,39,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.436852573161232,14.82858850778304,10.787234821909255,227.71279730281145,53.63772587850345,0,40,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,41,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,42,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.1500001065433025,29.639665366027895,26.954837019518962,10.106393973282243,449.6983334097322,72.37672684257016,0,43,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.400000095367432,29.693820921037748,26.835405899627506,9.042770174187723,541.9381089128093,77.1211295619709,0,44,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.47636129995852,14.82858850778304,10.820995699769803,227.71279730281145,53.60725417809723,0,45,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,46,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.000000104308128,29.479436966852283,26.97232393414043,10.052385502108695,395.35880759849215,71.70862589850833,0,47,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.83469072181842,14.82858850778304,10.274225413371612,227.71279730281145,54.73079497617039,0,48,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,49,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.333004714352587,14.82858850778304,11.696185586806653,227.71279730281145,54.27003919846422,0,50,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.45000009611249,29.614694993247976,26.809374552736003,8.990231941073976,553.8568816583211,77.56185686879601,0,51,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.500000067055225,26.05594759376804,124.18188994408712,9.743289108323694,2441.4024000793866,275.8483114468321,1,52,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.500000067055225,26.055876387142696,144.09673759692043,9.254152454427143,2833.594534987678,318.685963604672,1,53,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.800000101327896,29.84908038341512,26.898811711771636,9.208147903077846,602.9471997362523,80.06297240037237,0,54,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.76386888291069,14.82858850778304,11.449044789833776,227.71279730281145,54.55846302717215,0,55,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.866509338927738,14.82858850778304,10.28265629982416,227.71279730281145,55.58485619726024,0,56,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.4697713678926,14.82858850778304,10.817159109510822,227.71279730281145,53.64049717119041,0,57,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.847705055597107,14.82858850778304,10.30507334902988,227.71279730281145,54.72097633940943,0,58,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.150000091642141,29.377970896946557,14.79241109087189,9.719547182166945,227.66916991295926,52.39343878883271,0,59,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.700000070035458,27.207240209942903,158.66051998798832,45.39168210341258,3285.242632116705,360.300466365093,1,60,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.550000097602606,29.889251116899462,26.94555266084679,8.820138726235937,571.0709218570089,80.08922442645522,0,61,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.2500000931322575,29.39090106183719,26.8687080659956,10.220618429470735,539.8125529554067,79.5242260727593,0,62,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.1000001057982445,29.62677585276999,26.95370745382268,9.853467164090828,449.8401902074938,72.52868443549828,0,63,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.1000001057982445,29.693939599094783,26.862631931090778,10.658704019019499,363.3266218585295,67.16596002010077,0,64,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.881086192033536,14.82858850778304,10.318218117556949,227.71279730281145,55.63893170439346,0,65,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.871787069552525,14.82858850778304,10.31244622115666,227.71279730281145,54.80706939912672,0,66,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.560049301300747,14.82858850778304,10.816007011636298,227.71279730281145,54.46382738224502,0,67,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,False,60.00000089406967,26.055876387142696,26.934846186043927,7.219165138123387,451.60377071882795,22.91935888668788,0,68,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.500000067055225,26.089198657871936,178.92432882481575,7.21378461339501,3503.018396480719,392.8045929259942,1,69,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.400000095367432,29.607020898207143,26.980055375709345,10.738332922896909,561.1920882908075,85.41035361905514,0,70,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,6.150000091642141,26.132334203444795,41.9192954452924,20.05400792687319,1041.7523132726171,123.88801879054178,1,71,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.436852573161232,14.82858850778304,10.787234821909255,227.71279730281145,53.63772587850345,0,72,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,73,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.550000067800283,26.055876387142696,92.2880077222647,8.810053343925357,1783.3775313260423,203.58383036685242,1,74,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.250000108033419,29.896361550499076,26.93515523817459,8.850923970757751,450.14733639361214,74.33259136837697,0,75,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.45000009611249,29.566758015430437,26.977476881903986,10.088200553034007,564.8826502652214,83.25491822560471,0,76,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.100000090897083,29.624396722276227,14.82858850778304,9.807599932772346,227.71279730281145,52.585665692946975,0,77,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.1000001057982445,29.74239062778607,27.013767601856454,7.991535900679046,405.5344234407927,67.71349418872397,0,78,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.6500000692903996,28.998182354404186,88.22512500777457,34.54073158308046,1929.7074709313117,217.26555322708796,1,79,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.700000070035458,29.72164551214576,86.63760828112113,38.18890629608959,1957.6531649672202,218.96200718865785,1,80,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.3000000938773155,29.674437071017262,26.871486333327006,10.187820336007022,532.8815421982708,78.614915716214,0,81,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.400000110268593,29.796492974757804,26.866599373525823,8.214012960524654,388.5849001741747,63.641429419176454,0,82,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.600000098347664,30.07159113423738,26.90815821117158,8.982875673990598,573.3056130115963,77.19897218580614,0,83,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.438164918430232,14.82858850778304,11.531720084635209,227.71279730281145,53.431596386229565,0,84,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.868082031559563,14.82858850778304,10.311279644490202,227.71279730281145,54.801219296768274,0,85,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.6000000685453415,28.23215667597371,123.2378505477446,43.70971786236402,2605.833674697885,290.810738900138,1,86,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.000000089406967,29.622918448119485,14.82858850778304,10.67940629895397,227.71279730281145,53.9184508685486,0,87,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.844611997344863,14.82858850778304,10.28013659177633,227.71279730281145,54.007194982220284,0,88,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.95345728272376,14.82858850778304,10.25134812393904,227.71279730281145,53.18003411805261,0,89,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,90,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,91,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.889720866615445,14.82858850778304,10.301512108458013,227.71279730281145,54.60944797918503,0,92,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.550000112503767,29.820416219806557,26.953029356233134,9.054574743337907,451.7146966496596,73.31474479622786,0,93,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.3000000938773155,29.617257714806836,22.859430623533704,9.60015173199933,441.6371989592513,75.31911996438727,0,94,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,6.2500000931322575,29.377971290371036,26.910118786197593,10.214747093554198,523.7186453835925,82.58936133793648,0,95,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.872649855276332,14.82858850778304,10.309913054991268,227.71279730281145,54.976645950201615,0,96,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,5.950000088661909,29.87114690636946,14.82858850778304,10.312181628337411,227.71279730281145,54.80431351211387,0,97,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
True,False,7.1500001065433025,29.65576103825124,26.900186965820954,9.666615465187146,491.5797523998304,73.09349925129928,0,98,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
False,True,4.550000067800283,26.06192403088814,114.28362558882353,8.319425565643286,2229.60340629287,252.12283126645875,1,99,behavior,aggressive,normal,1.0,0.25,30,224,83,173,227
