episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,success,crashed,timed_out,stuck
14,0,-0.21562442219699812,72.39385223388672,0.0059575293345252335,0.03763103485107422,25.151512138545513,56,0.0,0.010137898565451867,0.0,0.0,0.0,0.0,0.0,0.08,0.08181083965301514,0.033675683978531094,0.0,inf,inf,False,False,False,False
14,1,-0.18447547257832858,72.39385223388672,0.00310060703249143,0.03762592375278473,26.444937027990818,56,0.0,0.010975431510728295,0.0,0.0,0.0,0.0,0.0,0.08,0.07920865869522095,0.0042913823723793034,0.0,inf,inf,False,False,False,False
14,2,-0.18044216966412924,72.39385223388672,0.0061715431150577,0.037550315260887146,25.87316047400236,56,0.0,0.010124379041306284,0.0,0.0,0.0,0.0,0.0,0.08,0.07972420024871826,0.0005935903741046786,0.0,inf,inf,False,False,False,False
14,3,-0.1797300643763757,72.39385223388672,0.0065396219666853765,0.03745754063129425,25.819598101079464,56,0.0,0.009719980338706703,0.0,0.0,0.0,0.0,0.0,0.08,0.07977458900213241,0.00023549503553658722,0.0,inf,inf,False,False,False,False
14,4,-0.17980962371000994,72.39385223388672,0.00576776599598765,0.03737080097198486,25.643784999847412,56,0.0,0.009551322605590976,0.0,0.0,0.0,0.0,0.0,0.08,0.07999222075939179,0.0002660803450271487,0.0,inf,inf,False,False,False,False
14,5,-0.17998090638799855,72.39385986328125,0.004672443803029264,0.037298545241355896,25.495155416429043,56,-7.62939453125e-06,0.009549328859171643,0.0,0.0,0.0,0.0,0.0,0.08,0.08017736899852752,0.0002465791357681155,0.0,inf,inf,False,False,False,False
14,6,-0.18012618870506286,72.39385986328125,0.003593184028641974,0.03724171221256256,25.3409743309021,56,0.0,0.009508033608405264,0.0,0.0,0.0,0.0,0.0,0.08,0.08036505073308944,0.0002531043635681272,0.0,inf,inf,False,False,False,False
14,7,-0.1802757371807726,72.39385986328125,0.002661130128255303,0.03719902038574219,25.188632737845182,56,0.0,0.009478825930904032,0.0,0.0,0.0,0.0,0.0,0.08,0.08054398220777513,0.00025292904209345577,0.0,29.27686309814453,489.15493560527455,False,False,False,False
14,8,-0.2013052568472372,72.39385986328125,0.0008727909783725895,0.03718574345111847,32.25131168961525,56,0.0,0.013673343319390874,0.0,0.0,0.0,0.0,0.0,0.08,0.07518762010335922,0.022444293424487113,0.0,29.273828506469727,480.41486793339647,False,False,False,False
14,9,-0.180862314217476,72.39385986328125,0.0011728441328384214,0.03717018663883209,28.980406746268272,56,0.0,0.011209543154327054,0.0,0.0,0.0,0.0,0.0,0.08,0.07581779414415359,0.00383497691899538,0.0,29.27079200744629,472.2850988518714,False,False,False,False
14,10,-0.17247623190410843,72.38900756835938,2.0788513290760426,0.03726096823811531,29.33523617684841,56,0.004852294921875,0.01005459326073933,0.0,0.0,0.0,0.0,0.0,0.08,0.07666375356912612,0.0006101799961179494,0.0,29.25556755065918,45.48874975278205,False,False,False,False
14,11,-0.1587570851035134,72.36940002441406,4.680897820825526,0.03752018138766289,28.92665594816208,56,0.0196075439453125,0.009301260925801214,0.0,0.0,0.0,0.0,0.0,0.08,0.07822305297851562,0.000840315144509077,0.0,29.201515197753906,21.303794676557413,False,False,False,False
14,12,-0.09752786554357011,72.3385009765625,6.617301340190967,0.03781436011195183,28.56236033141613,56,0.0308990478515625,0.008431757387092245,0.0,0.028855639695411384,0.0,0.0,0.0,0.0,0.08013610637187958,0.0010034099407494068,0.0,29.117116928100586,15.155951081660314,False,False,False,False
