episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,success,crashed,timed_out,stuck
73,0,-0.2014503854918811,72.39385223388672,0.0,0.037520453333854675,26.990110091865063,56,0.0,0.00899670336395502,0.0,0.0,0.0,0.0,0.0,0.08,0.07366980963945388,0.028783872488472195,0.0,inf,inf,False,False,False,False
73,1,-0.17591364364026196,72.39385223388672,0.005955429428695277,0.0376310795545578,27.870301455259323,56,0.0,0.011123128858190815,0.0,0.0,0.0,0.0,0.0,0.08,0.07082527565956116,0.003965239122509956,0.0,inf,inf,False,False,False,False
73,2,-0.17252055448206924,72.39385223388672,0.003100468586130505,0.03762592375278473,27.385914959013462,56,0.0,0.010365108101692383,0.0,0.0,0.0,0.0,0.0,0.08,0.07153303986787796,0.0006224065124988556,0.0,inf,inf,False,False,False,False
73,3,-0.19112993325250938,72.39385223388672,0.006173373532560548,0.037550315260887146,32.948647141456604,56,0.0,0.012880748197015037,0.0,0.0,0.0,0.0,0.0,0.08,0.0709671038389206,0.017282081216573715,0.0,inf,inf,False,False,False,False
73,4,-0.17640061622971295,72.39385223388672,0.0065267387331542515,0.03745746612548828,30.282464995980263,56,0.0,0.010985161670684779,0.0,0.0,0.0,0.0,0.0,0.08,0.07209782487154008,0.0033176296874880785,0.0,inf,inf,False,False,False,False
73,5,-0.1740502280721613,72.39385223388672,0.005768420681926453,0.03737068176269531,30.63598081469536,56,0.0,0.010869500322098343,0.0,0.0,0.0,0.0,0.0,0.08,0.07268493813276292,0.0004957896173000335,0.0,inf,inf,False,False,False,False
73,6,-0.17360156201600807,72.39385986328125,0.0046774230871214195,0.03729844093322754,30.532537400722504,56,-7.62939453125e-06,0.010598899475361785,0.0,0.0,0.0,0.0,0.0,0.08,0.07283976757526398,0.00015526557085104287,0.0,inf,inf,False,False,False,False
73,7,-0.1736166642568775,72.39385986328125,0.0035880148171955647,0.03724159300327301,30.511952117085457,56,0.0,0.010566313797119274,0.0,0.0,0.0,0.0,0.0,0.08,0.07292335826158523,0.0001269921981729567,0.0,inf,inf,False,False,False,False
73,8,-0.17374740777058575,72.39385986328125,0.0026599310046064575,0.03719891607761383,30.45923464000225,56,0.0,0.010576456909636472,0.0,0.0,0.0,0.0,0.0,0.08,0.07302543145418168,0.00014551940676756206,0.0,inf,inf,False,False,False,False
73,9,-0.17376229904273477,72.39385986328125,0.0008675665702368886,0.03718563914299011,30.436822772026062,56,0.0,0.01054975260592017,0.0,0.0,0.0,0.0,0.0,0.08,0.07308712655305863,0.000125419883755967,0.0,29.278562545776367,700.761470533689,False,False,False,False
73,10,-0.1738218522425899,72.39385986328125,0.0011717306442315136,0.03717011213302612,30.396182611584663,56,0.0,0.010555822766634582,0.0,0.0,0.0,0.0,0.0,0.08,0.07314000278711319,0.00012602668884210288,0.0,29.276500701904297,694.1189473427609,False,False,False,False
73,11,-0.16834333203385252,72.38899993896484,2.0788682524122013,0.03726104646921158,30.366849973797798,56,0.00485992431640625,0.009865353238085666,0.0,0.0,0.0,0.0,0.0,0.08,0.07320688772201539,0.00013101539015769958,0.0,29.262422561645508,47.04336185718094,False,False,False,False
73,12,-0.1555001218300687,72.36925506591797,4.672964421920058,0.037517424672842026,29.9708204716444,56,0.019744873046875,0.009528431097082936,0.0,0.0,0.0,0.0,0.0,0.08,0.07481142228841782,0.0009051414914429187,0.0,29.209491729736328,21.72402531483513,False,False,False,False
73,13,-0.06597146446961705,72.3382797241211,6.473431685312292,0.03778534755110741,29.51053597033024,56,0.030975341796875,0.0087565798792595,0.0,0.0,0.0,0.0,0.0,0.0,0.07691897732019425,0.0012712490670382976,0.0,29.128293991088867,15.715644828998524,False,False,False,False
73,14,-0.057703077786836435,72.29871368408203,7.967606883724291,0.038051117211580276,29.225570037961006,56,0.0395660400390625,0.008002987110290342,0.0,0.0,0.0,0.0,0.0,0.0,0.07842117190361023,0.0008449588119983672,0.0,29.023578643798828,12.737787666623138,False,False,False,False
73,15,-1.0513361054362262,72.25255584716797,9.199673339306154,0.2136233150959015,29.007688835263252,56,0.0461578369140625,0.007333323151012647,0.0,0.0,0.0,0.0,0.0,0.0,0.07950967353582383,0.0006509456634521484,-1.0,28.900104522705078,10.980908667525638,False,False,False,False
73,16,-1.0459761020019,72.20064544677734,10.27614949104313,0.2135094255208969,28.807192370295525,56,0.051910400390625,0.006879363892534959,0.0,0.0,0.0,0.0,0.0,0.0,0.08046365970373154,0.0005434787962585688,-1.0,28.759891510009766,9.774377069234408,False,False,False,False
73,17,-1.0410696385056333,72.14349365234375,11.329917579723363,0.0950247272849083,28.646923005580902,56,0.05715179443359375,0.006449310019667624,0.0,0.0,0.0,0.0,0.0,0.0,0.08126876020431519,0.0005033627152442932,-1.0,28.60371971130371,8.800951482003056,False,False,False,False
73,18,-1.0366268154446916,72.08152770996094,12.323553188998543,0.04009820893406868,28.46888668835163,56,0.0619659423828125,0.006034369177086801,0.0,0.0,0.0,0.0,0.0,0.0,0.08206946575641633,0.000488922894001007,-1.0,28.432174682617188,8.035030043809115,False,False,False,False
73,19,-1.0530198773012047,72.01535034179688,13.250770298522397,0.039196692407131195,28.312593027949333,56,0.0661773681640625,0.005676211730347181,0.0,0.020211100659238746,0.0,0.0,0.0,0.0,0.0828061500787735,0.0005037829969078302,-1.0,28.24657440185547,7.413043495943887,False,False,False,False
73,20,-1.1160628682852813,71.94402313232422,14.099957617713855,0.03366360068321228,28.175559639930725,56,0.07132720947265625,0.00651441946291465,0.0,0.08698451527105516,0.0,0.0,0.0,0.0,0.08347585797309875,0.00041528505086898805,-1.0,28.051517486572266,6.937303965073561,False,False,False,False
73,21,-1.1754179785068049,71.86965942382812,14.936063783082794,0.02906232886016369,27.995380572974682,56,0.07436370849609375,0.006513203143506106,0.0,0.1494083166931743,0.0,0.0,0.0,0.0,0.08348350685834885,0.0003766603078693151,-1.0,27.842700958251953,6.496632598599589,False,False,False,False
73,22,-1.231570259802533,71.7923583984375,15.75428641691691,0.027532650157809258,27.72607807070017,56,0.077301025390625,0.00474388321454364,0.0,0.20882480152593796,0.0,0.0,0.0,0.0,0.08458292371034623,0.0007196767423301936,-1.0,27.620189666748047,6.099644406927873,False,False,False,False
73,23,-1.2797706107770233,71.71156311035156,16.54891412588845,0.029340822249650955,27.6550055667758,56,0.0807952880859375,0.004197647031784419,0.0,0.26094949253545946,0.0,0.0,0.0,0.0,0.08504877907037735,0.00036998022533953187,-1.0,27.384763717651367,5.748134283915537,False,False,False,False
73,24,-1.349682396259384,71.62715911865234,17.347813464673912,0.03331514075398445,27.524389028549194,56,0.08440399169921875,0.003832306172086942,0.0,0.33429839619146534,0.0,0.0,0.0,0.0,0.08555698472261429,0.0003987008724361658,-1.0,27.13604736328125,5.4261217395881065,False,False,False,False
73,25,-0.3053497913900995,71.53961181640625,18.146271624621974,0.03829719126224518,27.36408345401287,56,0.08754730224609375,0.003522729894450232,0.0,0.29297816761480516,0.0,0.0,0.0,0.0,0.08590480905771256,0.0004913870692253113,0.0,inf,inf,False,False,False,False
73,26,-0.3369583308297096,71.4489974975586,18.908728815086604,0.04369501769542694,27.412067502737045,56,0.09061431884765625,0.0033075543532047266,0.0,0.32744615086065476,0.0,0.0,0.0,0.0,0.08644805914163589,0.0003708853218704462,0.0,inf,inf,False,False,False,False
73,27,-0.36146391744590006,71.35785675048828,19.000343655289612,0.049507856369018555,27.24691852927208,56,0.0911407470703125,0.0031902214192296397,0.0,0.3520175696228618,0.0,0.0,0.0,0.0,0.08690664070844652,0.0004902327656745911,0.0,inf,inf,False,False,False,False
73,28,-0.43051099880228005,71.26721954345703,19.08187706640925,0.05534319207072258,27.23008967936039,56,0.09063720703125,0.00315503441833269,0.0,0.42080543049322316,0.0,0.0,0.0,0.0,0.0869970459342003,0.00019069498777389527,0.0,inf,inf,False,False,False,False
73,29,-0.46103091116303463,71.1743392944336,19.500608826018546,0.059369754046201706,27.18453772366047,56,0.0928802490234375,0.004833065976090838,0.0,0.4518177748535747,0.0,0.0,0.0,0.0,0.08703204816579818,0.00022827119100838898,0.0,inf,inf,False,False,False,False
