episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
2,highway_merge,-49.35865470451344,False,True,False,False,294,10.201720237731934,0.6231434345245361,42.37092688679695,terminal_oscillation_collision,3.5040698051452637,10.201720237731934,0.3231292517006803,0.1292517006802721,max_lane_offset=3.504; final_goal_distance=10.202; low_speed_ratio=0.323; high_traffic_ratio=0.129
3,highway_merge,-135.7459517590155,False,True,False,False,202,50.92287826538086,0.7709764838218689,38.01112085580826,lane_departure_early_collision,3.492558002471924,50.92287826538086,0.35148514851485146,0.297029702970297,max_lane_offset=3.493; final_goal_distance=50.923; low_speed_ratio=0.351; high_traffic_ratio=0.297
4,highway_merge,-58.278161960378924,False,True,False,False,275,6.8497772216796875,0.1033172607421875,45.0,terminal_oscillation_collision,3.163438081741333,6.8497772216796875,0.1890909090909091,0.20727272727272728,max_lane_offset=3.163; final_goal_distance=6.850; low_speed_ratio=0.189; high_traffic_ratio=0.207
7,highway_merge,-97.53998410023915,False,True,False,False,194,49.67427444458008,1.088590383529663,45.0,lane_departure_early_collision,3.5545907020568848,49.67427444458008,0.27319587628865977,0.18556701030927836,max_lane_offset=3.555; final_goal_distance=49.674; low_speed_ratio=0.273; high_traffic_ratio=0.186
19,highway_merge,-119.82276350560937,False,True,False,False,188,54.001773834228516,0.5449215173721313,45.0,lane_departure_early_collision,3.3897006511688232,54.001773834228516,0.34574468085106386,0.28191489361702127,max_lane_offset=3.390; final_goal_distance=54.002; low_speed_ratio=0.346; high_traffic_ratio=0.282
23,highway_merge,-110.91397541310698,False,True,False,False,156,54.20677185058594,1.0017929077148438,37.358480393886566,lane_departure_early_collision,2.919940233230591,54.20677185058594,0.23717948717948717,0.23717948717948717,max_lane_offset=2.920; final_goal_distance=54.207; low_speed_ratio=0.237; high_traffic_ratio=0.237
24,highway_merge,-81.23113953589511,False,True,False,False,209,48.466373443603516,1.6350363492965698,38.07094484567642,lane_departure_early_collision,3.1879723072052,48.466373443603516,0.3444976076555024,0.10047846889952153,max_lane_offset=3.188; final_goal_distance=48.466; low_speed_ratio=0.344; high_traffic_ratio=0.100
29,highway_merge,-133.17372106073674,False,True,False,False,227,52.25579833984375,0.5339948534965515,45.0,lane_departure_early_collision,3.4651973247528076,52.25579833984375,0.3876651982378855,0.27312775330396477,max_lane_offset=3.465; final_goal_distance=52.256; low_speed_ratio=0.388; high_traffic_ratio=0.273
35,highway_merge,-96.78820166882291,False,True,False,False,235,46.3104362487793,1.7404491901397705,33.48233297467232,lane_departure_early_collision,3.3460044860839844,46.3104362487793,0.40425531914893614,0.16170212765957448,max_lane_offset=3.346; final_goal_distance=46.310; low_speed_ratio=0.404; high_traffic_ratio=0.162
39,highway_merge,-80.83543835032488,False,True,False,False,164,51.21337890625,1.4296115636825562,45.0,lane_departure_early_collision,3.0583202838897705,51.21337890625,0.21951219512195122,0.20121951219512196,max_lane_offset=3.058; final_goal_distance=51.213; low_speed_ratio=0.220; high_traffic_ratio=0.201
44,highway_merge,-62.43329535334189,False,True,False,False,269,5.9797749519348145,0.6369399428367615,45.0,terminal_oscillation_collision,3.4518444538116455,5.9797749519348145,0.2527881040892193,0.15985130111524162,max_lane_offset=3.452; final_goal_distance=5.980; low_speed_ratio=0.253; high_traffic_ratio=0.160
51,highway_merge,-84.35927660818929,False,True,False,False,227,40.441707611083984,0.6951063871383667,38.697951436042786,lane_departure_early_collision,3.279428720474243,40.441707611083984,0.3656387665198238,0.15859030837004406,max_lane_offset=3.279; final_goal_distance=40.442; low_speed_ratio=0.366; high_traffic_ratio=0.159
57,highway_merge,-55.533665638283146,False,True,False,False,241,15.034952163696289,0.6739066243171692,45.0,closing_speed_or_gap_failure,3.3849897384643555,15.034952163696289,0.1991701244813278,0.16182572614107885,max_lane_offset=3.385; final_goal_distance=15.035; low_speed_ratio=0.199; high_traffic_ratio=0.162
61,highway_merge,-85.75182231301235,False,True,False,False,221,42.68922424316406,0.5905465483665466,38.02563160657883,lane_departure_early_collision,3.1134777069091797,42.68922424316406,0.36199095022624433,0.167420814479638,max_lane_offset=3.113; final_goal_distance=42.689; low_speed_ratio=0.362; high_traffic_ratio=0.167
87,highway_merge,-87.63893467055166,False,True,False,False,225,40.85068893432617,0.5402228832244873,39.750890135765076,lane_departure_early_collision,3.2595529556274414,40.85068893432617,0.3377777777777778,0.1688888888888889,max_lane_offset=3.260; final_goal_distance=40.851; low_speed_ratio=0.338; high_traffic_ratio=0.169
91,highway_merge,-90.12306744460393,False,True,False,False,211,49.337425231933594,1.3127535581588745,39.89630609750748,lane_departure_early_collision,3.441161632537842,49.337425231933594,0.3696682464454976,0.1895734597156398,max_lane_offset=3.441; final_goal_distance=49.337; low_speed_ratio=0.370; high_traffic_ratio=0.190
96,highway_merge,-82.18470436809466,False,True,False,False,208,48.65120315551758,1.3624995946884155,35.9099118411541,lane_departure_early_collision,3.5336718559265137,48.65120315551758,0.34615384615384615,0.14903846153846154,max_lane_offset=3.534; final_goal_distance=48.651; low_speed_ratio=0.346; high_traffic_ratio=0.149
