episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
37,0,-0.19803707677591637,72.39385223388672,0.005957338647243956,0.0376310795545578,31.609430238604546,56,0.0,0.012057866068039935,0.0,0.0,0.0,0.0,0.0,0.08,0.07089875119924545,0.025080459508630967,0.0,inf,inf,True,False,0,False,False,False,False
37,1,-0.17348265051253126,72.39385223388672,0.0030978684876595015,0.03762584924697876,29.672511219978333,56,0.0,0.010566574567630747,0.0,0.0,0.0,0.0,0.0,0.08,0.0713483139872551,0.0015677619576454163,0.0,inf,inf,True,False,0,False,False,False,False
37,2,-0.17244336546609138,72.39385223388672,0.006168406662873388,0.03755024075508118,29.946687296032906,56,0.0,0.010732205287795088,0.0,0.0,0.0,0.0,0.0,0.08,0.07139581519365311,0.00031534498464316134,0.0,inf,inf,True,False,0,False,False,False,False
37,3,-0.17206558613413794,72.39385223388672,0.0065329837192087195,0.037457436323165894,29.896427392959595,56,0.0,0.010635584456891185,0.0,0.0,0.0,0.0,0.0,0.08,0.07131123846769333,0.00011876320955343542,0.0,inf,inf,True,False,0,False,False,False,False
37,4,-0.1719529875972996,72.39385223388672,0.0057631179955471975,0.03737060725688934,29.88613374531269,56,0.0,0.010628654286008184,0.0,0.0,0.0,0.0,0.0,0.08,0.07122852391004561,9.580940124578774e-05,0.0,inf,inf,True,False,0,False,False,False,False
37,5,-0.17192647008051165,72.39385986328125,0.004664229098772059,0.03729832172393799,29.86372858285904,56,-7.62939453125e-06,0.010639659266341455,0.0,0.0,0.0,0.0,0.0,0.08,0.07116317063570023,0.00011601078393869103,0.0,inf,inf,True,False,0,False,False,False,False
37,6,-0.17182200543939471,72.39385986328125,0.0035861697973117827,0.03724159300327301,29.843791723251343,56,0.0,0.010626883078211503,0.0,0.0,0.0,0.0,0.0,0.08,0.07109097284078598,0.00010414952039718629,0.0,inf,inf,True,False,0,False,False,False,False
37,7,-0.17178661908634507,72.39385986328125,0.0026596398595926363,0.03719894587993622,29.81926828622818,56,0.0,0.010635649224571256,0.0,0.0,0.0,0.0,0.0,0.08,0.07103189545869829,0.00011907440307550133,0.0,inf,inf,True,False,0,False,False,False,False
37,8,-0.17169057868040624,72.39385986328125,0.0008680489895231482,0.03718571364879608,29.798132479190826,56,0.0,0.01062359796200403,0.0,0.0,0.0,0.0,0.0,0.08,0.0709614091515541,0.00010557156684808431,0.0,29.278648376464844,664.9819225960484,True,False,0,False,False,False,False
37,9,-0.17162910105626222,72.39385986328125,0.001176652597279122,0.03717014193534851,29.77805145084858,56,0.0,0.010626146811648576,0.0,0.0,0.0,0.0,0.0,0.08,0.07088819628953934,0.00011475795507431029,0.0,29.276504516601562,668.5690922482805,True,False,0,False,False,False,False
37,10,-0.1660154557437453,72.38903045654297,2.079070482690816,0.03726115822792053,29.75770555436611,56,0.00482940673828125,0.009929752488835096,0.0,0.0,0.0,0.0,0.0,0.08,0.07081094235181808,0.00010416764137335122,0.0,29.262453079223633,46.900049542188526,True,False,0,False,False,False,False
37,11,-0.1529705509179909,72.36946868896484,4.6708373325829475,0.037523895502090454,29.474975243210793,56,0.019561767578125,0.009544167184241455,0.0,0.0,0.0,0.0,0.0,0.08,0.07223313719034195,0.0007550141215324402,0.0,29.209766387939453,21.67876580635549,True,False,0,False,False,False,False
