episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,success,crashed,timed_out,stuck
10,0,-0.20454066630075085,72.39385223388672,0.005952323634217472,0.03763103485107422,30.55791176855564,56,0.0,0.011993786618474856,0.0,0.0,0.0,0.08,0.07623226284980773,0.026314616832468243,False,False,False,False
10,1,-0.17844456768638492,72.39385223388672,0.003097111907554837,0.03762589395046234,28.810483440756798,56,0.0,0.010400665458729879,0.0,0.0,0.0,0.08,0.07661587834358215,0.0014280238840728998,False,False,False,False
10,2,-0.1777014967763094,72.39385223388672,0.00617371557871376,0.037550315260887146,29.04593713581562,56,0.0,0.010611334593151278,0.0,0.0,0.0,0.08,0.07675220012664795,0.00033796205651015043,False,False,False,False
10,3,-0.1773594709242012,72.39385223388672,0.006531569193883753,0.037457436323165894,28.979270830750465,56,0.0,0.01046206261993081,0.0,0.0,0.0,0.08,0.07675167846679688,0.00014572983747348188,False,False,False,False
10,4,-0.17734468353826557,72.39385223388672,0.005763618517549855,0.037370651960372925,28.95834021270275,56,0.0,0.010472181626204441,0.0,0.0,0.0,0.08,0.07673326432704926,0.00013923758501186966,False,False,False,False
10,5,-0.17733755732437723,72.39385986328125,0.004673417616541839,0.03729844093322754,28.924276158213615,56,-7.62939453125e-06,0.010467678642534992,0.0,0.0,0.0,0.08,0.07672007751464843,0.00014217177266255022,False,False,False,False
10,6,-0.17733465944379678,72.39385986328125,0.0035885076006013333,0.03724166750907898,28.885412961244583,56,0.0,0.010469185098168592,0.0,0.0,0.0,0.08,0.07671335488557816,0.00015211946005001662,False,False,False,False
10,7,-0.17735390294882275,72.39385986328125,0.0026639831590365157,0.0371989905834198,28.83364163339138,56,0.0,0.010463599900983184,0.0,0.0,0.0,0.08,0.07672366470098496,0.00016663834685459733,False,False,False,False
10,8,-0.17721742862326767,72.39385986328125,0.0008725937347295917,0.03718578815460205,28.82889747619629,56,0.0,0.010451167343684675,0.0,0.0,0.0,0.08,0.07665905052423479,0.00010721075534820556,False,False,False,False
10,9,-0.1770767656180141,72.39385986328125,0.001177332717126661,0.03717011213302612,28.836853578686714,56,0.0,0.010442746091826775,0.0,0.0,0.0,0.08,0.07653714138269424,9.687814349308611e-05,False,False,False,False
10,10,-0.17152824048647022,72.3890380859375,2.079022714999024,0.0372612327337265,28.824451714754105,56,0.00482177734375,0.009777692394287486,0.0,0.0,0.0,0.08,0.07646346533298493,0.00010886010294780134,False,False,False,False
10,11,-0.15864811339751542,72.36970520019531,4.611672896127152,0.03752925619482994,28.534009382128716,56,0.0193328857421875,0.009385017135745865,0.0,0.0,0.0,0.08,0.07783418291807175,0.0007617990858852863,False,False,False,False
10,12,-0.06818105733479082,72.33866119384766,6.61415567740738,0.03786465525627136,28.1793375313282,56,0.03104400634765625,0.008523390472779871,0.0,0.0,0.0,0.0,0.07964123219251633,0.0010604410171508789,False,False,False,False
10,13,-0.06073887727219851,72.29926300048828,8.083427058637417,0.038284413516521454,27.75338999927044,56,0.039398193359375,0.007768138462642736,0.0,0.0,0.0,0.0,0.0812067620754242,0.0011621700935065746,False,False,False,False
10,14,-0.054515217710501856,72.25357055664062,9.260662771115037,0.21358053386211395,27.550213672220707,56,0.04569244384765625,0.007271362997806955,0.0,0.0,0.0,0.0,0.08223004150390627,0.0007062570564448833,False,False,False,False
10,15,-0.21228145427389444,72.20157623291016,10.312257810544839,0.21350185573101044,27.366503812372684,56,0.05199432373046875,0.0069107486894190735,0.0,0.16379829148430522,0.0,0.0,0.08299420446157456,0.000572533369064331,False,False,False,False
10,16,-0.27727791983269495,72.14488220214844,11.352464464561917,0.09121071547269821,27.30173349380493,56,0.05669403076171875,0.00693661207299869,0.0,0.2330165455736607,0.0,0.0,0.08365496754646301,0.0003638254012912511,False,False,False,False
10,17,-0.40686174858638413,72.08193969726562,12.338304442730024,0.0410100594162941,27.090725116431713,56,0.0629425048828125,0.006643072853360251,0.0,0.36803231934685404,0.0,0.0,0.08451015108823776,0.0006187101807445288,False,False,False,False
10,18,-0.4742542112204306,72.01563262939453,13.250954369833357,0.040031250566244125,27.050902023911476,55,0.06630706787109375,0.006886593117438989,0.0,0.4387366841234654,0.0,0.0,0.08452952641248704,0.00040847543813288213,False,False,False,False
10,19,-0.5283933926513946,71.94646453857422,14.102175530190397,0.03615979850292206,26.779642514884472,55,0.0691680908203125,0.0051701677726722,0.0,0.49613309601921735,0.0,0.0,0.08551092147827147,0.000747298201546073,False,False,False,False
10,20,-0.5590293870170528,71.87348175048828,14.941205992780556,0.033654145896434784,26.729068122804165,55,0.0729827880859375,0.004576285998197917,0.0,0.5312320301928013,0.0,0.0,0.08586518877744675,0.00033867013454437256,False,False,False,False
10,21,-0.4176605091592184,71.79993438720703,15.736827344783839,0.03688037768006325,26.54213659465313,56,0.07354736328125,0.00839273469610721,0.0,0.3864871571459263,0.0,0.0,0.08585876470804214,0.00046921589039266106,False,False,False,False
10,22,-0.4219399982001443,71.7227554321289,16.53072684573549,0.04311878979206085,26.16012431681156,56,0.077178955078125,0.006267897180782696,0.0,0.39475513199944195,0.0,0.0,0.08705976694822312,0.0010361571498215198,False,False,False,False
10,23,-0.3947081056718779,71.6379165649414,17.3137451859228,0.04658748582005501,26.352239549160004,56,0.0848388671875,0.005906811264590681,0.0,0.37622819642204935,0.0,0.0,0.0865777627825737,0.0008342023901641368,False,False,False,False
10,24,-0.3528956636235139,71.55098724365234,18.102975054567494,0.05196826905012131,26.51240598410368,56,0.0869293212890625,0.006344126507975844,0.0,0.33669381837029155,0.0,0.0,0.0861678016781807,0.000619238356128335,False,False,False,False
10,25,-0.2937463554121663,71.46226501464844,18.877184330010177,0.05914240702986717,26.20864011347294,56,0.08872222900390625,0.0034957424692532214,0.0,0.28072181443352395,0.0,0.0,0.08728064829111098,0.0009703792221844196,False,False,False,False
10,26,-0.21592769815244978,71.37260437011719,19.00065111399267,0.06661681085824966,26.24470006674528,56,0.08966064453125,0.003067028589445439,0.0,0.20480886201042825,0.0,0.0,0.08739547467231751,0.00031697741150856016,False,False,False,False
10,27,-0.3585655711529493,71.28363037109375,19.13899212350715,0.0743165910243988,26.22338656336069,56,0.0889739990234375,0.0028889624270870655,0.0,0.3471429417528599,0.0,0.0,0.08732028144598007,0.00018738455045968296,False,False,False,False
10,28,-0.2663919770344261,71.19212341308594,19.45878356005293,0.07978980988264084,26.196591295301914,56,0.0915069580078125,0.004549188243662179,0.0,0.2559665272631138,0.0,0.0,0.0872019837498665,0.0001812357855960727,False,False,False,False
10,29,-0.1594794695766453,71.10028839111328,19.912007674561583,0.08608600497245789,26.111915297806263,56,0.09183502197265625,0.004038159608224484,0.0,0.15007653931755716,0.0,0.0,0.08691704082489013,0.00028275179862976077,False,False,False,False
10,30,-0.2946909045475856,71.00791931152344,20.469139341191617,0.09347448498010635,25.930185914039612,56,0.09236907958984375,0.0024919149677203206,0.0,0.2864799092211216,0.0,0.0,0.0874820454120636,0.000606114536523819,False,False,False,False
10,31,-0.1762569253950354,70.9142074584961,21.165862072662428,0.10171129554510117,25.798896476626396,56,0.09371185302734375,0.0021655016055849145,0.0,0.16966367463249857,0.0,0.0,0.08758704453706741,0.000552557647228241,False,False,False,False
10,32,-0.0030816665998086136,70.81788635253906,21.960381185156173,0.10993928462266922,25.849288813769817,55,0.09632110595703125,0.0015433784032597919,0.0,0.0,0.0,0.0,0.08751163417100906,0.0003477599825710058,False,False,False,False
10,33,-0.0005919599727236078,70.71861267089844,23.21296563694091,0.1193154975771904,26.467133313417435,55,0.099273681640625,0.0013763534825735242,0.0,0.0,0.0,0.0,0.08778877002000808,0.0007005181107670069,False,False,False,False
10,34,0.0008238019448440857,70.61776733398438,23.703534909165388,0.1294122189283371,26.25593651086092,55,0.1008453369140625,0.001332413504951038,0.0,0.0,0.0,0.0,0.0880720847249031,0.0006170367393642664,False,False,False,False
