episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
36,0,-0.13677501430365302,72.39385223388672,0.005954983248594149,0.03763103485107422,31.5665215998888,56,0.0,0.012776637066597976,0.0,0.0,0.08,0.03399837723705504,False,False,False,False
36,1,-0.1023093703067061,72.39385223388672,0.0030954999456752294,0.03762596845626831,29.987867921590805,56,0.0,0.011000647691464093,0.0,0.0,0.08,0.0013087226152420045,False,False,False,False
36,2,-0.10148137130222269,72.39385223388672,0.006173598384872848,0.03755035996437073,30.21499067544937,56,0.0,0.011104932560650503,0.0,0.0,0.08,0.00037643874157220126,False,False,False,False
36,3,-0.10127915407011494,72.39385223388672,0.006537934982473566,0.03745751082897186,30.167197063565254,56,0.0,0.011100956147464217,0.0,0.0,0.08,0.00017819792265072465,False,False,False,False
36,4,-0.1012358438352295,72.39385223388672,0.005766599014899786,0.037370726466178894,30.17539456486702,56,0.0,0.011081770596856706,0.0,0.0,0.08,0.0001540732383728027,False,False,False,False
36,5,-0.10128020165481953,72.39385986328125,0.004673157072391147,0.03729851543903351,30.152568966150284,56,-7.62939453125e-06,0.011113426845459034,0.0,0.0,0.08,0.00015914541482925414,False,False,False,False
36,6,-0.1012376478467698,72.39385986328125,0.0035924670464955897,0.03724171221256256,30.157743617892265,56,0.0,0.01109100152362164,0.0,0.0,0.08,0.00014664632314816118,False,False,False,False
36,7,-0.10154988335455722,72.39385986328125,0.002663631617504957,0.03719902038574219,30.029315426945686,56,0.0,0.011250062220831882,0.0,0.0,0.08,0.0002998211337253451,False,False,False,False
36,8,-0.10131057930765378,72.39385986328125,0.0008726027882781454,0.03718574345111847,30.02110183238983,56,0.0,0.011141003969401892,0.0,0.0,0.08,0.00016957533825188873,False,False,False,False
36,9,-0.10138865106105177,72.39385986328125,0.0011753127166880969,0.03717018663883209,29.93602752685547,56,0.0,0.011182739305489946,0.0,0.0,0.08,0.0002059117555618286,False,False,False,False
36,10,-0.09588676049172563,72.38909912109375,2.0791501733382236,0.037261731922626495,29.88569386303425,56,0.0047607421875,0.010423149957169437,0.0,0.0,0.08,0.00022435272205621005,False,False,False,False
36,11,-0.08237955394525213,72.3698959350586,4.690637677494169,0.037547413259744644,29.531653001904488,56,0.01920318603515625,0.010384627749660454,0.0,0.0,0.08,0.001198112230747938,False,False,False,False
36,12,0.009167289955216358,72.3399887084961,6.59883038043293,0.037964995950460434,29.20049875974655,56,0.0299072265625,0.009203157062036088,0.0,0.0,0.0,0.0015367795452475546,False,False,False,False
36,13,0.018598678244542678,72.30171203613281,8.026442511801717,0.03859775513410568,28.960463851690292,56,0.03827667236328125,0.008604103332120578,0.0,0.0,0.0,0.0010738907866179944,False,False,False,False
36,14,0.025778821118919257,72.25703430175781,9.231238047028208,0.2135714739561081,28.831149861216545,56,0.044677734375,0.008131287030132404,0.0,0.0,0.0,0.0007676262259483337,False,False,False,False
36,15,0.03323792912918888,72.20520782470703,10.292698301816374,0.21352837979793549,28.687275499105453,56,0.05182647705078125,0.00791332427304424,0.0,0.0,0.0,0.0006752236485481262,False,False,False,False
36,16,0.03659550805919139,72.14904022216797,11.334172540389535,0.0941706970334053,28.92126202583313,56,0.0561676025390625,0.008893577358049473,0.0,0.0,0.0,0.0006785171218216419,False,False,False,False
36,17,0.04210545658011522,72.08893585205078,12.323254792072966,0.04379751905798912,28.588588312268257,56,0.0601043701171875,0.00687222893099699,0.0,0.0,0.0,0.001126684606075287,False,False,False,False
36,18,0.04750675367973171,72.02112579345703,13.229939025995794,0.042560890316963196,28.581937104463577,55,0.06781005859375,0.009812068286916394,0.0,0.0,0.0,0.0004912366271018981,False,False,False,False
36,19,0.049200832474963395,71.95101165771484,14.0702554620401,0.0386255607008934,28.760010972619057,55,0.0701141357421875,0.009603693831725386,0.0,0.0,0.0,0.0013096094354987143,False,False,False,False
36,20,0.05484764251325764,71.87877655029297,14.911506789601995,0.03716317564249039,28.310280963778496,55,0.072235107421875,0.0058594832324560635,0.0,0.0,0.0,0.0015279816761612892,False,False,False,False
36,21,0.04926302671456957,71.80693817138672,15.685256705421937,0.042339421808719635,28.252679854631424,56,0.07183837890625,0.011951881229632852,0.0,0.0,0.0,0.0006234709620475768,False,False,False,False
36,22,0.053436012256668365,71.73291015625,16.48610255800594,0.051856718957424164,27.341280318796635,56,0.07402801513671875,0.008381133001519875,0.0,0.0,0.0,0.002210869878530502,False,False,False,False
36,23,0.06390058142418581,71.64983367919922,17.25744788273921,0.05693389102816582,27.774917744100094,56,0.08307647705078125,0.007542609210064839,0.0,0.0,0.0,0.0016332864165306091,False,False,False,False
36,24,0.06578745086385764,71.56451416015625,18.04320918825136,0.06370481103658676,28.15705843269825,56,0.08531951904296875,0.008226834987412338,0.0,0.0,0.0,0.0013052331916987895,False,False,False,False
36,25,0.07007443462410534,71.47845458984375,18.823116573660478,0.07335221767425537,27.65121191740036,56,0.0860595703125,0.004402574411541587,0.0,0.0,0.0,0.0015825612768530846,False,False,False,False
36,26,0.07208654989980033,71.39192962646484,18.917902029897885,0.08367136120796204,27.706852667033672,56,0.08652496337890625,0.003990340607912634,0.0,0.0,0.0,0.0004480728711932897,False,False,False,False
36,27,0.07179728466319169,71.30611419677734,19.05201076297832,0.09422639012336731,27.697462253272533,56,0.0858154296875,0.003718463608526944,0.0,0.0,0.0,0.0002996814157813788,False,False,False,False
36,28,0.07198310050675384,71.2165298461914,19.35743854929839,0.10126417875289917,27.70592227578163,56,0.0895843505859375,0.007338636624350036,0.0,0.0,0.0,0.0002626134548336268,False,False,False,False
36,29,0.07263766398228245,71.12647247314453,19.80858538514484,0.10892637073993683,27.898794561624527,56,0.090057373046875,0.006489275910486416,0.0,0.0,0.0,0.0009304331541061401,False,False,False,False
36,30,0.07544382397967499,71.03671264648438,20.371958930430463,0.11859405785799026,27.524766884744167,56,0.08975982666015625,0.0031521118120558887,0.0,0.0,0.0,0.0011638908684253693,False,False,False,False
36,31,0.07694447345266255,70.94622802734375,21.020725573733777,0.12959636747837067,27.465021684765816,56,0.090484619140625,0.002986946357617666,0.0,0.0,0.0,0.0005531993303447962,False,False,False,False
36,32,0.07796207840773868,70.85443115234375,21.80579869362434,0.14179398119449615,27.43304841220379,55,0.091796875,0.003416523491631878,0.0,0.0,0.0,0.0004182731006294489,False,False,False,False
36,33,0.061461671186875295,70.76114654541016,22.895906998637336,0.15602423250675201,25.527463629841805,55,0.09328460693359375,0.0018063020573149064,0.0,0.0,0.0,0.020016633689403533,False,False,False,False
36,34,0.07456977697571225,70.6677017211914,23.431887793842154,0.17231698334217072,27.508399039506912,55,0.09344482421875,0.0036687129054456293,0.0,0.0,0.0,0.005206334337592125,False,False,False,False
