episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
3,highway_merge,-93.57976168393051,False,True,False,False,119,51.96671676635742,1.1255494356155396,40.633762031793594,lane_departure_early_collision,2.6883747577667236,51.96671676635742,0.15966386554621848,0.5042016806722689,max_lane_offset=2.688; final_goal_distance=51.967; low_speed_ratio=0.160; high_traffic_ratio=0.504
4,highway_merge,-87.79586656499367,False,True,False,False,129,49.88100051879883,1.684019684791565,39.13786321878433,lane_departure_early_collision,2.6478657722473145,49.88100051879883,0.15503875968992248,0.3333333333333333,max_lane_offset=2.648; final_goal_distance=49.881; low_speed_ratio=0.155; high_traffic_ratio=0.333
7,highway_merge,-107.35778690379092,False,True,False,False,145,59.23396682739258,1.1399885416030884,29.758069664239883,lane_departure_early_collision,1.1399885416030884,59.23396682739258,0.1724137931034483,0.2206896551724138,max_lane_offset=1.140; final_goal_distance=59.234; low_speed_ratio=0.172; high_traffic_ratio=0.221
8,highway_merge,-132.28959715363916,False,True,False,False,135,63.701290130615234,0.8150317668914795,32.9607767611742,closing_speed_or_gap_failure,0.8150317668914795,63.701290130615234,0.1111111111111111,0.23703703703703705,max_lane_offset=0.815; final_goal_distance=63.701; low_speed_ratio=0.111; high_traffic_ratio=0.237
10,highway_merge,-83.6267552037757,False,True,False,False,134,50.24907684326172,1.2625216245651245,35.509663224220276,lane_departure_early_collision,2.8163976669311523,50.24907684326172,0.12686567164179105,0.27611940298507465,max_lane_offset=2.816; final_goal_distance=50.249; low_speed_ratio=0.127; high_traffic_ratio=0.276
15,highway_merge,-120.91004567776639,False,True,False,False,137,63.395606994628906,0.6356330513954163,27.36587818711996,mixed_collision,0.8179595470428467,63.395606994628906,0.25547445255474455,0.1386861313868613,max_lane_offset=0.818; final_goal_distance=63.396; low_speed_ratio=0.255; high_traffic_ratio=0.139
17,highway_merge,-82.92215910929245,False,True,False,False,120,51.70817565917969,1.11239492893219,40.61134949326515,lane_departure_early_collision,2.6310436725616455,51.70817565917969,0.15833333333333333,0.39166666666666666,max_lane_offset=2.631; final_goal_distance=51.708; low_speed_ratio=0.158; high_traffic_ratio=0.392
28,highway_merge,-126.13909236263706,False,True,False,False,140,61.60649871826172,1.2708213329315186,37.15570539236069,lane_departure_early_collision,1.7184418439865112,61.60649871826172,0.21428571428571427,0.2857142857142857,max_lane_offset=1.718; final_goal_distance=61.606; low_speed_ratio=0.214; high_traffic_ratio=0.286
31,highway_merge,-121.93593027486699,False,True,False,False,135,63.6500129699707,0.7363656163215637,33.44861559569836,mixed_collision,0.7363656163215637,63.6500129699707,0.1111111111111111,0.14814814814814814,max_lane_offset=0.736; final_goal_distance=63.650; low_speed_ratio=0.111; high_traffic_ratio=0.148
35,highway_merge,-127.91410663334909,False,True,False,False,132,62.74260330200195,1.4315673112869263,28.15639056265354,lane_departure_early_collision,1.4315673112869263,62.74260330200195,0.25757575757575757,0.2803030303030303,max_lane_offset=1.432; final_goal_distance=62.743; low_speed_ratio=0.258; high_traffic_ratio=0.280
36,highway_merge,-78.52791742316474,False,True,False,False,116,49.298091888427734,1.5538253784179688,39.29788514971733,lane_departure_early_collision,2.624135732650757,49.298091888427734,0.12931034482758622,0.43103448275862066,max_lane_offset=2.624; final_goal_distance=49.298; low_speed_ratio=0.129; high_traffic_ratio=0.431
39,highway_merge,-98.07429191344963,False,True,False,False,146,55.69176483154297,1.377609133720398,31.456687822937965,lane_departure_early_collision,1.377609133720398,55.69176483154297,0.14383561643835616,0.2876712328767123,max_lane_offset=1.378; final_goal_distance=55.692; low_speed_ratio=0.144; high_traffic_ratio=0.288
40,highway_merge,-109.5117397220807,False,True,False,False,135,61.20659255981445,1.6117219924926758,37.817533761262894,lane_departure_early_collision,1.7446943521499634,61.20659255981445,0.14814814814814814,0.34814814814814815,max_lane_offset=1.745; final_goal_distance=61.207; low_speed_ratio=0.148; high_traffic_ratio=0.348
42,highway_merge,-84.00538558931368,False,True,False,False,118,54.27106475830078,0.716163694858551,40.280004143714905,lane_departure_early_collision,2.6297607421875,54.27106475830078,0.1440677966101695,0.3559322033898305,max_lane_offset=2.630; final_goal_distance=54.271; low_speed_ratio=0.144; high_traffic_ratio=0.356
49,highway_merge,-86.43612138680103,False,True,False,False,128,49.66543197631836,1.6050972938537598,32.12847389280796,lane_departure_early_collision,2.7326810359954834,49.66543197631836,0.1484375,0.4140625,max_lane_offset=2.733; final_goal_distance=49.665; low_speed_ratio=0.148; high_traffic_ratio=0.414
