episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
83,0,-0.10213544136255596,72.39385223388672,0.005955080475968269,0.03763076663017273,23.859401950612664,56,0.0,0.012135441362555966,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.526517480343918,True,False,0,False,False,False,False
83,1,-0.10165640618547885,72.39385223388672,0.0031172887954471072,0.037625089287757874,28.360571712255478,56,0.0,0.011656406185478856,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8081037679973804,True,False,0,False,False,False,False
83,2,-0.10414462747787455,72.39385223388672,0.006172690837991546,0.03754955530166626,28.054763339459896,56,0.0,0.014144627477874552,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8496136535963803,True,False,0,False,False,False,False
83,3,-0.10195799271376373,72.39385223388672,0.006528977708742412,0.037456855177879333,27.952605038881302,56,0.0,0.011957992713763736,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8636828249021864,True,False,0,False,False,False,False
83,4,-0.10120916083355504,72.39385986328125,0.0057791575861520185,0.037370145320892334,28.022672720253468,56,-7.62939453125e-06,0.011201531439023794,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8540221012517013,True,False,0,False,False,False,False
83,5,-0.10103831052105584,72.39385986328125,0.004672093064806658,0.03729797899723053,28.021009750664234,56,0.0,0.01103831052105585,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8542508268261058,True,False,0,False,False,False,False
83,6,-0.10103891705255769,72.39385986328125,0.0035855239313077507,0.03724125027656555,28.027929179370403,56,0.0,0.011038917052557693,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.853299304020363,True,False,0,False,False,False,False
83,7,-0.10103308764579402,72.39385986328125,0.002664402648572773,0.03719867765903473,28.037363179028034,56,0.0,0.011033087645794032,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8520027475616563,True,False,0,False,False,False,False
83,8,-0.10103527131580974,72.39385986328125,0.0008745371203250392,0.03718544542789459,28.04313562810421,56,0.0,0.011035271315809732,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.851209844442816,True,False,0,False,False,False,False
83,9,-0.10103811664040614,72.39385986328125,0.0011700717887352615,0.037169843912124634,28.0507929995656,56,0.0,0.01103811664040615,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8501585321196625,True,False,0,False,False,False,False
