episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,success,crashed,timed_out,stuck
46,0,-0.20243705095729012,72.39385223388672,0.005957553611877504,0.03763103485107422,30.267716869711876,56,0.0,0.011537916705483632,0.0,0.0,0.0,0.08,0.0750137318968773,0.025885402354929178,False,False,False,False
46,1,-0.1772319698274292,72.39385223388672,0.003099427697864789,0.03762584924697876,28.48976768553257,56,0.0,0.010126123234272729,0.0,0.0,0.0,0.08,0.07565125066041946,0.0014545959327369928,False,False,False,False
46,2,-0.17645004588669708,72.39385223388672,0.006169918181930748,0.03755024075508118,28.760468289256096,56,0.0,0.010313975848505087,0.0,0.0,0.0,0.08,0.07578150552511215,0.00035456451307982204,False,False,False,False
46,3,-0.17620702051678727,72.39385223388672,0.006532846110205948,0.037457361817359924,28.68864543735981,56,0.0,0.010238671268616403,0.0,0.0,0.0,0.08,0.07580690902471543,0.00016144022345542907,False,False,False,False
46,4,-0.17614691265528684,72.39385223388672,0.005765244952261098,0.03737060725688934,28.69978867471218,56,0.0,0.010228968074970304,0.0,0.0,0.0,0.08,0.07578369271755218,0.00013425186276435854,False,False,False,False
46,5,-0.1762129626361566,72.39385986328125,0.004664160616870522,0.03729832172393799,28.662801682949066,56,-7.62939453125e-06,0.010254118155586165,0.0,0.0,0.0,0.08,0.0757979142665863,0.00015330081945285202,False,False,False,False
46,6,-0.17612403336058918,72.39385986328125,0.0035874731768431047,0.03724159300327301,28.66908073425293,56,0.0,0.010234509439520397,0.0,0.0,0.0,0.08,0.07576318591833116,0.00012633800273761152,False,False,False,False
46,7,-0.17616896930000983,72.39385986328125,0.0026598114728762514,0.03719894587993622,28.635004609823227,56,0.0,0.010258076634623612,0.0,0.0,0.0,0.08,0.0757633981704712,0.00014749449491500855,False,False,False,False
46,8,-0.17607964586948277,72.39385986328125,0.0008680489682774852,0.03718571364879608,28.641192466020584,56,0.0,0.010239601371039164,0.0,0.0,0.0,0.08,0.07571774870157243,0.0001222957968711853,False,False,False,False
46,9,-0.17608142902824406,72.39385986328125,0.001176652088880917,0.03717014193534851,28.61641488969326,56,0.0,0.010255541708146493,0.0,0.0,0.0,0.08,0.07568632423877716,0.0001395630813203752,False,False,False,False
46,10,-0.17048993358010817,72.38903045654297,2.0792114028404605,0.03726115822792053,28.6175387352705,56,0.00482940673828125,0.009557238250918837,0.0,0.0,0.0,0.08,0.07564143818616868,0.00012066388130187988,False,False,False,False
46,11,-0.15747349303781363,72.36953735351562,4.657500067520973,0.03752514347434044,28.310033529996872,56,0.01949310302734375,0.009176828930222713,0.0,0.0,0.0,0.08,0.07704102462530135,0.0007487425096333027,False,False,False,False
46,12,-0.06754094235578058,72.33894348144531,6.460056435946288,0.037825386971235275,28.01945138722658,56,0.0305938720703125,0.008358170632063129,0.0,0.0,0.0,0.0,0.07881406021118165,0.0009625835828483103,False,False,False,False
46,13,-0.05917585534980223,72.29977416992188,7.978258162578216,0.03816421702504158,27.838360369205475,56,0.0391693115234375,0.007713716827385866,0.0,0.0,0.0,0.0,0.08001700091362,0.0006144491322338581,False,False,False,False
46,14,-0.052662063823509346,72.25396728515625,9.205637406205764,0.21361367404460907,27.72433329373598,56,0.045806884765625,0.007113225416708115,0.0,0.0,0.0,0.0,0.08087678986787797,0.0004789333045482636,False,False,False,False
46,15,-0.20359879040983545,72.20165252685547,10.279759254995032,0.21349561214447021,27.607973366975784,56,0.05231475830078125,0.006804156237362807,0.0,0.15712862323575047,0.0,0.0,0.08158273220062257,0.00039803703688085076,False,False,False,False
46,16,-0.24842672882284725,72.1445541381836,11.330221516544347,0.09518540650606155,27.499708011746407,56,0.057098388671875,0.006998029817672329,0.0,0.20583315204434421,0.0,0.0,0.08224967390298843,0.0004442617297172546,False,False,False,False
46,17,-0.39079198908977847,72.08150482177734,12.322724068770345,0.04008564352989197,27.23561469465494,56,0.06304931640625,0.006358283970582556,0.0,0.3535093338375571,0.0,0.0,0.08321430331468582,0.0007593843732029198,False,False,False,False
46,18,-0.43492554501300984,72.01476287841797,13.246526446100862,0.038928549736738205,27.17246040701866,55,0.066741943359375,0.00654523870041576,0.0,0.4014358551388266,0.0,0.0,0.08334386807680129,0.0003425264563411474,False,False,False,False
46,19,-0.4648018484676553,71.94507598876953,14.099541428121634,0.03426941856741905,26.92398089915514,55,0.0696868896484375,0.0050873118419836934,0.0,0.4344029457455161,0.0,0.0,0.08427626872062684,0.0007222118079662323,False,False,False,False
46,20,-0.4717428461651217,71.8715591430664,14.939675782269886,0.030574150383472443,26.88624992966652,55,0.073516845703125,0.004567222482083026,0.0,0.44567861865811376,0.0,0.0,0.08464707845449447,0.0003667722735553979,False,False,False,False
46,21,-0.32651494689113364,71.79739379882812,15.73697763946235,0.03240838274359703,26.713736951351166,56,0.07416534423828125,0.008311229858906468,0.0,0.2972286255245688,0.0,0.0,0.08467430758476256,0.00046612816117703917,False,False,False,False
