episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
92,0,-0.10188087242854928,72.39385223388672,0.005959583050150459,0.03763076663017273,23.39815671555698,56,0.0,0.011880872428549284,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.615748210977359,True,False,0,False,False,False,False
92,1,-0.10149992412451787,72.39385223388672,0.0031219087873762996,0.03762511909008026,27.910418920218945,56,0.0,0.011499924124517873,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8695227151091713,True,False,0,False,False,False,False
92,2,-0.1040721513212489,72.39385223388672,0.006178280482591966,0.03754962980747223,27.59907178580761,56,0.0,0.01407215132124891,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9131750820524807,True,False,0,False,False,False,False
92,3,-0.10175391090455028,72.39385223388672,0.006531475711648592,0.037456855177879333,27.480057813227177,56,0.0,0.011753910904550292,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9301227360597317,True,False,0,False,False,False,False
92,4,-0.10098110382191458,72.39385986328125,0.005776340302263294,0.037370145320892334,27.543517537415028,56,-7.62939453125e-06,0.01097347442738333,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9210678103583954,True,False,0,False,False,False,False
92,5,-0.10081694394636628,72.39385986328125,0.004667146847309429,0.03729797899723053,27.54550639539957,56,0.0,0.010816943946366286,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9207846989531947,True,False,0,False,False,False,False
92,6,-0.10081768948292968,72.39385986328125,0.0035862339664106905,0.03724129498004913,27.558491304516792,56,0.0,0.010817689482929686,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9189373179619227,True,False,0,False,False,False,False
92,7,-0.10081530031793655,72.39385986328125,0.002663404245919835,0.03719864785671234,27.564552761614323,56,0.0,0.010815300317936557,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9180755419474096,True,False,0,False,False,False,False
92,8,-0.10081694724207,72.39385986328125,0.0008743391967748924,0.03718544542789459,27.570348344743252,56,0.0,0.010816947242070009,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.917251920416595,True,False,0,False,False,False,False
92,9,-0.10081391887016725,72.39385986328125,0.001169967721974496,0.037169843912124634,27.57260274142027,56,0.0,0.010813918870167244,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.9169316372791907,True,False,0,False,False,False,False
92,10,0.15569543922369217,72.3885726928711,2.076152322427442,0.03726232051849365,27.574048452079296,56,0.00528717041015625,0.01012044822747972,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25052871704101565,inf,inf,inf,inf,52.019304572858196,3.9167262720848655,True,False,0,False,False,False,False
92,11,0.1732852203792274,72.3675308227539,4.570847159904198,0.03755151480436325,27.530803866684437,56,0.0210418701171875,0.009860836749678865,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25210418701171877,inf,inf,inf,inf,23.62800509878865,3.9228785517117757,True,False,0,False,False,False,False
92,12,0.26884648975450076,72.33322143554688,6.540006897398292,0.03798384964466095,27.491908483207226,56,0.03430938720703125,0.008893836173233569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2534309387207031,inf,inf,inf,inf,16.513744051701835,3.92842861622245,True,False,0,False,False,False,False
92,13,0.28019679673678255,72.28913116455078,8.006363195674968,0.03865351900458336,27.478938661515713,56,0.04409027099609375,0.00830250135892055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2544090270996094,inf,inf,inf,inf,13.4892706414245,3.9302828005964483,True,False,0,False,False,False,False
