episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
97,0,-0.09836997140442152,72.39385223388672,0.00596684605418853,0.0376308411359787,20.167666040360928,56,0.0,0.008369971404421531,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,5.355106524664923,True,False,0,False,False,False,False
97,1,-0.09839219508703559,72.39385223388672,0.0031016216591832455,0.03762546181678772,22.404710648115724,56,0.0,0.008392195087035592,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.820414853654135,True,False,0,False,False,False,False
97,2,-0.0985737453978758,72.39385223388672,0.006168710109478232,0.03754982352256775,22.548789785359986,56,0.0,0.008573745397875806,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.789614033748277,True,False,0,False,False,False,False
97,3,-0.09813985747262169,72.39385223388672,0.006533980594464812,0.037457093596458435,22.603394442703575,56,0.0,0.008139857472621687,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.778043416167638,True,False,0,False,False,False,False
97,4,-0.0981232822814366,72.39385986328125,0.005770461904019139,0.037370577454566956,22.673158447723836,56,-7.62939453125e-06,0.008115652886905352,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.763341651274975,True,False,0,False,False,False,False
97,5,-0.0981279510687667,72.39385986328125,0.004670023563354395,0.03729812800884247,22.745343649294227,56,0.0,0.008127951068766714,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.288972854614258,742.4268646346038,inf,inf,60.0,4.74822458896334,True,False,0,False,False,False,False
97,6,-0.09823435379130196,72.39385986328125,0.00358737259946967,0.03724139928817749,22.90820681490004,56,0.0,0.00823435379130197,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.286977767944336,732.7409359036723,inf,inf,60.0,4.714467652254398,True,False,0,False,False,False,False
97,7,-0.0982329681861222,72.39385986328125,0.0026607315032844423,0.0371987521648407,22.978921746835113,56,0.0,0.008232968186122206,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.284931182861328,723.459037175648,inf,inf,60.0,4.699959431946577,True,False,0,False,False,False,False
97,8,-0.09823477750800742,72.39385986328125,0.0008663208724822439,0.03718547523021698,23.054467337206006,56,0.0,0.008234777508007428,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.282922744750977,714.5343031381943,inf,inf,60.0,4.68455845977002,True,False,0,False,False,False,False
97,9,-0.09825311310012202,72.39385986328125,0.0011749086808594622,0.03716999292373657,23.126802826300263,56,0.0,0.008253113100122033,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28079605102539,683.1664174327296,inf,inf,60.0,4.66990620412002,True,False,0,False,False,False,False
97,10,-0.09252873323106182,72.38880157470703,2.0783266930010065,0.037260837852954865,23.20277119986713,56,0.00505828857421875,0.007587021805280574,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.26625633239746,47.10075133846914,inf,inf,51.964881345989475,4.654616427912648,True,False,0,False,False,False,False
97,11,-0.07653350002637918,72.36847686767578,4.556824968862055,0.037515196949243546,23.067117054015398,56,0.02032470703125,0.006858207057629188,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.212669372558594,22.378080490493225,inf,inf,23.700712829215846,4.681989506842163,True,False,0,False,False,False,False
97,12,0.016334420952654638,72.3360595703125,6.436878706385961,0.03776497766375542,22.852169517427683,56,0.03241729736328125,0.006082876410626613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12987518310547,15.97077512594286,inf,inf,16.77831833196644,4.726028306311848,True,False,0,False,False,False,False
97,13,0.026355239926467287,72.29420471191406,8.010704451527305,0.03798527270555496,22.677283769007772,56,0.0418548583984375,0.005499618471970207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.02312469482422,12.87885989769007,inf,inf,13.481960376082647,4.762475131505816,True,False,0,False,False,False,False
97,14,0.03412737703696063,72.2449951171875,9.197710097888917,0.038192253559827805,22.561062232707627,56,0.0492095947265625,0.005082217689601871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.89877700805664,11.212602935381279,inf,inf,11.742053060009845,4.787008647289147,True,False,0,False,False,False,False
97,15,0.040726776848737975,72.189697265625,10.28859443100138,0.14629432559013367,22.482214004849084,56,0.0552978515625,0.004571074713762023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.759206771850586,10.021206018795443,inf,inf,10.497060674738682,4.803797347392298,True,False,0,False,False,False,False
97,16,0.04689122261397608,72.12860870361328,11.329673570452435,0.18672500550746918,22.39125802880153,56,0.06108856201171875,0.004197339397742665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.60614585876465,9.079008333903374,inf,inf,9.532489998799425,4.823310948455029,True,False,0,False,False,False,False
97,17,0.052786816971354796,72.06201171875,12.332656543171018,0.0389997735619545,22.298039530869573,56,0.06659698486328125,0.003810167891926448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.757237309085934,4.843475133788511,True,False,0,False,False,False,False
97,18,0.057010186586492574,71.99140930175781,13.234772301169688,0.03721616417169571,22.193432373460382,56,0.0706024169921875,0.0035922304056949235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.160321729936749,4.866304507686241,True,False,0,False,False,False,False
97,19,0.05276101959048878,71.92090606689453,14.071430564926443,0.029607636854052544,22.19961821800098,56,0.07050323486328125,0.0077422152727924685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.675125816218997,4.864948529269128,True,False,0,False,False,False,False
97,20,0.05914240878916704,71.84534454345703,14.903529416980717,0.021404501050710678,22.46661729470361,56,0.0755615234375,0.006419114648332965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.246605617924801,4.80713222570718,True,False,0,False,False,False,False
97,21,0.06845336572235107,71.76411437988281,15.72472781079721,0.014168314635753632,22.38938660128042,56,0.08123016357421875,0.0027767978518676868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.86816339840509,4.823714107193254,True,False,0,False,False,False,False
97,22,0.07268134932357738,71.67913818359375,16.52214194514082,0.009176614694297314,22.418607932631858,56,0.0849761962890625,0.002294846965485124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.536682735119759,4.81742668075293,True,False,0,False,False,False,False
97,23,0.06883146230257799,71.59021759033203,17.318949187536994,0.008084380067884922,22.445048394729383,56,0.08892059326171875,0.0017542234391783394,0.0,0.016669815039924842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,6.235944157496496,4.811751710250752,True,False,0,False,False,False,False
97,24,0.36031024938527745,71.49813842773438,17.94331317113367,0.008895494043827057,12.886192426085472,56,0.09207916259765625,0.011708120219048011,0.0,0.06563042924433159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322754421628835,inf,inf,inf,inf,6.018955304962583,8.381063733099003,True,False,0,False,False,False,False
97,25,0.3178725671499518,71.40486907958984,17.97720292947883,0.00988299772143364,12.564496323466301,56,0.09326934814453125,0.01184164462315516,0.0,0.15339938924341606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32314455825028376,inf,inf,inf,inf,6.007608659904636,8.595648979441533,True,False,0,False,False,False,False
97,26,0.282202184665179,71.31291961669922,17.786098371324243,0.010889488272368908,12.523615434765816,56,0.091949462890625,0.01203399430403769,0.0,0.21839403436212942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214837332596564,inf,inf,inf,inf,6.072158027312146,8.623707791297214,True,False,0,False,False,False,False
97,27,0.2575599329549597,71.22343444824219,17.36772131449171,0.011703546158969402,12.501000389456749,56,0.08948516845703125,0.011765687670406111,0.0,0.2560996703866045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3178902873616368,inf,inf,inf,inf,6.218432346095067,8.639308586142146,True,False,0,False,False,False,False
97,28,0.23624148764525857,71.14108276367188,16.822425341229458,0.008508669212460518,12.483216002583504,56,0.0823516845703125,0.016831556472848338,0.0,0.26418642327814507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31281457118686695,inf,inf,inf,inf,6.420001742275938,8.651616696983254,True,False,0,False,False,False,False
97,29,0.1317111116646028,71.06185150146484,16.252491696839833,0.0057615116238594055,12.735685631632805,56,0.07923126220703125,0.014823922877854872,0.0,0.46127857491999075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3079430597954218,inf,inf,inf,inf,6.6451349131284125,8.48010881579476,True,False,0,False,False,False,False
97,30,0.11603753750400954,70.98424530029297,15.665994046362774,0.00471180584281683,12.665419802069664,56,0.077606201171875,0.01131382662946194,0.0,0.4866868190529864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3030885724880897,inf,inf,inf,inf,6.89391299909722,8.527155174307895,True,False,0,False,False,False,False
97,31,0.11227844898348117,70.91012573242188,15.072431728620783,0.003747245529666543,12.660084888339043,56,0.07411956787109375,0.011304972619254377,0.0,0.4770551137688677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29799141061607565,inf,inf,inf,inf,7.165399846855544,8.530748486487377,True,False,0,False,False,False,False
97,32,0.1272987949452758,70.83963775634766,14.480988707340547,0.002886919304728508,12.654135078191757,56,0.07048797607421875,0.010802676698796216,0.0,0.430566423392586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29289670726614625,inf,inf,inf,inf,7.458054293299311,8.534759533753366,True,False,0,False,False,False,False
97,33,-0.4693612751333097,70.7710952758789,14.087729353840734,0.0025912087876349688,12.655061110854149,55,0.06854248046875,0.003923436037702887,0.0,0.6203942947152178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49510589115229003,0.0,0.09956813186872751,0.1817545870768147,0.0,inf,inf,inf,inf,7.66624608461519,8.534135003691862,False,True,1,False,False,False,False
97,34,-0.20203446256466703,70.70423889160156,13.73941060627678,0.002479252638295293,12.249452099204063,55,0.06685638427734375,0.010901422148281267,0.0,0.495978849387459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.860599198531905,8.816720872521111,True,False,0,False,False,False,False
97,35,-0.11053009271856619,70.63716888427734,13.184470830019414,0.004826121497899294,8.43655988574028,55,0.06707000732421875,0.018385597243128916,0.0,0.29842900559931207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.191455037702182,12.801426347075987,True,False,0,False,False,False,False
97,36,0.24149673142020545,70.57286834716797,12.663486935626539,0.00818578340113163,12.442633509635925,55,0.064300537109375,0.014120258982436051,0.0,0.15284299180536673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27773794919594985,inf,inf,inf,inf,8.528456699881026,8.679834531521141,True,False,0,False,False,False,False
97,37,0.31380074645631595,70.5139389038086,12.16978102466832,0.00895718578249216,12.377900406718254,55,0.058929443359375,0.00837988943634308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27325119253328406,inf,inf,inf,inf,8.874440697090808,8.725227740674153,True,False,0,False,False,False,False
97,38,0.3123680708679539,70.45945739746094,11.88431140032985,0.007391029968857765,12.405063137412071,55,0.05448150634765625,0.0026360773171067962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27052264183740443,inf,inf,inf,inf,9.087611083381951,8.706122556868406,True,False,0,False,False,False,False
97,39,0.3112614307437127,70.40534973144531,11.757299259782261,0.0066579170525074005,12.643925920128822,55,0.054107666015625,0.002315395951732852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2694691606798206,inf,inf,inf,inf,9.185783028372121,8.541650803890477,True,False,0,False,False,False,False
97,40,0.31459775255193617,70.35083770751953,11.89495768032036,0.006553614977747202,12.626930102705956,55,0.05451202392578125,0.0005251352089860812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270610863835141,inf,inf,inf,inf,9.079477447715586,8.55314784524352,True,False,0,False,False,False,False
97,41,0.318880225721407,70.29541015625,12.272422571420886,0.006417619995772839,12.635181918740273,55,0.05542755126953125,0.000269461246444461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2737221356983202,inf,inf,inf,inf,8.800218487546417,8.547561934174952,True,False,0,False,False,False,False
97,42,0.3250281306274655,70.23811340332031,12.770430462019247,0.006310471333563328,12.581681236624718,55,0.0572967529296875,0.00016174129134469636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2778931189891227,inf,inf,inf,inf,8.457036771094335,8.583908459357305,True,False,0,False,False,False,False
97,43,0.3284697617647703,70.17693328857422,13.138977684767902,0.008735249750316143,14.864056706428528,55,0.06118011474609375,0.0039401859340760905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2812298329527526,inf,inf,inf,inf,8.219817598533947,7.2658495680584485,True,False,0,False,False,False,False
97,44,0.33730754437793775,70.11324310302734,13.65379305139122,0.012162785977125168,14.790945053100586,54,0.063690185546875,0.0019820041347545464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855993629658173,inf,inf,inf,inf,7.9098899180250575,7.301764668334039,True,False,0,False,False,False,False
97,45,0.34407844357657147,70.04853820800781,14.256481228486061,0.014445044100284576,14.256333857774734,54,0.06470489501953125,0.0011487907728013845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2905223393298416,inf,inf,inf,inf,7.575501855549305,7.575580165099871,True,False,0,False,False,False,False
97,46,0.3508657986628324,69.98245239257812,14.799870841016398,0.015959307551383972,14.316297993063927,54,0.0660858154296875,0.00022756503795502128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29500754827109993,inf,inf,inf,inf,7.297360981062655,7.543849677641853,True,False,0,False,False,False,False
97,47,0.34321465515793476,69.91531372070312,14.909977689119613,0.017751913517713547,14.318606704473495,54,0.067138671875,0.009917705417522104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2959936887004569,inf,inf,inf,inf,7.24347160350292,7.542633318244439,True,False,0,False,False,False,False
97,48,0.33950190629468996,69.8492202758789,14.641857460182175,0.019640447571873665,14.325107038021088,54,0.06609344482421875,0.010335742693408085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2937442041638793,inf,inf,inf,inf,7.376113330818907,7.539210681871417,True,False,0,False,False,False,False
97,49,0.33889004025522895,69.78411865234375,14.29994852756146,0.022626293823122978,14.346179813146591,54,0.06510162353515625,0.007121333853934595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2909097505740073,inf,inf,inf,inf,7.552474737363059,7.528136507882793,True,False,0,False,False,False,False
97,50,0.34105813204121493,69.7210922241211,14.101831828948145,0.025140907615423203,14.524012953042984,54,0.06302642822265625,0.0010855936352920917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891172974538508,inf,inf,inf,inf,7.658579488822037,7.435961421211243,True,False,0,False,False,False,False
97,51,0.33988833450027994,69.65917205810547,14.04444671414637,0.02750244364142418,14.545338526368141,54,0.061920166015625,0.0005794218300784847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2885475903147334,inf,inf,inf,inf,7.689872174972634,7.425059224590407,True,False,0,False,False,False,False
97,52,0.3412122859605592,69.59740447998047,14.20172773657371,0.029924452304840088,14.569130390882492,54,0.061767578125,0.00034587186953051403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2897905797050897,inf,inf,inf,inf,7.604708525841373,7.412933861007071,True,False,0,False,False,False,False
97,53,0.3438657224790783,69.53509521484375,14.445327919248127,0.03245282173156738,14.5950036495924,54,0.06230926513671875,0.0002370925252972764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2917935498676569,inf,inf,inf,inf,7.476465789059176,7.399792599778909,True,False,0,False,False,False,False
97,54,0.3415327307626049,69.47432708740234,14.647174476533353,0.03289389610290527,14.611174017190933,53,0.06076812744140625,0.0024896052352088092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29325420855640744,inf,inf,inf,inf,7.373435755341743,7.391603157482859,True,False,0,False,False,False,False
97,55,0.039001114110257244,69.41290283203125,14.570741552543597,0.034387413412332535,14.054505005478859,53,0.06142425537109375,0.012423141260836507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.412114174871668,7.684368816824102,True,False,0,False,False,False,False
97,56,0.04021097991783567,69.35264587402344,14.21967166321098,0.03630920872092247,14.100742265582085,53,0.0602569580078125,0.01004597808997683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.595112078390441,7.659171266722087,True,False,0,False,False,False,False
97,57,0.0456362230228403,69.29515838623047,13.942793190522139,0.03736232966184616,16.804789826273918,53,0.05748748779296875,0.0018512647701284472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.74593716798546,6.426739109295159,True,False,0,False,False,False,False
97,58,0.04491375282292653,69.23760223388672,13.946707692297952,0.039374880492687225,17.00300842523575,53,0.05755615234375,0.002642399520823473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.743763071742218,6.35181711959321,True,False,0,False,False,False,False
97,59,0.04333466276781089,69.17581176757812,14.174882665465086,0.04582386091351509,17.121958695352077,53,0.06179046630859375,0.00845580354078286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94597053527832,5.177673377818534,inf,inf,7.619110686759004,6.307689553609171,True,False,0,False,False,False,False
97,60,-0.15073149699752206,69.11248016357422,14.552885457138231,0.052975039929151535,18.158659636974335,53,0.06333160400390625,0.008193730682379666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.478097906140288,0.0,0.09117082667847476,0.19105770914276463,0.0,19.732418060302734,5.030295578433703,inf,inf,7.421208688688312,5.94757554572433,False,True,1,False,False,False,False
97,61,0.0461522898184814,69.0472412109375,14.85904570149123,0.061347831040620804,18.278365284204483,53,0.06523895263671875,0.009086662818237346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.268299874006128,5.908624667509505,True,False,0,False,False,False,False
97,62,0.04560437239174724,68.97701263427734,15.074338779906011,0.07448171824216843,12.270213067531586,53,0.07022857666015625,0.014624204268409005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.164493353696101,8.801803147638942,True,False,0,False,False,False,False
97,63,0.0420987474016122,68.9100341796875,14.879483520642818,0.08488641679286957,12.00190432369709,53,0.06697845458984375,0.014879707188231547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.258316449638047,8.998571983844267,True,False,0,False,False,False,False
97,64,0.030818804683555183,68.8513412475586,14.462937784138264,0.08853340148925781,12.037859335541725,52,0.05869293212890625,0.017874127445351065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.467362551918416,8.971694799683403,True,False,0,False,False,False,False
97,65,0.03000795086173514,68.79647064208984,13.985574251650267,0.09054798632860184,11.594913974404335,52,0.05487060546875,0.014862654607014854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,7.722242795089822,9.314428743361875,True,False,0,False,False,False,False
97,66,0.03360969256729008,68.74188995361328,13.48774384349223,0.09469851106405258,11.66833408176899,52,0.0545806884765625,0.01097099590927242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.007269507280084,9.255820003366457,True,False,0,False,False,False,False
97,67,0.031008411618023632,68.68980407714844,12.939720600621346,0.09874200820922852,11.720511093735695,52,0.05208587646484375,0.011077464846820118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.346393506735687,9.21461522763484,True,False,0,False,False,False,False
97,68,0.028707600228924546,68.64054870605469,12.416326899635811,0.1023278757929802,11.827440038323402,52,0.04925537109375,0.010547770864825454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,8.698224593552526,9.131308182502487,True,False,0,False,False,False,False
97,69,0.02325483622027795,68.59052276611328,11.824515480499294,0.10925481468439102,11.966525986790657,52,0.05002593994140625,0.0167711037211283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,9.133566629272126,9.025175737654909,True,False,0,False,False,False,False
97,70,-0.05098160930749597,68.54161834716797,11.454281990618433,0.11718872934579849,11.827283129096031,52,0.0489044189453125,0.00405222690440187,0.0,0.1716676026968132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,9.428788298424712,9.1314293249911,True,False,0,False,False,False,False
97,71,-0.14598284143409845,68.49488830566406,11.219375170413738,0.12422215938568115,11.98075644671917,52,0.04673004150390625,0.001267557007688918,0.0,0.3628906518606316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,9.626204522048912,9.014455846782104,True,False,0,False,False,False,False
