episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,success,crashed,timed_out,stuck
7,0,-0.20100955403701415,72.39385223388672,0.00596279769793758,0.03763103485107422,30.59248074889183,56,0.0,0.011285353099531083,0.0,0.0,0.0,0.0,0.0,0.08,0.0750998913049698,0.024624309632513258,0.0,inf,inf,True,False,False,False,False,False
7,1,-0.17752226322655132,72.39385223388672,0.003101858817002583,0.03762577474117279,28.868288397789,56,0.0,0.010286636260790141,0.0,0.0,0.0,0.0,0.0,0.08,0.07575464677810669,0.0014809801876544955,0.0,inf,inf,True,False,False,False,False,False
7,2,-0.17665028139271255,72.39385223388672,0.006176446403119728,0.03755016624927521,28.99352140724659,56,0.0,0.010218123275529987,0.0,0.0,0.0,0.0,0.0,0.08,0.07610208958387374,0.000330068533308804,0.0,inf,inf,True,False,False,False,False,False
7,3,-0.17665207904390248,72.39385223388672,0.006528837628700722,0.03745739161968231,28.875970914959908,56,0.0,0.010195177344597864,0.0,0.0,0.0,0.0,0.0,0.08,0.07622658842802048,0.0002303132712841034,0.0,inf,inf,True,False,False,False,False,False
7,4,-0.1767456230723088,72.39385223388672,0.005767106514482427,0.037370651960372925,28.7945719063282,56,0.0,0.010164689861403139,0.0,0.0,0.0,0.0,0.0,0.08,0.07636703443527221,0.0002138987756334245,0.0,inf,inf,True,False,False,False,False,False
7,5,-0.17686502580740202,72.39385986328125,0.004675496145476313,0.03729839622974396,28.71513694524765,56,-7.62939453125e-06,0.010159515789474253,0.0,0.0,0.0,0.0,0.0,0.08,0.07648749428987503,0.0002103863335214555,0.0,inf,inf,True,False,False,False,False,False
7,6,-0.17693687112866663,72.39385986328125,0.00359060602053056,0.03724159300327301,28.643831089138985,56,0.0,0.010139445319815928,0.0,0.0,0.0,0.0,0.0,0.08,0.07659541034698486,0.00020201546186581255,0.0,inf,inf,True,False,False,False,False,False
7,7,-0.17702702990035737,72.39385986328125,0.00265960019386764,0.03719891607761383,28.573136776685715,56,0.0,0.010131912913184838,0.0,0.0,0.0,0.0,0.0,0.08,0.07669301092624664,0.00020210606092587114,0.0,29.277694702148438,504.6496442679625,True,False,False,False,False,False
7,8,-0.17709424321295134,72.39385986328125,0.000867841651654775,0.0371856689453125,28.50823402404785,56,0.0,0.01011763890029304,0.0,0.0,0.0,0.0,0.0,0.08,0.07678022265434264,0.00019638165831565855,0.0,29.274763107299805,497.1875532799171,True,False,False,False,False,False
7,9,-0.17714677018659514,72.39385986328125,0.0011708335108570587,0.03717011213302612,28.44663642346859,56,0.0,0.010105747470970716,0.0,0.0,0.0,0.0,0.0,0.08,0.07684958952665329,0.00019143318897113206,0.0,29.271732330322266,462.86410220371397,True,False,False,False,False,False
