episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
2,highway_merge,-295.5734087771867,False,True,False,False,327,48.693580627441406,1.310899019241333,35.55989295244217,lane_departure_early_collision,2.90396785736084,48.693580627441406,0.5963302752293578,0.08868501529051988,max_lane_offset=2.904; final_goal_distance=48.694; low_speed_ratio=0.596; high_traffic_ratio=0.089
8,highway_merge,-288.94699446995406,False,True,False,False,300,47.11167526245117,1.7233285903930664,35.01362219452858,lane_departure_early_collision,2.859339475631714,47.11167526245117,0.5433333333333333,0.13,max_lane_offset=2.859; final_goal_distance=47.112; low_speed_ratio=0.543; high_traffic_ratio=0.130
12,highway_merge,-341.46149821368203,False,True,False,False,405,37.742637634277344,1.2737847566604614,35.65718740224838,lane_departure_early_collision,2.6459264755249023,37.742637634277344,0.5950617283950618,0.0962962962962963,max_lane_offset=2.646; final_goal_distance=37.743; low_speed_ratio=0.595; high_traffic_ratio=0.096
16,highway_merge,-716.2069984757885,False,False,False,True,822,38.838829040527344,0.6497864723205566,45.0,lane_departure_early_collision,2.9825761318206787,38.838829040527344,0.8077858880778589,0.17883211678832117,max_lane_offset=2.983; final_goal_distance=38.839; low_speed_ratio=0.808; high_traffic_ratio=0.179
21,highway_merge,-689.5165854695094,False,True,False,False,727,44.81734085083008,1.5783016681671143,36.283070147037506,lane_departure_early_collision,2.389955520629883,44.81734085083008,0.8225584594222833,0.14167812929848694,max_lane_offset=2.390; final_goal_distance=44.817; low_speed_ratio=0.823; high_traffic_ratio=0.142
23,highway_merge,-308.00595215721717,False,True,False,False,329,49.47562026977539,1.5116499662399292,34.874630123376846,lane_departure_early_collision,2.7264811992645264,49.47562026977539,0.5957446808510638,0.1033434650455927,max_lane_offset=2.726; final_goal_distance=49.476; low_speed_ratio=0.596; high_traffic_ratio=0.103
32,highway_merge,-342.381778086175,False,True,False,False,321,41.94996643066406,1.5443333387374878,45.0,lane_departure_early_collision,3.0703415870666504,41.94996643066406,0.5451713395638629,0.20249221183800623,max_lane_offset=3.070; final_goal_distance=41.950; low_speed_ratio=0.545; high_traffic_ratio=0.202
33,highway_merge,-202.242881707992,False,True,False,False,174,49.776817321777344,1.679106593132019,34.499771296978,lane_departure_early_collision,2.8536388874053955,49.776817321777344,0.3448275862068966,0.21264367816091953,max_lane_offset=2.854; final_goal_distance=49.777; low_speed_ratio=0.345; high_traffic_ratio=0.213
34,highway_merge,-268.5190974407454,False,False,False,True,334,53.77574920654297,0.33376210927963257,44.16970610618591,lane_departure_early_collision,2.158919095993042,53.77574920654297,0.7065868263473054,0.25748502994011974,max_lane_offset=2.159; final_goal_distance=53.776; low_speed_ratio=0.707; high_traffic_ratio=0.257
37,highway_merge,-162.94742808243143,False,True,False,False,119,67.17716979980469,1.009583592414856,30.03068871796131,lane_departure_early_collision,1.0099509954452515,67.17716979980469,0.6302521008403361,0.0,max_lane_offset=1.010; final_goal_distance=67.177; low_speed_ratio=0.630; high_traffic_ratio=0.000
46,highway_merge,-216.57428214616556,False,True,False,False,199,45.113304138183594,1.6527684926986694,34.46908950805664,lane_departure_early_collision,2.0143349170684814,45.113304138183594,0.3417085427135678,0.2613065326633166,max_lane_offset=2.014; final_goal_distance=45.113; low_speed_ratio=0.342; high_traffic_ratio=0.261
54,highway_merge,-401.0406495267277,False,True,False,False,413,47.676597595214844,1.7380380630493164,34.801412522792816,lane_departure_early_collision,1.8273919820785522,47.676597595214844,0.6924939467312349,0.17191283292978207,max_lane_offset=1.827; final_goal_distance=47.677; low_speed_ratio=0.692; high_traffic_ratio=0.172
57,highway_merge,-531.8563045689048,False,True,False,False,532,42.99332046508789,1.517354965209961,33.82037177681923,lane_departure_early_collision,1.9381455183029175,42.99332046508789,0.7349624060150376,0.20676691729323307,max_lane_offset=1.938; final_goal_distance=42.993; low_speed_ratio=0.735; high_traffic_ratio=0.207
64,highway_merge,-289.64413638829444,False,False,False,True,372,48.57976150512695,1.0042660236358643,44.743840992450714,lane_departure_early_collision,2.8255250453948975,48.57976150512695,0.6666666666666666,0.18548387096774194,max_lane_offset=2.826; final_goal_distance=48.580; low_speed_ratio=0.667; high_traffic_ratio=0.185
75,highway_merge,-312.50276711609257,False,False,False,True,315,64.2427749633789,1.238940954208374,37.620356529951096,lane_departure_early_collision,1.2390097379684448,64.2427749633789,0.7523809523809524,0.14285714285714285,max_lane_offset=1.239; final_goal_distance=64.243; low_speed_ratio=0.752; high_traffic_ratio=0.143
80,highway_merge,-375.0536198181867,False,True,False,False,233,45.945919036865234,3.3378846645355225,32.464859783649445,lane_departure_early_collision,3.3378846645355225,45.945919036865234,0.4678111587982833,0.18025751072961374,max_lane_offset=3.338; final_goal_distance=45.946; low_speed_ratio=0.468; high_traffic_ratio=0.180
82,highway_merge,-143.55585294559353,False,True,False,False,169,51.853660583496094,1.3579844236373901,33.52579548954964,lane_departure_early_collision,2.343914270401001,51.853660583496094,0.35502958579881655,0.17159763313609466,max_lane_offset=2.344; final_goal_distance=51.854; low_speed_ratio=0.355; high_traffic_ratio=0.172
84,highway_merge,-287.18526078520284,False,False,False,True,326,50.15096664428711,1.0013363361358643,34.8448321223259,lane_departure_early_collision,2.0690464973449707,50.15096664428711,0.6717791411042945,0.3159509202453988,max_lane_offset=2.069; final_goal_distance=50.151; low_speed_ratio=0.672; high_traffic_ratio=0.316
87,highway_merge,-590.3121555205839,False,False,False,True,816,36.63009262084961,0.7331647276878357,45.0,lane_departure_early_collision,2.0520894527435303,36.63009262084961,0.8112745098039216,0.19607843137254902,max_lane_offset=2.052; final_goal_distance=36.630; low_speed_ratio=0.811; high_traffic_ratio=0.196
89,highway_merge,-468.2672739975558,False,True,False,False,553,36.1694450378418,1.4697452783584595,45.0,lane_departure_early_collision,2.7304282188415527,36.1694450378418,0.6726943942133815,0.13562386980108498,max_lane_offset=2.730; final_goal_distance=36.169; low_speed_ratio=0.673; high_traffic_ratio=0.136
92,highway_merge,-298.90542555410235,False,True,False,False,304,42.75021743774414,1.2307796478271484,34.59610417485237,lane_departure_early_collision,2.8533668518066406,42.75021743774414,0.5197368421052632,0.07894736842105263,max_lane_offset=2.853; final_goal_distance=42.750; low_speed_ratio=0.520; high_traffic_ratio=0.079
93,highway_merge,-365.0579132897384,False,True,False,False,360,42.81879806518555,1.5960111618041992,33.567507192492485,lane_departure_early_collision,2.1672375202178955,42.81879806518555,0.625,0.20555555555555555,max_lane_offset=2.167; final_goal_distance=42.819; low_speed_ratio=0.625; high_traffic_ratio=0.206
96,highway_merge,-295.2268971196447,False,True,False,False,251,44.45305252075195,1.7113652229309082,35.29476061463356,lane_departure_early_collision,1.9297164678573608,44.45305252075195,0.47808764940239046,0.3147410358565737,max_lane_offset=1.930; final_goal_distance=44.453; low_speed_ratio=0.478; high_traffic_ratio=0.315
