episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,success,crashed,timed_out,stuck
84,0,-0.2047003096407893,72.39385223388672,0.005956751731247954,0.03763103485107422,32.70755007863045,56,0.0,0.012648244831255009,0.0,0.0,0.0,0.0,0.0,0.08,0.0783972253203392,0.02365483948919508,0.0,inf,inf,False,False,False,False
84,1,-0.18112452425448075,72.39385223388672,0.0031013820178776197,0.03762592375278473,31.406323313713074,56,0.0,0.011420713842044029,0.0,0.0,0.0,0.0,0.0,0.08,0.07811583536863327,0.0015879750438034532,0.0,inf,inf,False,False,False,False
84,2,-0.17988701139016733,72.39385223388672,0.006174777670581866,0.03755028545856476,31.566889733076096,56,0.0,0.011370175705279283,0.0,0.0,0.0,0.0,0.0,0.08,0.07825907415151596,0.00025776153337210415,0.0,inf,inf,False,False,False,False
84,3,-0.17959436470162535,72.39385223388672,0.006530504642779133,0.03745746612548828,31.591368913650513,56,0.0,0.011331617088377854,0.0,0.0,0.0,0.0,0.0,0.08,0.07814009052515031,0.0001226570880971849,0.0,inf,inf,False,False,False,False
84,4,-0.17957706574923737,72.39385223388672,0.005768706125983329,0.03737075626850128,31.593778878450394,56,0.0,0.011348717938786423,0.0,0.0,0.0,0.0,0.0,0.08,0.07810443341732025,0.00012391439313068985,0.0,inf,inf,False,False,False,False
84,5,-0.17951059367817893,72.39385986328125,0.0046740709877932905,0.03729847073554993,31.620231494307518,56,-7.62939453125e-06,0.01134657415079948,0.0,0.0,0.0,0.0,0.0,0.08,0.07802944856882095,0.00012694156402722002,0.0,inf,inf,False,False,False,False
84,6,-0.1794307386496454,72.39385986328125,0.0035892892510893193,0.03724166750907898,31.646272391080856,56,0.0,0.011366865060606558,0.0,0.0,0.0,0.0,0.0,0.08,0.07794105827808379,0.0001228153109550476,0.0,inf,inf,False,False,False,False
84,7,-0.17936526941849498,72.39385986328125,0.0026630209772112562,0.03719894587993622,31.66348546743393,56,0.0,0.011380067642467274,0.0,0.0,0.0,0.0,0.0,0.08,0.07786555916070939,0.00011964261531829834,0.0,inf,inf,False,False,False,False
84,8,-0.17927412338498228,72.39385986328125,0.0008679198327266269,0.03718571364879608,31.69229105114937,56,0.0,0.011387038602858696,0.0,0.0,0.0,0.0,0.0,0.08,0.07776663303375243,0.00012045174837112426,0.0,inf,inf,False,False,False,False
84,9,-0.17918637010249752,72.39385986328125,0.0011761813570924646,0.03717018663883209,31.718394309282303,56,0.0,0.011403014630353786,0.0,0.0,0.0,0.0,0.0,0.08,0.0776650173664093,0.0001183381057344377,0.0,inf,inf,False,False,False,False
84,10,-0.1735426285940212,72.3890380859375,2.0794441281850182,0.03726130723953247,31.75271585583687,56,0.00482177734375,0.010717181392292347,0.0,0.0,0.0,0.0,0.0,0.08,0.07753534013032914,0.00011188441514968872,0.0,inf,inf,False,False,False,False
84,11,-0.160802036011317,72.3696517944336,4.656194905642799,0.037528421729803085,31.464007571339607,56,0.01938629150390625,0.010386863732435924,0.0,0.0,0.0,0.0,0.0,0.08,0.07900749403238297,0.0007939697504043578,0.0,inf,inf,False,False,False,False
84,12,-0.07134792936122422,72.3392562866211,6.46038039323677,0.03785032033920288,31.095134764909744,56,0.0303955078125,0.00960077355703715,0.0,0.0,0.0,0.0,0.0,0.0,0.0809584659934044,0.0011841976232826708,0.0,29.141504287719727,15.843727354278458,False,False,False,False
84,13,-0.06334181891700529,72.3003921508789,7.989675903442419,0.038251589983701706,30.80358199775219,56,0.0388641357421875,0.008861735730825888,0.0,0.0,0.0,0.0,0.0,0.0,0.08237393373250962,0.0009702851958572864,0.0,29.04124641418457,12.761308853307586,False,False,False,False
84,14,-1.057009584637271,72.25497436523438,9.211703712384518,0.21359942853450775,30.612559765577316,56,0.04541778564453125,0.008272170813666246,0.0,0.0,0.0,0.0,0.0,0.0,0.08342992299795152,0.0007252764701843261,-1.0,28.921897888183594,11.015958838912693,False,False,False,False
84,15,-1.0508856201705954,72.20307922363281,10.284249624201044,0.21348638832569122,30.469254031777382,56,0.0518951416015625,0.007955695375191375,0.0,0.0,0.0,0.0,0.0,0.0,0.08422609847784042,0.0005989679191261531,-1.0,28.783906936645508,9.821693749277987,False,False,False,False
84,16,-1.0787851640096204,72.14643859863281,11.332666594647621,0.09527768939733505,30.41008584201336,56,0.056640625,0.008097912923705824,0.0,0.031949989323072005,0.0,0.0,0.0,0.0,0.08492368823289871,0.00045419852994382375,-1.0,28.631916046142578,8.85789008647825,False,False,False,False
84,17,-1.1300718941351984,72.08354949951172,12.323628596979663,0.04088262468576431,30.2316552400589,56,0.06288909912109375,0.007844760210557683,0.0,0.08868521881525951,0.0,0.0,0.0,0.0,0.08579954874515533,0.0006314654853194952,-1.0,28.46236801147461,8.108921354962137,False,False,False,False
84,18,-1.1814232076783513,72.01712036132812,13.245059967186954,0.04005405679345131,30.228652507066727,55,0.06642913818359375,0.00803302660952114,0.0,0.14364012909357982,0.0,0.0,0.0,0.0,0.08581341171264648,0.00036577844619750975,-1.0,28.28157615661621,7.495546488250272,False,False,False,False
84,19,-1.23399555069989,71.94792938232422,14.097710716029715,0.03611432760953903,29.973241835832596,55,0.06919097900390625,0.006247386051200923,0.0,0.19936818314021068,0.0,0.0,0.0,0.0,0.08679885405302049,0.0007721064593642949,-1.0,28.089685440063477,6.9871333964498055,False,False,False,False
84,20,-1.2831478367170308,71.87492370605469,14.937603582638136,0.03340153023600578,29.936859011650085,55,0.07300567626953125,0.005652516640408956,0.0,0.25294055176203684,0.0,0.0,0.0,0.0,0.08717242324352263,0.00038802134059369567,-1.0,27.88482666015625,6.537401844598264,False,False,False,False
84,21,-1.2909922813813284,71.80146026611328,15.732036710419777,0.036503881216049194,29.766844511032104,56,0.07346343994140625,0.009719502866056717,0.0,0.2570168418926521,0.0,0.0,0.0,0.0,0.08719657003879547,0.0005228065252304077,-1.0,27.66844940185547,6.131257970510972,False,False,False,False
84,22,-1.3283921102018033,71.72439575195312,16.526607075452482,0.042792052030563354,29.342087879776955,56,0.07706451416015625,0.007472535739426918,0.0,0.29847935867732006,0.0,0.0,0.0,0.0,0.08841899055242537,0.001085739392787218,-1.0,27.4373722076416,5.764556621657173,False,False,False,False
84,23,-1.3568689413436974,71.63961029052734,17.309670369714063,0.04628363251686096,29.53976735472679,56,0.08478546142578125,0.006984263076255864,0.0,0.3358846588177009,0.0,0.0,0.0,0.0,0.08799854350090026,0.0007869373746216296,-1.0,27.1944637298584,5.469751698587901,False,False,False,False
84,24,-1.3900713975237757,71.55274200439453,18.09850142466243,0.05172181501984596,29.67664383351803,56,0.0868682861328125,0.007505157983742766,0.0,0.3711675567669197,0.0,0.0,0.0,0.0,0.08768908494710922,0.0005778839588165283,-1.0,26.93919563293457,5.180947772976799,False,False,False,False
84,25,-1.421065697211727,71.46424865722656,18.872181227200922,0.05910962447524071,29.250343590974808,56,0.08849334716796875,0.004554151925645372,0.0,0.40504521561091383,0.0,0.0,0.0,0.0,0.08890732365846635,0.00105235318467021,-1.0,26.670406341552734,4.912896412196394,False,False,False,False
84,26,-1.4553624898742934,71.37480163574219,19.009099451072622,0.06679821759462357,29.230512008070946,56,0.089447021484375,0.0041100776700948305,0.0,0.44114731979792554,0.0,0.0,0.0,0.0,0.0891194059252739,0.00043270796537399293,-1.0,26.393823623657227,4.81153247766559,False,False,False,False
84,27,-1.4955179857784555,71.28595733642578,19.144381382421482,0.07469715923070908,29.201090186834335,56,0.08884429931640625,0.003909371453364416,0.0,0.48107041550105056,0.0,0.0,0.0,0.0,0.08908739823102951,0.0002950999094173312,-1.0,26.116994857788086,4.7219974649936525,False,False,False,False
84,28,-1.5315358033107132,71.19457244873047,19.462620666395825,0.08033867180347443,29.163147658109665,56,0.0913848876953125,0.005638552539623048,0.0,0.5179826660198493,0.0,0.0,0.0,0.0,0.08900488126277924,0.00029459118377417326,-1.0,25.837867736816406,4.5965478939547175,False,False,False,False
84,29,-1.5636522647733146,71.10291290283203,19.91396727535692,0.08684856444597244,29.07097153365612,56,0.0916595458984375,0.005141629720939307,0.0,0.5510822219890876,0.0,0.0,0.0,0.0,0.0887443828880787,0.00034357607364654536,-1.0,25.555105209350586,4.450286491717474,False,False,False,False
84,30,-1.5932349881328582,71.0107421875,20.470087599407034,0.09448137879371643,28.84038269519806,56,0.09217071533203125,0.003497176047281955,0.0,0.5818612022442146,0.0,0.0,0.0,0.0,0.08933838912844658,0.0007089360449463129,-1.0,25.257810592651367,4.271940064167652,False,False,False,False
84,31,-1.6251436010557556,70.91726684570312,21.16932607814872,0.10299269109964371,28.60489010810852,56,0.093475341796875,0.003135538420639257,0.0,0.615293495182447,0.0,0.0,0.0,0.0,0.08954823580384254,0.000641673445701599,-1.0,24.953575134277344,4.081167532737347,False,False,False,False
84,32,-0.7561968817849136,70.8212890625,21.960989204301885,0.11160232126712799,28.54441098868847,55,0.095977783203125,0.00250280511408069,0.0,0.7496413154644295,0.0,0.0,0.0,0.0,0.08960588717460634,0.00042465723492205137,0.0,inf,inf,False,False,False,False
84,33,-0.7761706182387186,70.72244262695312,23.11116534011425,0.12131433188915253,29.151239320635796,55,0.098846435546875,0.002257292507508193,0.0,0.7720477981609627,0.0,0.0,0.0,0.0,0.08998250836133957,0.000729454755783081,0.0,inf,inf,False,False,False,False
84,34,-0.8080542693089907,70.6221694946289,23.6662090170561,0.13156376779079437,28.948988690972328,55,0.10027313232421875,0.0022187193243643068,0.0,0.8053522987407966,0.0,0.0,0.0,0.0,0.09024080619215966,0.0005155773758888244,0.0,inf,inf,False,False,False,False
84,35,-0.8362497381699217,70.5174560546875,24.30920359802003,0.13885484635829926,28.825674131512642,55,0.10471343994140625,0.00680526004131716,0.0,0.8333416862530036,0.0,0.0,0.0,0.0,0.0903531788289547,0.00046305298805236815,0.0,inf,inf,False,False,False,False
84,36,-0.8521171392644139,70.41061401367188,25.020613144437377,0.14565850794315338,29.02997061610222,55,0.106842041015625,0.005409522424356837,0.0,0.8534186286968514,0.0,0.0,0.0,0.0,0.08920126983523369,0.0009297593235969543,0.0,inf,inf,False,False,False,False
84,37,-0.9010610198207348,70.30463409423828,25.726574265256765,0.1551176905632019,28.568566292524338,55,0.10597991943359375,0.0015755123065013875,0.034088066610845666,0.8699117584270759,0.0,0.0,0.0,0.0,0.09039799472689629,0.001067607183009386,0.0,inf,inf,False,False,False,False
84,38,-1.1027519790163396,70.19924926757812,26.44572148749407,0.16682015359401703,28.433986455202103,54,0.10538482666015625,0.0026012166878277205,0.09209443777713075,1.012570564274244,0.0,0.0,0.0,0.0,0.09034412275254726,0.0005264641847461463,0.0,inf,inf,False,False,False,False
84,39,-1.2207480042715464,70.09297180175781,27.17555277034988,0.17907218635082245,29.14177380502224,54,0.1062774658203125,0.00215295015839123,0.1887106708868428,1.0346056385082527,0.0,0.0,0.0,0.0,0.0908020790219307,0.0007541315164417029,0.0,inf,inf,False,False,False,False
84,40,-1.3554206241904825,69.98511505126953,27.898331311336793,0.1909889429807663,29.254749789834023,54,0.10785675048828125,0.0007888790441083782,0.3012899247326285,1.0603507442516609,0.0,0.0,0.0,0.0,0.09028015249967575,0.0005676741506904364,0.0,inf,inf,False,False,False,False
84,41,-1.4578018363374676,69.8719253540039,28.593768011159465,0.19845014810562134,29.197573140263557,54,0.113189697265625,0.007088672624486431,0.3853811281467333,1.077811281208448,0.0,0.0,0.0,0.0,0.09034705266356469,0.00036339895986020566,0.0,inf,inf,False,False,False,False
84,42,-1.5419531759417768,69.75568389892578,29.32479404733477,0.2036837339401245,29.265497401356697,54,0.116241455078125,0.004132361259562764,0.47020213468886063,1.0840099258465095,0.0,0.0,0.0,0.0,0.08884613379836083,0.001004075426608324,0.0,inf,inf,False,False,False,False
84,43,-1.7395096213172871,69.64498138427734,29.876535769688207,0.2152649611234665,28.690836802124977,53,0.1107025146484375,0.0175078289496856,0.5618141646529751,1.1693670673412606,0.0,0.0,0.0,0.0,0.09016434409469366,0.0013587309271097183,0.0,inf,inf,False,False,False,False
84,44,-1.8389161937603449,69.53836059570312,30.017812639145003,0.22995927929878235,29.076419100165367,53,0.10662078857421875,0.014422202880384342,0.6368782726432685,1.192517559055738,0.0,0.0,0.0,0.0,0.09113213331252336,0.0005868144426494836,0.0,inf,inf,False,False,False,False
84,45,-1.8942099771742542,69.43242645263672,29.91938826685681,0.24279212951660156,29.89215463399887,53,0.10593414306640625,0.0028828088816935287,0.6792224568078975,1.2167873306316659,0.0,0.0,0.0,0.0,0.08921387559175492,0.0020376483276486395,0.0,inf,inf,False,False,False,False
84,46,-1.966501235546907,69.32421875,29.604394356368935,0.25007104873657227,27.21377346664667,53,0.10820770263671875,0.018226221003452593,0.6897686872677683,1.2316789550823495,0.0,0.0,0.0,0.0,0.10988139462471008,0.015153680205345153,0.0,inf,inf,False,False,False,False
84,47,-1.9262097134817207,69.21673583984375,29.18234578018299,0.25414544343948364,29.368867725133896,53,0.10748291015625,0.008954416247515508,0.6802988098872655,1.223774234775953,0.0,0.0,0.0,0.0,0.10609318935871125,0.004571973368525505,0.0,inf,inf,False,False,False,False
84,48,-1.938031565292548,69.11793518066406,28.621983176552128,0.26298072934150696,28.897421211004257,52,0.0988006591796875,0.01226293529617029,0.6912782610112387,1.2153151435894296,0.0,0.0,0.0,0.0,0.10707278859615327,0.0009030959792435169,0.0,inf,inf,False,False,False,False
84,49,-1.9975599671007929,69.02588653564453,28.128639275566364,0.27448609471321106,28.83172519505024,52,0.09204864501953125,0.003614976734424424,0.7132773666634324,1.2537124557537362,0.0,0.0,0.0,0.0,0.10828249800205231,0.0007213149666786193,0.0,inf,inf,False,False,False,False
84,50,-2.0520468847104314,68.93547821044922,27.63461563320833,0.2838246822357178,25.04984451457858,52,0.0904083251953125,0.011854688253731786,0.7301189815713537,1.2852593345684333,0.0,0.0,0.0,0.0,0.10159607487916945,0.003626130633056164,0.0,inf,inf,False,False,False,False
84,51,-2.0419212439129932,68.8449935913086,26.949956004181413,0.2888298034667969,25.5632221698761,52,0.090484619140625,0.01780742091333168,0.7073279812175168,1.294685117725782,0.0,0.0,0.0,0.0,0.10189281916618348,0.0006925240308046342,0.0,inf,inf,False,False,False,False
84,52,-2.0097173465933045,68.75426483154297,26.248350957092352,0.2890589237213135,25.877182111144066,52,0.090728759765625,0.014101399392405057,0.6718097784206696,1.3034928245586679,0.0,0.0,0.0,0.0,0.0998211880326271,0.0012209159545600414,0.0,inf,inf,False,False,False,False
84,53,-1.9445186169613993,68.67046356201172,25.55432369419017,0.29209551215171814,26.223362758755684,51,0.08380126953125,0.006784603827171595,0.6485995443957389,1.2635913772625251,0.0,0.0,0.0,0.0,0.09832350093126296,0.0010208600759506227,0.0,inf,inf,False,False,False,False
84,54,-2.0058633699158652,68.5902099609375,24.923635741211456,0.29481178522109985,23.795528076589108,51,0.08025360107421875,0.0158237112876897,0.6388030506253415,1.3096392078441903,0.0,0.0,0.0,0.0,0.10548429918289186,0.006366702049970627,0.0,inf,inf,False,False,False,False
84,55,-1.9861483489473892,68.51339721679688,24.322394456444375,0.29726842045783997,27.404592521488667,51,0.076812744140625,0.0036665087076183187,0.6245202601974759,1.3226683778805062,0.0,0.0,0.0,0.0,0.09222482103109361,0.009881125271320342,0.0,inf,inf,False,False,False,False
84,56,-2.1526333447734376,68.43632507324219,23.857592836282944,0.29613929986953735,26.270341649651527,51,0.0770721435546875,0.007500445914678343,0.7884149255738369,1.3287587804836556,0.0,0.0,0.0,0.0,0.0933399584889412,0.001691377867013216,0.0,inf,inf,False,False,False,False
