episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,lane_end_urgency_penalty,longitudinal_smooth_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
44,0,-0.12598168954253197,72.39352416992188,0.008523560440123378,0.03736763820052147,17.70572505891323,56,1.8310546875e-05,0.006000000089406968,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.5020181975192,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,1,-0.1221594324707985,72.39352416992188,0.00035234814936049364,0.03740944713354111,17.205686196684837,56,0.0,0.0021594324707984924,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,640.340894142679,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,2,-0.12228892073035241,72.39352416992188,0.002933088008138363,0.03738236054778099,17.498795315623283,56,0.0,0.0022889207303524017,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.5893448784709,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,3,-0.12669068008661272,72.39352416992188,0.0038213867336075575,0.03733174130320549,16.977850645780563,56,0.0,0.0066906800866127015,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.2795501894485,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,4,-0.12515836969017982,72.39352416992188,0.0036400528319655485,0.037278950214385986,18.34346115589142,56,0.0,0.005158369690179825,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,621.4554729637953,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,5,-0.12715836971998215,72.39352416992188,0.0030645415531078387,0.03723268583416939,16.533403918147087,56,0.0,0.007158369719982148,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.5348606314266,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,6,-0.12515836969017982,72.39352416992188,0.002415311422819464,0.03719525411725044,18.396457247436047,56,0.0,0.005158369690179825,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,612.2111775843608,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,7,-0.12715836971998215,72.39352416992188,0.0018241394056824746,0.0371665433049202,16.473457887768745,56,0.0,0.007158369719982148,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.2932262632123,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,8,-0.12515836969017982,72.39352416992188,0.0006030800081379047,0.03715749830007553,18.365410678088665,56,0.0,0.005158369690179825,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.8131516459629,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,9,-0.12715836971998215,72.39352416992188,0.0008284008020861409,0.03714673966169357,16.466915979981422,56,0.0,0.007158369719982148,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,601.3957704270734,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,10,-0.11879545465111734,72.38822174072266,2.0760561642465576,0.037248868495225906,18.33752676844597,56,0.0063629150390625,0.005158369690179825,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.01613429540397,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
44,11,-0.0006263872981071492,72.3661117553711,4.555535747612397,0.03765815496444702,15.049997493624687,56,0.026531982421875,0.007158369719982148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7194397977741,0.0,0.0,0.0,0.0,True,False,0,False,False,False,False
