episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,lane_penalty,idle_penalty,action_delta_penalty,success,crashed,timed_out,stuck
18,0,-0.13786947146708023,72.39385223388672,0.00595543322218426,0.0376310795545578,31.049765199422836,56,0.0,0.012882547441332697,0.0,0.0,0.0,0.08,0.034986924025747504,False,False,False,False
18,1,-0.10216198674823308,72.39385223388672,0.0031038452546250463,0.03762596845626831,29.576447904109955,56,0.0,0.010952783683791411,0.0,0.0,0.0,0.08,0.001209203064441681,False,False,False,False
18,2,-0.10148007030129398,72.39385223388672,0.0061772280569292225,0.03755035996437073,29.799326732754707,56,0.0,0.01112755686413462,0.0,0.0,0.0,0.08,0.00035251343715935943,False,False,False,False
18,3,-0.10118082093228105,72.39385223388672,0.0065350817195080615,0.03745751082897186,29.775932505726814,56,0.0,0.011047668683477525,0.0,0.0,0.0,0.08,0.00013315224880352616,False,False,False,False
18,4,-0.10120443197713669,72.39385223388672,0.00576408529279466,0.03737075626850128,29.785240441560745,56,0.0,0.011062099778572724,0.0,0.0,0.0,0.08,0.00014233219856396318,False,False,False,False
18,5,-0.10121702837787946,72.39385986328125,0.004670475169849654,0.037298545241355896,29.785172045230865,56,-7.62939453125e-06,0.01107448184101289,0.0,0.0,0.0,0.08,0.0001349171423353255,False,False,False,False
18,6,-0.1012349774889005,72.39385986328125,0.00358889196731122,0.03724171221256256,29.77802999317646,56,0.0,0.011089022164727524,0.0,0.0,0.0,0.08,0.00014595532417297364,False,False,False,False
18,7,-0.10127372538893613,72.39385986328125,0.00265989110417598,0.03719902038574219,29.75280448794365,56,0.0,0.01110468911741989,0.0,0.0,0.0,0.08,0.0001690362715162337,False,False,False,False
18,8,-0.10122990180449033,72.39385986328125,0.0008706481353945993,0.03718578815460205,29.74663607776165,56,0.0,0.01108158154682661,0.0,0.0,0.0,0.08,0.0001483202576637268,False,False,False,False
18,9,-0.1012045841409903,72.39385986328125,0.001173661439481487,0.03717021644115448,29.77205067873001,56,0.0,0.011089728074342388,0.0,0.0,0.0,0.08,0.00011485606664791704,False,False,False,False
18,10,-0.09580595681573831,72.38912963867188,2.079408503427862,0.03726190701127052,29.78768728673458,56,0.004730224609375,0.010419661912039,0.0,0.0,0.0,0.08,0.00011651951307430864,False,False,False,False
18,11,-0.08248619325241596,72.37019348144531,4.586843519474525,0.037547990679740906,29.52495016157627,56,0.0189361572265625,0.010368798149438216,0.0,0.0,0.0,0.08,0.0010535523295402526,False,False,False,False
18,12,0.00967702041839748,72.33982849121094,6.564895332610299,0.03796829283237457,29.25007000565529,56,0.030364990234375,0.009311675538369124,0.0,0.0,0.0,0.0,0.0013762942776083945,False,False,False,False
18,13,0.01891561238013044,72.30123901367188,8.094833837221117,0.03857912868261337,29.09243457019329,56,0.0385894775390625,0.00869388308085665,0.0,0.0,0.0,0.0,0.0009799820780754089,False,False,False,False
18,14,0.0260623109406823,72.2564468383789,9.223355197636524,0.21359394490718842,28.993727937340736,56,0.04479217529296875,0.008068943870157587,0.0,0.0,0.0,0.0,0.0006609204821288586,False,False,False,False
18,15,0.03341608638304454,72.20450592041016,10.319281609603594,0.21351291239261627,28.92694227397442,56,0.05194091796875,0.00800597077806312,0.0,0.0,0.0,0.0,0.0005188608076423406,False,False,False,False
18,16,0.036367921158556395,72.14832305908203,11.3172369195424,0.09300106018781662,29.080049470067024,56,0.056182861328125,0.009180556949343036,0.0,0.0,0.0,0.0,0.0006343832202255726,False,False,False,False
18,17,0.03334009600657123,72.08824920654297,12.342385983394964,0.043713975697755814,28.712140917778015,56,0.0600738525390625,0.006966798442626204,0.0,0.00849072328428111,0.0,0.0,0.001276234805583954,False,False,False,False
18,18,-0.03671398634620911,72.02056121826172,13.225245820321906,0.04247712716460228,28.64548534154892,55,0.06768798828125,0.009875899351524556,0.0,0.083907383593119,0.0,0.0,0.0006186916828155518,False,False,False,False
18,19,-0.10414095383001135,71.950439453125,14.072534914520856,0.03852545842528343,28.854195401072502,55,0.07012176513671875,0.009613145705492139,0.0,0.15331589570859752,0.0,0.0,0.001333677552640438,False,False,False,False
18,20,-0.1726622417401543,71.87828826904297,14.912152939497775,0.03711029887199402,28.372458592057228,55,0.07215118408203125,0.005860745560060162,0.0,0.2273554503045448,0.0,0.0,0.0015972299575805664,False,False,False,False
