episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,wait_reward,build_speed_reward,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
96,0,-0.09776971967014228,72.39385223388672,0.0059653709067529525,0.0376308411359787,18.32034856081009,56,0.0,0.007769719670142278,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,5.895084345230627,True,False,0,False,False,False,False
96,1,-0.09775463111582812,72.39385223388672,0.00310156892757869,0.03762546181678772,20.414756163954735,56,0.0,0.007754631115828117,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,5.290290960745833,True,False,0,False,False,False,False
96,2,-0.0980928040538752,72.39385223388672,0.0061687118744933435,0.03754982352256775,20.55462095886469,56,0.0,0.008092804053875198,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,5.254292950287771,True,False,0,False,False,False,False
96,3,-0.09741907183987152,72.39385223388672,0.006531542919551029,0.037457093596458435,20.658036042004824,56,0.0,0.0074190718398715145,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.290117263793945,551.7813688434404,inf,inf,60.0,5.227989716950789,True,False,0,False,False,False,False
96,4,-0.09759132832173965,72.39385986328125,0.005767032222092377,0.037370577454566956,20.834002532064915,56,-7.62939453125e-06,0.007583698927208404,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.287424087524414,532.2554224932935,inf,inf,60.0,5.183833487289868,True,False,0,False,False,False,False
96,5,-0.09752645101232024,72.39385986328125,0.004671574899760463,0.03729817271232605,20.847711637616158,56,0.0,0.0075264510123202516,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.28461456298828,511.3604651964571,inf,inf,60.0,5.180424685322889,True,False,0,False,False,False,False
96,6,-0.09753927709540014,72.39385986328125,0.003592483541808141,0.03724139928817749,20.889795497059822,56,0.0,0.007539277095400147,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.281702041625977,507.27157007749395,inf,inf,60.0,5.169988380939425,True,False,0,False,False,False,False
96,7,-0.09755338246559588,72.39385986328125,0.002661349311815589,0.0371987521648407,20.954909808933735,56,0.0,0.007553382465595886,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.278738021850586,486.65122764173776,inf,inf,60.0,5.1539233995632,True,False,0,False,False,False,False
96,8,-0.0975599432555064,72.39385986328125,0.0008662403450726917,0.03718551993370056,21.025033481419086,56,0.0,0.007559943255506412,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.275684356689453,475.1010176549501,inf,inf,60.0,5.136733793810374,True,False,0,False,False,False,False
96,9,-0.09758027358416228,72.39385986328125,0.0011704358902904263,0.03716999292373657,21.09462507069111,56,0.0,0.007580273584162284,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.272567749023438,464.7481891026778,inf,inf,60.0,5.11978760646736,True,False,0,False,False,False,False
96,10,-0.09185220667523027,72.38880157470703,2.0783286153709737,0.03726086765527725,21.16409931331873,56,0.00505828857421875,0.006910495249449019,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.257068634033203,45.7072704550193,inf,inf,51.964833280574545,5.102981156964935,True,False,0,False,False,False,False
96,11,-0.07570063946550512,72.36832427978516,4.561402208196392,0.03751729428768158,21.025221571326256,56,0.020477294921875,0.006177934387380127,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.202783584594727,22.053321947056876,inf,inf,23.676929827835533,5.136687841011296,True,False,0,False,False,False,False
96,12,0.017021857310789743,72.33589935302734,6.407402819269649,0.03775542229413986,20.76494537293911,56,0.0324249267578125,0.005403069447022758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,16.85550339916204,5.201073157685532,True,False,0,False,False,False,False
