episode,scenario,reward,success,crashed,timed_out,stuck,steps,goal_distance,lane_offset_m,target_speed_kmh,failure_type,max_lane_offset,final_goal_distance,low_speed_ratio,high_traffic_ratio,notes
10,highway_merge,-206.88511292550865,False,True,False,False,119,51.545631408691406,1.6513948440551758,31.16534024477005,lane_departure_early_collision,1.951306939125061,51.545631408691406,0.12605042016806722,0.42016806722689076,max_lane_offset=1.951; final_goal_distance=51.546; low_speed_ratio=0.126; high_traffic_ratio=0.420
14,highway_merge,-173.35277921774883,False,True,False,False,118,50.13072204589844,1.6513668298721313,32.447015047073364,lane_departure_early_collision,2.066084623336792,50.13072204589844,0.1271186440677966,0.423728813559322,max_lane_offset=2.066; final_goal_distance=50.131; low_speed_ratio=0.127; high_traffic_ratio=0.424
15,highway_merge,-360.758490898181,False,True,False,False,173,17.023517608642578,0.0727037638425827,43.91396552324295,closing_speed_or_gap_failure,2.1166183948516846,17.023517608642578,0.08670520231213873,0.2543352601156069,max_lane_offset=2.117; final_goal_distance=17.024; low_speed_ratio=0.087; high_traffic_ratio=0.254
16,highway_merge,-371.4453246452031,False,True,False,False,105,53.36063766479492,1.287850022315979,35.11976659297943,lane_departure_early_collision,2.040224313735962,53.36063766479492,0.14285714285714285,0.6190476190476191,max_lane_offset=2.040; final_goal_distance=53.361; low_speed_ratio=0.143; high_traffic_ratio=0.619
18,highway_merge,-187.90023117463392,False,True,False,False,117,51.98775863647461,1.5605133771896362,31.71835608780384,lane_departure_early_collision,1.933164358139038,51.98775863647461,0.1282051282051282,0.5213675213675214,max_lane_offset=1.933; final_goal_distance=51.988; low_speed_ratio=0.128; high_traffic_ratio=0.521
22,highway_merge,-192.45577259948024,False,True,False,False,110,53.43757247924805,1.190005898475647,33.16522881388664,lane_departure_early_collision,2.0095930099487305,53.43757247924805,0.13636363636363635,0.4727272727272727,max_lane_offset=2.010; final_goal_distance=53.438; low_speed_ratio=0.136; high_traffic_ratio=0.473
23,highway_merge,-322.91756534398934,False,True,False,False,104,54.0940055847168,1.2002290487289429,39.767212718725204,lane_departure_early_collision,1.9642912149429321,54.0940055847168,0.14423076923076922,0.41346153846153844,max_lane_offset=1.964; final_goal_distance=54.094; low_speed_ratio=0.144; high_traffic_ratio=0.413
24,highway_merge,-323.33939535694395,False,True,False,False,103,52.90357208251953,1.3164780139923096,41.176167726516724,lane_departure_early_collision,2.198690176010132,52.90357208251953,0.14563106796116504,0.6116504854368932,max_lane_offset=2.199; final_goal_distance=52.904; low_speed_ratio=0.146; high_traffic_ratio=0.612
25,highway_merge,-193.9511813487613,False,True,False,False,110,54.19255447387695,1.162813663482666,32.10748091340065,lane_departure_early_collision,1.9236068725585938,54.19255447387695,0.13636363636363635,0.5454545454545454,max_lane_offset=1.924; final_goal_distance=54.193; low_speed_ratio=0.136; high_traffic_ratio=0.545
28,highway_merge,-204.64960896788153,False,True,False,False,120,49.58087158203125,1.5885862112045288,41.732893735170364,lane_departure_early_collision,2.0804622173309326,49.58087158203125,0.125,0.5666666666666667,max_lane_offset=2.080; final_goal_distance=49.581; low_speed_ratio=0.125; high_traffic_ratio=0.567
