episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,invalid_creep_penalty,unsafe_commit_penalty,commit_reward,lead_gap_m,lead_ttc_s,rear_gap_m,rear_ttc_s,merge_time_current_s,merge_time_target_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
52,0,-0.10167137464962978,72.39385223388672,0.005960860622560748,0.03763076663017273,23.78584748134017,56,0.0,0.01167137464962978,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,4.540515114490885,True,False,0,False,False,False,False
52,1,-0.10149408842630171,72.39385223388672,0.003117671028237412,0.03762516379356384,28.220117837190628,56,0.0,0.011494088426301721,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8270570173760703,True,False,0,False,False,False,False
52,2,-0.10410207786901755,72.39385223388672,0.006170384765740909,0.0375497043132782,27.896750383079052,56,0.0,0.014102077869017562,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.871418660486996,True,False,0,False,False,False,False
52,3,-0.10167707336916705,72.39385223388672,0.006527663046681649,0.0374569296836853,27.76527587324381,56,0.0,0.011677073369167061,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8897506544883607,True,False,0,False,False,False,False
52,4,-0.10092866323116705,72.39385986328125,0.005767443082176889,0.03737041354179382,27.830196730792522,56,-7.62939453125e-06,0.0109210338366358,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8806768433837253,True,False,0,False,False,False,False
52,5,-0.100728846845826,72.39385986328125,0.0046755886063103574,0.03729800879955292,27.81358916312456,56,0.0,0.010728846845826005,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8829940057929346,True,False,0,False,False,False,False
52,6,-0.10072892254928084,72.39385986328125,0.003588159700267146,0.03724129498004913,27.811356894671917,56,0.0,0.010728922549280843,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.88330567289547,True,False,0,False,False,False,False
52,7,-0.100722196029056,72.39385986328125,0.0026651056740311495,0.03719864785671234,27.809168212115765,56,0.0,0.010722196029055992,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8836113031581823,True,False,0,False,False,False,False
52,8,-0.10071805209127901,72.39385986328125,0.0008765173602660923,0.03718537092208862,27.806004211306572,56,0.0,0.010718052091279013,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8840532130857075,True,False,0,False,False,False,False
52,9,-0.10071692738691722,72.39385986328125,0.0011711192204240314,0.037169843912124634,27.803352512419224,56,0.0,0.010716927386917216,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,inf,inf,inf,inf,60.0,3.8844236482545935,True,False,0,False,False,False,False
