episode,step,reward,goal_distance,speed_kmh,lane_offset_m,target_speed_kmh,trajectory_points,progress_reward,comfort_penalty,traffic_penalty,path_overlap_penalty,early_lane_crash_penalty,headway_penalty,lane_penalty,idle_penalty,anchor_shape_penalty,action_delta_penalty,ttc_action_reward,forward_headway_m,forward_ttc_s,path_valid,justified_waiting,justified_wait_steps,success,crashed,timed_out,stuck
93,0,-0.2092964040923347,72.39385223388672,0.0059568532119740015,0.03763103485107422,26.15946851670742,56,0.0,0.010292522664357871,0.0,0.0,0.0,0.0,0.0,0.08,0.07851519829034805,0.030488683137628765,0.0,inf,inf,True,False,0,False,False,False,False
93,1,-0.18090841568380853,72.39385223388672,0.003099266581000794,0.03762592375278473,27.032783031463623,56,0.0,0.010923911267223536,0.0,0.0,0.0,0.0,0.0,0.08,0.07625636583566667,0.0037281385809183115,0.0,inf,inf,True,False,0,False,False,False,False
93,2,-0.17741336420927972,72.39385223388672,0.006175227328263405,0.037550315260887146,26.573316268622875,56,0.0,0.010192147381648711,0.0,0.0,0.0,0.0,0.0,0.08,0.07673709797859193,0.0004841188490390777,0.0,inf,inf,True,False,0,False,False,False,False
93,3,-0.1767802801317836,72.39385223388672,0.006528985875884322,0.03745754063129425,26.544905304908752,56,0.0,0.009831632547948744,0.0,0.0,0.0,0.0,0.0,0.08,0.076772281229496,0.00017636635433882473,0.0,inf,inf,True,False,0,False,False,False,False
93,4,-0.176801476493539,72.39385223388672,0.005768939669156252,0.037370726466178894,26.463597156107426,56,0.0,0.009714725479544791,0.0,0.0,0.0,0.0,0.0,0.08,0.07689555019140243,0.00019120082259178162,0.0,inf,inf,True,False,0,False,False,False,False
93,5,-0.17677371981697615,72.39385986328125,0.004667581399277951,0.03729844093322754,26.449983939528465,56,-7.62939453125e-06,0.009693580835633809,0.0,0.0,0.0,0.0,0.0,0.08,0.07690829795598986,0.000164211630821228,0.0,inf,inf,True,False,0,False,False,False,False
93,6,-0.1767518718495645,72.39385986328125,0.003586607522475708,0.03724166750907898,26.444495804607868,56,0.0,0.00969323870089428,0.0,0.0,0.0,0.0,0.0,0.08,0.07688918882608414,0.00016944432258605958,0.0,inf,inf,True,False,0,False,False,False,False
93,7,-0.17673764295309938,72.39385986328125,0.0026652205128846916,0.03719894587993622,26.442563273012638,56,0.0,0.009706915002708986,0.0,0.0,0.0,0.0,0.0,0.08,0.07685754352807997,0.00017318442231044172,0.0,inf,inf,True,False,0,False,False,False,False
93,8,-0.17671862416929934,72.39385986328125,0.0008684816381137815,0.03718571364879608,26.4356991648674,56,0.0,0.0097156090087387,0.0,0.0,0.0,0.0,0.0,0.08,0.07682917815446855,0.00017383700609207155,0.0,29.28023910522461,600.2996617027227,True,False,0,False,False,False,False
93,9,-0.17671184591166794,72.39385986328125,0.0011706177109388938,0.03717014193534851,26.418108567595482,56,0.0,0.009724336750434043,0.0,0.0,0.0,0.0,0.0,0.08,0.07681307518482208,0.00017443397641181944,0.0,29.27782440185547,601.7533421165527,True,False,0,False,False,False,False
93,10,-0.17125843212184483,72.38908386230469,2.079225590760336,0.03726145997643471,26.378912776708603,56,0.0047760009765625,0.009038817169042155,0.0,0.0,0.0,0.0,0.0,0.08,0.07682316154241561,0.00017245438694953917,0.0,29.263731002807617,46.55663599329383,True,False,0,False,False,False,False
93,11,-0.15893951605090784,72.36975860595703,4.680091643205795,0.03753302991390228,25.990571156144142,56,0.01932525634765625,0.008671967866065926,0.0,0.0,0.0,0.0,0.0,0.08,0.07855483490228654,0.0010379696302115918,0.0,29.21136474609375,21.52995124798807,True,False,0,False,False,False,False
93,12,-0.08372722914231627,72.3378677368164,6.624600037736907,0.03779551014304161,31.308991312980652,56,0.031890869140625,0.009899004274733956,0.0,0.0,0.0,0.0,0.0,0.0,0.07834577077627182,0.0173733232319355,0.0,29.126380920410156,15.355120826860732,True,False,0,False,False,False,False
93,13,-0.06308752155962617,72.29753875732422,8.059925182520391,0.03804246336221695,28.19177359342575,56,0.0403289794921875,0.008672645307213385,0.0,0.0,0.0,0.0,0.0,0.0,0.08076394069194794,0.003979915052652359,0.0,29.019990921020508,12.59567952688072,True,False,0,False,False,False,False
93,14,-1.0546807271345346,72.25127410888672,9.219782880279993,0.21362534165382385,28.32141414284706,56,0.0462646484375,0.007382583777496028,0.0,0.0,0.0,0.0,0.0,0.0,0.08260754531621933,0.0009552464783191681,-1.0,28.895906448364258,10.947300077860657,True,False,0,False,False,False,False
93,15,-1.0491972725071976,72.199462890625,10.320309224435908,0.21352127194404602,28.069940619170666,56,0.05181121826171875,0.006845816848523344,0.0,0.0,0.0,0.0,0.0,0.0,0.08355033189058306,0.0006123420298099517,-1.0,28.755046844482422,9.709390513139557,True,False,0,False,False,False,False
93,16,-1.0445919565829045,72.14263153076172,11.323887227876128,0.09174731373786926,27.854602821171284,56,0.05683135986328125,0.006349123931542654,0.0,0.0,0.0,0.0,0.0,0.0,0.08443905717134476,0.0006351353432983159,-1.0,28.59807777404785,8.780178639830652,True,False,0,False,False,False,False
93,17,-1.0400070625370263,72.08096313476562,12.349428346225643,0.04044371470808983,27.707171514630318,56,0.06166839599609375,0.005949359002885214,0.0,0.0,0.0,0.0,0.0,0.0,0.08521772092580795,0.00050837860442698,-1.0,28.425188064575195,7.984342037491969,True,False,0,False,False,False,False
93,18,-1.1057900054308096,72.01533508300781,13.24287211449251,0.039681773632764816,27.536007687449455,56,0.0656280517578125,0.005535100239262628,0.0,0.06935226204741625,0.0,0.0,0.0,0.0,0.08598291653394699,0.0005477783679962158,-1.0,28.238140106201172,7.379256312137044,True,False,0,False,False,False,False
93,19,-1.1720065248117593,71.94419860839844,14.09889045182381,0.03443174064159393,27.383857369422913,56,0.071136474609375,0.006552859945186265,0.0,0.1394174742971721,0.0,0.0,0.0,0.0,0.08668296831846238,0.0004896968603134155,-1.0,28.042268753051758,6.903759255859208,True,False,0,False,False,False,False
93,20,-1.233170085629576,71.87020111083984,14.930669314735354,0.030483804643154144,27.21861820667982,56,0.07399749755859375,0.006664570941420654,0.0,0.20340091469634203,0.0,0.0,0.0,0.0,0.0866753322482109,0.00042676530219614507,-1.0,27.831539154052734,6.461865484804583,True,False,0,False,False,False,False
93,21,-1.2900022049945477,71.79344177246094,15.748762826765038,0.029873713850975037,26.87199030071497,56,0.07675933837890625,0.004621739262294618,0.0,0.2633351493154827,0.0,0.0,0.0,0.0,0.08792983722686767,0.0008748175688087941,-1.0,27.60630226135254,6.061284345501491,True,False,0,False,False,False,False
93,22,-1.3355811497106265,71.7132339477539,16.543166100085358,0.03254005312919617,26.763207279145718,56,0.08020782470703125,0.004010477717021909,0.0,0.3128957915579143,0.0,0.0,0.0,0.0,0.0884716079235077,0.0004110972192138434,-1.0,27.367843627929688,5.708052801538735,True,False,0,False,False,False,False
93,23,-0.42541513362840033,71.62952423095703,17.339748283726372,0.037234388291835785,26.60893063992262,56,0.083709716796875,0.0036257759388942192,0.0,0.40597049477446706,0.0,0.0,0.0,0.0,0.08901911509037017,0.0005094646215438843,0.0,inf,inf,True,False,0,False,False,False,False
93,24,-0.3550048334375388,71.54267120361328,18.138418612851662,0.04291664808988571,26.45556427538395,56,0.08685302734375,0.0033241464893523313,0.0,0.33860179665434986,0.0,0.0,0.0,0.0,0.0893586807847023,0.0005732368528842927,0.0,inf,inf,True,False,0,False,False,False,False
93,25,-0.37590810556616255,71.4528579711914,18.901875643961613,0.04911217465996742,26.499520651996136,56,0.089813232421875,0.0031117026970509075,0.0,0.3623100447927776,0.0,0.0,0.0,0.0,0.08984289830923081,0.00045669218897819515,0.0,inf,inf,True,False,0,False,False,False,False
93,26,-0.38716238426973903,71.36256408691406,18.994526527841465,0.055771175771951675,26.36931013315916,56,0.09029388427734375,0.002984308699760312,0.0,0.37362062218535574,0.0,0.0,0.0,0.0,0.09026805943250657,0.0005832782294601202,0.0,inf,inf,True,False,0,False,False,False,False
93,27,-0.47879522272455294,71.27286529541016,19.076328217716068,0.06249115988612175,26.386374346911907,56,0.08969879150390625,0.002949178266738504,0.0,0.46490813973296313,0.0,0.0,0.0,0.0,0.09032152843475343,0.0003151677940040827,0.0,inf,inf,True,False,0,False,False,False,False
93,28,-0.4935518333999542,71.18061828613281,19.49232074313195,0.06716335564851761,26.37217875570059,56,0.09224700927734375,0.004935447738591727,0.0,0.4802447486196819,0.0,0.0,0.0,0.0,0.09033066755533219,0.00028797876369208097,0.0,inf,inf,True,False,0,False,False,False,False
93,29,-0.4932828823930053,71.0879135131836,19.873361837144213,0.07247597724199295,26.21774923056364,56,0.09270477294921875,0.0046025036995525105,0.0,0.48109866860259204,0.0,0.0,0.0,0.0,0.08984532231092453,0.0004411607291549444,0.0,inf,inf,True,False,0,False,False,False,False
93,30,-0.592979455872466,70.99482727050781,20.51899003132109,0.07921787351369858,25.963148586452007,56,0.09308624267578125,0.002398951496659305,0.0,0.582149808434135,0.0,0.0,0.0,0.0,0.09072008079290389,0.000796857824549079,0.0,inf,inf,True,False,0,False,False,False,False
93,31,-0.10834969636259904,70.89862823486328,20.931626203736478,0.08438560366630554,25.713474489748478,56,0.09619903564453125,0.014259318101130982,0.0,0.5886827636038128,0.0,0.0,0.0,0.0,0.09096606451272964,0.0006405857894569635,0.5,inf,inf,False,True,1,False,False,False,False
93,32,-0.4989543010640287,70.80209350585938,21.36679346351909,0.09003374725580215,25.80386593937874,55,0.09653472900390625,0.0036571303082784433,0.0,0.4906355071340862,0.0,0.0,0.0,0.0,0.09074758541584015,0.0004488072097301483,0.0,inf,inf,True,False,0,False,False,False,False
93,33,-0.4498433805761546,70.70649719238281,21.68475730294074,0.09737982600927353,26.207683570683002,55,0.0955963134765625,0.0024645970453021086,0.0,0.44066669228423266,0.0,0.0,0.0,0.0,0.09171050202846528,0.0005979026947170496,0.0,inf,inf,True,False,0,False,False,False,False
93,34,0.10236043565609444,70.60867309570312,22.13266789948987,0.10327965766191483,26.072613894939423,55,0.0978240966796875,0.014098280202478015,0.0,0.3791212249075237,0.0,0.0,0.0,0.0,0.09194465625286102,0.0002994996607303619,0.5,inf,inf,False,True,1,False,False,False,False
93,35,-0.05363416924267161,70.50797271728516,22.091681118964996,0.10567283630371094,26.196296252310276,55,0.10070037841796875,0.014641293380439332,0.0,0.537653319862968,0.0,0.0,0.0,0.0,0.09139268505573273,0.000647249361500144,0.5,inf,inf,False,True,2,False,False,False,False
93,36,-0.47751826989957924,70.40487670898438,22.060831077453596,0.10385618358850479,26.09499055892229,55,0.10309600830078125,0.004334523603301213,0.0,0.47521631005156667,0.0,0.0,0.0,0.0,0.09067702144384385,0.0003864231016486883,0.0,inf,inf,True,False,0,False,False,False,False
93,37,-0.6343455442403425,70.30419921875,21.971957342943213,0.1030927300453186,26.101108007133007,55,0.100677490234375,0.006024702776762955,0.0,0.6286053347860637,0.0,0.0,0.0,0.0,0.09014474231004715,0.0002482546018436551,0.0,inf,inf,True,False,0,False,False,False,False
93,38,-0.43587618708143466,70.20967864990234,22.12135162111515,0.10779120773077011,25.568915829062462,54,0.09452056884765625,0.005429767010422568,0.0,0.4223506140981975,0.0,0.0,0.0,0.0,0.09133300203084944,0.0012833727896213532,0.0,inf,inf,True,False,0,False,False,False,False
93,39,-0.3469631266824996,70.11770629882812,22.323488005926375,0.11473245173692703,26.29552122205496,54,0.09197235107421875,0.004012987877700009,0.0,0.3318755317007366,0.0,0.0,0.0,0.0,0.09227712649106981,0.0007698316872119903,0.0,inf,inf,True,False,0,False,False,False,False
93,40,-0.24801704628555257,70.02531433105469,22.815666165883837,0.12165868282318115,26.374007016420364,54,0.0923919677734375,0.0020568554368083684,0.0,0.23601905587065844,0.0,0.0,0.0,0.0,0.09165930712223054,0.0006737956292927266,0.0,inf,inf,True,False,0,False,False,False,False
93,41,-0.43589709139977373,69.93253326416016,23.26322869518116,0.1289205700159073,26.412372328341007,54,0.09278106689453125,0.0016609168141791728,0.0,0.42514678719390064,0.0,0.0,0.0,0.0,0.09164386135339737,0.00022659293282777072,0.0,inf,inf,True,False,0,False,False,False,False
93,42,-0.3705249685100442,69.8360824584961,23.786144818734325,0.1332838088274002,22.017535432241857,54,0.0964508056640625,0.014659125540590517,0.0,0.33336679222930105,0.0,0.0,0.0,0.0,0.09534374636411667,0.013606110040098427,0.0,inf,inf,True,False,0,False,False,False,False
93,43,-0.25592513946263085,69.7405776977539,23.84005540547204,0.13819678127765656,23.488706164062023,54,0.0955047607421875,0.011389384224803687,0.0034328992264003764,0.2306973624502483,0.0,0.0,0.0,0.0,0.0933322623372078,0.0025779919661581517,0.0,inf,inf,True,False,0,False,False,False,False
93,44,-0.17186930970016817,69.64857482910156,23.76396008220825,0.14512407779693604,22.948212339542806,54,0.09200286865234375,0.01138030205826383,0.020786269554914538,0.1263803649221721,0.0,0.0,0.0,0.0,0.09446225261688233,0.0008629892002791166,0.0,inf,inf,True,False,0,False,False,False,False
93,45,-0.18079681741255024,69.5626220703125,23.32508147851549,0.15554581582546234,22.97508656512946,53,0.0859527587890625,0.015978915075675223,0.04081279121686827,0.10548316719878344,0.0,0.0,0.0,0.0,0.09416897517442704,0.0003057275358587503,0.0,inf,inf,True,False,0,False,False,False,False
93,46,-0.10541557846262149,69.48092651367188,23.050454703414793,0.1674017757177353,23.425233867019415,53,0.081695556640625,0.0038341846201339178,0.07793199827884786,0.0,0.0,0.0,0.0,0.0,0.0947176377773285,0.0006273144269362092,0.0,inf,inf,True,False,0,False,False,False,False
93,47,-0.3155969510679261,69.40067291259766,22.70472370516763,0.17805229127407074,23.51976430043578,53,0.08025360107421875,0.0005271189443758597,0.09673111316412308,0.19427663567412523,0.0,0.0,0.0,0.0,0.09322628897428513,0.001089395385235548,0.0,inf,inf,True,False,0,False,False,False,False
93,48,-0.21179411427770295,69.31820678710938,22.565979547346476,0.18410995602607727,24.011258482933044,53,0.08246612548828125,0.007276237774791041,0.10153494121090012,0.0821477103506389,0.0,0.0,0.0,0.0,0.09233355528116227,0.0009677951484918595,0.0,inf,inf,True,False,0,False,False,False,False
93,49,-0.12780108406204574,69.23536682128906,22.51055318084375,0.1880618780851364,24.165961928665638,53,0.0828399658203125,0.00419193851710354,0.10500011580484706,0.0,0.0,0.0,0.0,0.0,0.09028667467832566,0.0011623208820819855,0.0,inf,inf,True,False,0,False,False,False,False
